,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.9977556593874668,100006.8244680851,297.1917075299202,95192.55319148937,280.18005630817817,-0.447384773416722,46.0,12.0,46.0,2.0,33.0,28.0,0.34
Tianjin,3.185170029148911,99917.86363636365,300.2929539535985,99627.09090909093,282.8919936671401,1.0172669381806343,64.0,31.0,78.0,13.0,59.0,36.0,0.71
Shijiazhuang,2.617663913302952,100215.35416666669,298.1237521701389,96403.30555555556,285.370849609375,0.4186859130859375,51.0,12.0,52.0,16.0,47.0,44.0,0.59
Tangshan,3.201241387261285,99861.02083333331,299.02940538194446,98672.0,282.067626953125,0.3247731526692708,58.0,15.0,65.0,10.0,49.0,30.0,0.48
Langfang,3.0651031494140626,99939.525,300.8275390625,99739.8,281.899853515625,0.9017425537109376,44.0,12.0,44.0,13.0,43.0,26.0,0.32
Baoding,2.6396261361929088,100120.29326923077,297.99947415865387,95712.21153846152,282.82018103966345,0.0637430044320913,51.0,13.0,51.0,8.0,28.0,51.0,0.28
Cangzhou,2.8709869384765625,100038.55625,299.63212890625,99924.925,286.587841796875,2.1984222412109373,55.0,23.0,60.0,10.0,44.0,42.0,0.42
Hengshui,2.200007120768229,100124.27083333331,299.4859212239583,99853.16666666669,287.5066731770833,1.0499114990234375,73.0,36.0,96.0,20.0,53.0,38.0,0.63
Xingtai,1.8820213549064868,100237.2196969697,299.0250207149621,97786.78787878789,287.89891838304925,0.499156142726089,32.0,8.0,32.0,22.0,43.0,58.0,1.6
Handan,1.6117390599744073,100312.2327586207,298.29221107219826,97181.72413793104,289.0308206492457,0.1949268209523168,73.0,38.0,96.0,31.0,56.0,39.0,2.35
Taiyuan,1.211812558381454,100675.92391304349,291.59487516983694,87110.52173913043,280.6812903362772,0.8023369830587636,55.0,21.0,60.0,8.0,54.0,19.0,0.55
Yangquan,2.295251028878348,100511.21428571428,293.38916015625,89632.57142857143,283.30772181919644,0.9770355224609376,53.0,24.0,56.0,31.0,51.0,38.0,0.77
Changzhi,0.3263057163783482,100640.0,292.9028041294643,88616.08571428571,283.44689592633927,-0.9737596784319196,73.0,49.0,95.0,70.0,52.0,38.0,1.57
Jincheng,-0.1349095883576766,100586.02173913045,294.8304390285326,90449.78260869563,285.9447074558424,-1.7850016718325408,84.0,54.0,117.0,13.0,44.0,63.0,4.16
Jinan,1.8228872975995465,100276.76612903226,297.6095797631048,98585.64516129032,290.35980815272177,1.598019015404486,52.0,23.0,54.0,12.0,23.0,102.0,0.64
Zibo,2.608495076497396,100240.46428571428,298.56322079613096,98152.33333333331,290.30716378348217,0.8253660656156994,59.0,34.0,68.0,17.0,31.0,95.0,1.06
Jining,1.4775848388671875,100341.4453125,296.70684814453125,99443.28125,290.4794311523437,0.2795257568359375,42.0,28.0,42.0,10.0,14.0,47.0,0.7
Dezhou,2.1315694955679088,100181.05769230767,298.7179612379808,99871.80769230767,290.00760591947113,2.1389570969801683,65.0,27.0,79.0,10.0,26.0,61.0,0.58
Liaocheng,1.787748548719618,100256.79629629628,298.34224898726853,99786.74074074074,290.60998083043984,1.463960435655382,55.0,22.0,59.0,12.0,26.0,57.0,0.42
Binzhou,3.2193530047381365,100118.37962962964,299.0173068576389,99884.14814814816,289.8095612702546,2.0614358407479747,57.0,27.0,63.0,15.0,26.0,76.0,0.74
Heze,1.765248154148911,100342.5,296.9218602035985,99757.21212121211,290.7183430989583,0.6577735669685133,56.0,25.0,61.0,8.0,18.0,61.0,0.55
Zhengzhou,1.2056630452473958,100395.69791666669,295.9229329427083,98192.25,291.1982421875,0.2878672281901042,62.0,24.0,74.0,9.0,52.0,32.0,0.71
Kaifeng,1.166623796735491,100376.86904761904,295.5367140997024,99588.04761904762,291.3522716703869,0.8555464971633184,47.0,21.0,47.0,15.0,29.0,39.0,0.77
Anyang,1.4101396643597146,100327.6195652174,298.79392408288044,98045.04347826086,290.0167183254076,0.4145567520805027,69.0,37.0,87.0,8.0,39.0,54.0,1.0
Hebi,1.3138987223307292,100320.91666666669,299.4715169270833,98460.11111111112,290.4648708767361,0.3227929009331597,65.0,24.0,80.0,8.0,37.0,49.0,0.7
Xinxiang,1.1152274391867898,100366.03409090907,297.80641867897725,98074.5,290.56087979403407,0.3131061900745738,68.0,32.0,86.0,19.0,51.0,29.0,0.78
Jiaozuo,0.9868153889973958,100409.46666666666,297.03766276041665,96961.66666666669,290.51560872395834,-0.3942209879557292,55.0,24.0,60.0,14.0,33.0,63.0,0.85
Puyang,1.851713392469618,100294.5,298.0987955729167,99712.88888888888,290.935791015625,1.1472829182942708,56.0,27.0,62.0,11.0,29.0,42.0,0.53
