,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.3351963124376662,102258.5944148936,283.6163927443484,97181.9800531915,268.6902478806516,2.282988527987866,76.0,56.0,101.0,21.0,40.0,61.0,1.05
Tianjin,-3.8398562344637774,102327.40340909093,284.8953672466856,102019.45265151517,269.018280954072,1.104627667051373,57.0,26.0,64.0,11.0,17.0,39.0,0.96
Shijiazhuang,-2.449766370985243,102190.59722222222,284.5082736545139,98182.82638888888,273.2030978732639,-1.8014102511935763,94.0,64.0,137.0,29.0,32.0,74.0,0.87
Tangshan,-2.912928263346354,102320.66666666669,284.1842719184028,101059.6875,268.9878743489583,-0.0287051730685763,75.0,40.0,99.0,46.0,47.0,68.0,1.65
Langfang,-3.4626678466796874,102304.275,285.824755859375,102092.4875,269.136279296875,1.1189727783203125,62.0,25.0,74.0,14.0,24.0,73.0,0.44
Baoding,-2.5329014704777646,102255.01923076923,283.4544208233173,97610.3028846154,270.4085223858173,0.3757899357722356,79.0,33.0,107.0,27.0,42.0,70.0,0.66
Cangzhou,-5.667184448242187,102243.8375,285.338916015625,102123.8875,271.1130859375,-0.4341522216796875,71.0,35.0,92.0,31.0,35.0,82.0,1.19
Hengshui,-3.930140177408854,102110.0,288.0021158854167,101826.6875,273.8387858072917,-1.0390268961588542,100.0,47.0,149.0,28.0,23.0,88.0,1.3
Xingtai,-2.060796101888021,102038.20643939394,287.59079811789775,99486.9678030303,277.03579989346593,-2.525284738251657,279.0,229.0,342.0,65.0,55.0,60.0,2.06
Handan,-2.194562714675377,101949.5625,289.04099036907326,98710.83405172414,278.60677363954744,-2.00628819958917,439.0,292.0,539.0,82.0,89.0,65.0,2.08
Taiyuan,-3.442858488663384,101695.92119565218,284.44742484714675,87811.45923913043,273.3260975713315,1.4368120276409646,228.0,178.0,307.0,60.0,45.0,125.0,2.27
Yangquan,-3.3824571881975447,102067.88392857143,281.7005789620536,90748.00892857143,273.14317103794644,-0.6821921212332589,159.0,121.0,244.0,85.0,71.0,56.0,1.97
Changzhi,-3.657485089983259,101690.37678571428,286.5710588727679,89399.90892857143,273.29065987723214,3.15350821358817,243.0,193.0,291.0,36.0,30.0,161.0,2.93
Jincheng,-4.271025947902514,101699.98641304349,287.63704780910325,91330.58967391304,274.8525072180706,4.031835804814878,271.0,218.0,400.0,61.0,20.0,147.0,1.23
Jinan,-2.880846085086945,101978.22379032258,290.0107028099798,100242.06653225806,277.92711221018146,-0.1815328290385584,415.0,303.0,515.0,114.0,77.0,97.0,2.67
Zibo,-3.781685238792783,102062.47916666669,288.19918387276783,99902.46130952382,275.2950497581845,-0.5506119501023066,149.0,111.0,248.0,56.0,53.0,73.0,1.62
Jining,-1.9452667236328125,101900.796875,291.69879150390625,100983.59375,281.5966796875,0.7766571044921875,213.0,163.0,287.0,135.0,56.0,147.0,1.51
Dezhou,-4.266337468073918,102050.78365384616,289.36983548677887,101731.74519230767,275.41832557091345,-0.7693422757662259,106.0,42.0,161.0,28.0,19.0,86.0,1.44
Liaocheng,-1.518623069480613,101930.24768518518,291.5938494646991,101448.3449074074,279.9562084056713,-1.209848474573206,414.0,348.0,514.0,118.0,130.0,51.0,4.43
Binzhou,-5.538190488462095,102175.77546296296,286.9883083767361,101932.41898148147,272.35479058159723,-0.9750032778139468,90.0,35.0,129.0,39.0,12.0,51.0,0.72
Heze,-2.2867667458274146,101872.68371212122,292.7285822088068,101275.9375,281.59392015861744,0.1939387465968276,206.0,156.0,233.0,46.0,34.0,296.0,1.3
Zhengzhou,-3.800542195638021,101794.375,292.3436686197917,99541.64583333331,280.7911783854167,1.5701446533203125,169.0,128.0,211.0,37.0,75.0,98.0,1.94
Kaifeng,-2.9973660423642112,101849.89583333331,292.946765718006,101046.55654761904,281.8851725260417,0.785186040969122,159.0,121.0,175.0,45.0,33.0,157.0,2.23
Anyang,-2.27166283648947,101894.63858695651,291.16982634171194,99540.41576086955,280.09537406589675,-0.8399797522503397,500.0,377.0,605.0,121.0,105.0,58.0,2.54
Hebi,-2.46628655327691,101881.5625,291.863525390625,99963.9375,280.4112141927083,-0.5281355116102431,423.0,231.0,523.0,107.0,117.0,103.0,4.06
Xinxiang,-3.021452470259233,101849.64204545454,291.9408513849432,99494.89204545454,280.46158114346593,0.8017009388316761,320.0,270.0,420.0,148.0,56.0,86.0,3.05
Jiaozuo,-4.459428914388021,101779.89583333331,291.5048014322917,98243.60416666669,279.5441569010417,1.7300893147786458,205.0,155.0,258.0,83.0,45.0,111.0,1.73
Puyang,-1.3092227511935763,101889.96527777778,292.4609646267361,101294.9375,281.0464138454861,-0.7706485324435763,232.0,182.0,355.0,72.0,59.0,105.0,1.74
