,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.8405995470412235,102871.3125,266.96147805071894,97486.65159574468,255.1604386999252,-0.8165607858211437,27.0,15.0,27.0,7.0,36.0,38.0,0.54
Tianjin,2.666359641335227,102822.73674242424,269.2744653875177,102497.85984848483,258.63579859878075,-0.3779463334517045,61.0,21.0,72.0,16.0,58.0,16.0,1.07
Shijiazhuang,0.1590033637152778,102905.88888888888,269.22635735405817,98693.34722222222,261.2477383083767,1.2614407009548612,94.0,70.0,107.0,60.0,73.0,17.0,1.35
Tangshan,3.3350830078125,102719.99305555556,268.9334428575304,101388.43055555556,255.80323961046008,-0.93829345703125,66.0,32.0,81.0,20.0,40.0,29.0,1.01
Langfang,2.0703857421875,102852.575,269.2005218505859,102629.625,259.7460021972656,0.39647216796875,37.0,19.0,37.0,21.0,56.0,22.0,0.9
Baoding,1.2462158203125,102905.19230769233,267.9585747352013,98006.27884615384,258.8068119929387,0.7637986403245193,91.0,68.0,115.0,61.0,72.0,21.0,1.79
Cangzhou,2.226513671875,102893.525,269.20599060058595,102766.8,260.80962524414065,0.22940673828125,74.0,46.0,97.0,47.0,75.0,23.0,1.3
Hengshui,0.8917236328125,102917.72916666669,270.73191833496094,102616.125,261.16722615559894,1.0871378580729167,79.0,47.0,108.0,24.0,56.0,40.0,1.35
Xingtai,-0.8725253018465909,102920.3731060606,269.97386169433594,100215.10227272728,262.7007843942353,0.8316890832149622,104.0,78.0,121.0,73.0,80.0,8.0,1.61
Handan,-1.4641997238685345,102876.49353448275,269.4853110477842,99438.8922413793,264.27644400761045,0.9112569874730604,124.0,94.0,198.0,62.0,74.0,20.0,1.99
Taiyuan,2.001204780910326,103003.58423913045,266.30691196607506,88156.63586956522,255.15310138204825,-1.6982819930366848,67.0,43.0,84.0,91.0,52.0,13.0,1.7
Yangquan,0.9716622488839286,102877.25892857143,267.1675000871931,90972.01785714286,256.55738612583707,-1.1770978655133928,58.0,32.0,65.0,78.0,38.0,25.0,1.26
Changzhi,1.8021170479910715,102769.36964285714,268.26309160505025,89740.34642857143,257.16609148297994,-0.3555716378348214,47.0,26.0,47.0,85.0,45.0,46.0,1.69
Jincheng,2.094657566236413,102810.20380434782,269.68522378672725,91820.5054347826,260.0461890179178,-0.26617431640625,154.0,118.0,205.0,69.0,83.0,17.0,1.99
Jinan,1.1291385773689515,102934.21572580644,269.5269110894972,101065.6008064516,261.66088374968496,-0.8308164535030242,76.0,50.0,101.0,45.0,74.0,11.0,1.42
Zibo,1.841244652157738,102917.33630952382,268.86160350981214,100601.80357142857,260.23698061988466,-0.7020467122395834,69.0,50.0,86.0,59.0,61.0,13.0,1.76
Jining,0.373504638671875,102925.6484375,271.49131774902344,101942.0,265.2472229003906,-1.42376708984375,183.0,138.0,179.0,63.0,77.0,13.0,1.36
Dezhou,1.0618708683894231,102925.87980769233,270.79244642991284,102583.4903846154,260.76703585111176,-0.0106529822716346,74.0,44.0,98.0,36.0,60.0,21.0,1.51
Liaocheng,-1.2544894748263888,102921.51620370372,270.68436516655817,102403.89351851853,262.99093853985823,0.2931789822048611,74.0,48.0,97.0,29.0,56.0,14.0,1.71
Binzhou,2.402194552951389,102901.01620370372,269.06117361563224,102640.63425925926,260.3759211787471,-0.5035151728877315,56.0,33.0,61.0,19.0,35.0,23.0,1.96
Heze,-0.2117771957859848,102918.8125,273.1101661450935,102280.55681818182,265.48996526544744,0.3967636570785985,190.0,143.0,204.0,54.0,73.0,34.0,2.16
Zhengzhou,-0.5431722005208334,102844.97916666669,273.37164815266925,100457.25,267.7818094889323,1.4572957356770833,180.0,136.0,235.0,40.0,102.0,12.0,1.96
Kaifeng,0.1667654854910714,102909.0625,273.2832924979074,102051.56547619047,268.1563444591704,1.5889689127604167,181.0,137.0,147.0,39.0,72.0,18.0,1.98
Anyang,-0.6047310207201086,102862.48641304349,270.2821157704229,100357.33152173914,266.22901850161344,1.872285262398098,125.0,95.0,144.0,72.0,62.0,23.0,3.07
Hebi,-0.4954833984375,102867.67361111112,270.6546342637804,100816.48611111112,267.4677903917101,2.037753634982639,159.0,115.0,268.0,65.0,82.0,26.0,1.63
Xinxiang,-0.1002863103693181,102864.96022727272,271.0665463534269,100360.32954545454,267.5746598677202,1.9905728426846592,202.0,152.0,199.0,47.0,53.0,28.0,2.3
Jiaozuo,-0.2253011067708333,102811.3125,272.5321950276693,99063.975,266.44300740559896,1.1631876627604167,256.0,206.0,257.0,56.0,86.0,16.0,3.41
Puyang,-1.1881917317708333,102902.8125,270.51129659016925,102265.375,265.2134501139323,1.1853230794270833,213.0,163.0,253.0,58.0,87.0,25.0,2.88
