,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.1541472090051529,101597.1170212766,287.60965550199467,96669.3710106383,278.3959701213431,-1.6083620761303192,54.0,9.0,58.0,3.0,55.0,6.0,0.44
Tianjin,-1.166978778261127,101501.16666666669,292.41206498579544,101202.65340909093,284.01641660748106,-1.758160215435606,74.0,31.0,98.0,17.0,70.0,4.0,1.14
Shijiazhuang,0.1268530951605903,101519.93055555556,291.6935763888889,97630.39583333331,283.0594889322917,-1.1503634982638888,106.0,49.0,162.0,19.0,80.0,4.0,0.9
Tangshan,-1.8697018093532989,101551.33333333331,291.78607855902777,100327.34027777778,282.60972764756946,-1.1035427517361112,109.0,58.0,167.0,103.0,75.0,6.0,6.75
Langfang,-0.8581024169921875,101494.1125,291.88203125,101289.2125,282.631689453125,-1.78017578125,40.0,12.0,40.0,6.0,72.0,5.0,0.57
Baoding,-0.147375253530649,101543.93269230767,290.8923903245192,97043.40865384616,279.4350022536058,-1.1862229567307692,53.0,26.0,56.0,13.0,56.0,26.0,0.4
Cangzhou,-0.9929656982421876,101447.7,293.3513671875,101331.5125,286.167919921875,0.3404296875,72.0,41.0,93.0,33.0,84.0,8.0,0.97
Hengshui,-2.0093231201171875,101435.21875,292.888671875,101158.60416666669,282.44189453125,0.1531168619791666,91.0,44.0,132.0,42.0,67.0,27.0,1.0
Xingtai,-0.5584619695490057,101446.94696969698,292.2439778645833,98952.16856060606,282.9305382930871,-1.0418960108901516,75.0,33.0,99.0,17.0,63.0,23.0,0.93
Handan,-0.1799689983499461,101421.5172413793,292.24031856142244,98241.63146551725,282.80387089170256,-1.2690177128232758,141.0,108.0,229.0,157.0,98.0,11.0,5.22
Taiyuan,-0.014651754628057,101618.21739130437,285.4549719769022,87887.64945652174,279.56357209578806,-0.4569144870923913,86.0,32.0,122.0,21.0,61.0,6.0,0.87
Yangquan,-0.2283521379743303,101612.75,289.02755301339283,90566.84821428572,281.43223353794644,-0.5573032924107143,87.0,37.0,123.0,31.0,57.0,31.0,1.22
Changzhi,-0.5180145263671875,101551.62142857142,288.7237025669643,89388.44821428572,281.8700404575893,-0.1494768415178571,99.0,61.0,147.0,18.0,49.0,16.0,2.74
Jincheng,-0.4610681948454483,101481.89130434782,290.20751953125,91250.34510869563,282.5859056555706,-0.3694059952445652,114.0,86.0,164.0,50.0,69.0,10.0,3.16
Jinan,-1.7601264215284778,101416.45967741936,293.137459047379,99709.01411290324,283.9668362525202,0.3670221144153225,91.0,32.0,131.0,21.0,88.0,12.0,1.0
Zibo,-0.6799657912481398,101445.78571428572,293.5516415550595,99327.80059523808,285.02779715401783,0.6226399739583334,88.0,46.0,125.0,36.0,70.0,10.0,2.63
Jining,-3.1641082763671875,101336.4921875,296.1195068359375,100432.1875,285.315185546875,0.521759033203125,68.0,49.0,70.0,22.0,52.0,57.0,1.15
Dezhou,-2.1868696946364183,101414.14423076923,293.12781700721155,101101.40865384616,283.4404860276442,0.2501690204326923,78.0,35.0,106.0,49.0,73.0,7.0,2.03
Liaocheng,-2.0514418990523726,101366.32407407407,293.584400318287,100891.67361111112,282.8349338107639,-0.5812084056712963,81.0,44.0,112.0,25.0,86.0,7.0,1.7
Binzhou,-1.3398895263671875,101432.78703703704,294.0231300636574,101195.22916666669,288.2317798755787,0.7674244068287037,61.0,33.0,72.0,27.0,69.0,6.0,1.2
Heze,-2.2061892422762783,101265.44696969698,296.218232125947,100676.16856060606,289.76872484611744,-0.7321481415719697,93.0,66.0,135.0,28.0,64.0,42.0,1.47
Zhengzhou,-0.3752492268880208,101298.8125,294.6336263020833,99079.47916666669,287.7998046875,-1.3067626953125,84.0,55.0,117.0,34.0,82.0,22.0,1.19
Kaifeng,0.1074226016090029,101244.94047619047,295.32005673363096,100452.41964285714,290.3480166480655,-2.061604817708333,88.0,65.0,116.0,49.0,62.0,22.0,1.15
Anyang,0.0195279328719429,101369.15217391304,293.2767280910326,99054.21467391304,283.08403744904894,-1.9527534816576089,122.0,77.0,194.0,42.0,78.0,5.0,3.35
Hebi,0.1827884250217014,101350.91666666669,293.79844835069446,99465.5625,282.53154839409723,-2.293050130208333,78.0,42.0,105.0,28.0,60.0,40.0,1.53
Xinxiang,-0.6224712025035511,101318.52272727272,294.13356711647725,99001.78977272728,283.73501864346593,-2.444935191761364,68.0,33.0,85.0,52.0,75.0,45.0,1.32
Jiaozuo,-0.3275197347005208,101340.41666666669,293.44020182291666,97862.09583333334,284.60841471354166,-0.9513834635416668,95.0,71.0,134.0,19.0,73.0,24.0,1.45
Puyang,-1.7024112277560763,101325.95833333331,294.6022677951389,100738.50694444444,283.89222547743054,-1.3673231336805556,72.0,42.0,93.0,26.0,72.0,16.0,1.27
