,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.7539591687790892,102096.1329787234,272.2777177526596,96907.03457446808,258.5800092981217,-0.7548685276761968,26.0,6.0,26.0,2.0,30.0,41.0,0.26
Tianjin,2.805448127515388,102085.59848484848,275.3616832386364,101771.61742424245,257.8885627515388,-0.8406631007339015,34.0,12.0,34.0,6.0,41.0,37.0,0.43
Shijiazhuang,1.6190405951605902,102273.5,273.08827039930554,98200.90277777778,260.31850179036456,-0.6507364908854166,75.0,42.0,100.0,16.0,67.0,6.0,0.69
Tangshan,3.029820760091146,101998.36805555556,273.84320746527777,100711.34722222222,257.88821750217016,-1.19158935546875,52.0,34.0,54.0,13.0,65.0,8.0,0.77
Langfang,2.3917510986328123,102121.6125,274.33955078125,101906.825,259.13634033203124,-0.31112060546875,37.0,15.0,37.0,4.0,25.0,54.0,0.42
Baoding,1.7929041935847356,102214.4903846154,272.5974308894231,97477.20192307692,260.4761915940505,-0.7190082256610577,25.0,13.0,25.0,6.0,26.0,54.0,0.32
Cangzhou,2.4952911376953124,102193.25,274.144091796875,102070.725,262.86719970703126,-0.20457763671875,75.0,52.0,100.0,21.0,63.0,12.0,0.57
Hengshui,2.255121866861979,102247.96875,274.9414876302083,101956.66666666669,263.03627522786456,-0.20782470703125,51.0,25.0,52.0,13.0,32.0,44.0,0.55
Xingtai,1.85347724683357,102270.34848484848,273.9418797348485,99660.73863636365,262.7800755356297,0.0530099579782196,75.0,38.0,99.0,14.0,67.0,2.0,1.38
Handan,1.5982250345164333,102266.62068965516,274.0902478448276,98944.92672413791,263.02367532664334,0.559942837419181,70.0,35.0,89.0,13.0,49.0,22.0,0.72
Taiyuan,1.7625115436056389,102472.39130434782,268.5935801630435,88029.07065217392,256.0346122409986,-0.0923408840013586,52.0,19.0,53.0,15.0,57.0,18.0,0.69
Yangquan,2.210508074079241,102356.23214285714,270.92787388392856,90769.16071428572,256.7544904436384,0.3911394391741071,69.0,38.0,87.0,48.0,66.0,11.0,0.85
Changzhi,0.6075086321149553,102315.82857142856,270.91127232142856,89624.06071428572,256.64483642578125,-1.1394269670758927,40.0,20.0,40.0,18.0,52.0,21.0,0.98
Jincheng,0.3783403479534646,102237.6304347826,272.86786684782606,91598.07065217392,258.59235680621606,-1.5871608568274456,89.0,32.0,128.0,35.0,65.0,7.0,1.9
Jinan,1.0410249771610385,102252.31451612904,274.40618699596774,100452.21370967742,262.2489190870716,1.6060574439264113,53.0,18.0,55.0,9.0,47.0,40.0,0.44
Zibo,2.232480730329241,102221.78571428572,274.1409970238095,99990.75595238096,259.6476266043527,1.0897303989955358,58.0,24.0,66.0,42.0,50.0,35.0,1.22
Jining,-0.9799346923828124,102294.390625,275.0164794921875,101342.71875,267.248779296875,2.07965087890625,64.0,22.0,78.0,29.0,78.0,4.0,0.9
Dezhou,2.181238027719351,102240.46153846152,275.0446213942308,101909.91346153848,262.91707200270434,0.7651789738581731,51.0,22.0,52.0,10.0,31.0,48.0,0.6
Liaocheng,0.9336474383318866,102274.08333333331,275.41435185185185,101773.33796296296,264.174567328559,1.8551952220775465,72.0,31.0,93.0,10.0,71.0,11.0,0.7
Binzhou,2.876934475368924,102199.0925925926,275.05700231481484,101948.41203703704,262.47954418041087,-0.0738050672743055,59.0,31.0,68.0,15.0,54.0,27.0,0.93
Heze,-0.8176283402876421,102285.00757575755,275.846709280303,101665.375,266.78889419093275,1.8862545129024624,71.0,27.0,92.0,37.0,49.0,32.0,0.7
Zhengzhou,-0.4792938232421875,102204.92708333331,277.9628092447917,99896.125,270.75787353515625,0.3663533528645833,100.0,42.0,149.0,8.0,83.0,5.0,0.7
Kaifeng,-1.524355207170759,102255.54761904762,276.609375,101423.42261904762,269.71812511625745,1.3277791341145833,70.0,36.0,89.0,16.0,42.0,44.0,0.67
Anyang,0.8415281876273777,102268.96739130437,275.4341881793478,99849.98369565218,264.9851896866508,0.9845103388247284,69.0,45.0,88.0,13.0,78.0,6.0,0.77
Hebi,0.6735924614800347,102272.02777777778,275.52777777777777,100293.81944444444,266.09579128689234,0.2537773980034722,71.0,34.0,91.0,10.0,50.0,15.0,0.47
Xinxiang,-0.4978485107421875,102261.5,275.99618252840907,99839.23863636365,266.9663918235085,0.2827536843039773,67.0,35.0,84.0,16.0,68.0,19.0,0.85
Jiaozuo,0.2087270100911458,102208.48333333334,276.15247395833336,98590.04166666669,267.1066853841146,-1.0216349283854167,72.0,34.0,93.0,13.0,43.0,28.0,0.7
Puyang,0.3288658989800347,102283.52777777778,275.80967881944446,101664.93055555556,265.37302652994794,2.0136515299479165,52.0,28.0,53.0,10.0,40.0,39.0,0.82
