,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.2830427453873005,102118.51728723403,279.8344155169548,97059.2340425532,277.0800729305186,-1.024612102102726,245.0,195.0,196.0,4.0,98.0,21.0,1.56
Tianjin,-0.7999591249408144,102071.6571969697,283.4937633167614,101765.12121212122,280.05339281486744,0.6614000725023674,191.0,144.0,128.0,16.0,97.0,12.0,1.57
Shijiazhuang,0.4351162380642361,101949.46527777778,282.5840657552083,97983.77777777778,278.65606011284723,0.1521030002170139,275.0,225.0,306.0,13.0,77.0,31.0,1.76
Tangshan,-1.0239223904079862,102159.75694444444,282.59556749131946,100903.72222222222,280.29310438368054,-0.4358961317274306,179.0,135.0,202.0,29.0,94.0,16.0,2.75
Langfang,-0.708026123046875,102041.1375,283.573876953125,101830.45,279.440771484375,0.762139892578125,161.0,123.0,179.0,11.0,97.0,2.0,1.38
Baoding,0.0767094538762019,101989.12019230767,281.17884239783655,97391.53846153848,277.9564866286058,-0.2597726675180288,236.0,186.0,252.0,24.0,102.0,6.0,1.48
Cangzhou,-0.271405029296875,102032.04375,284.62001953125,101912.825,279.986669921875,2.162823486328125,98.0,73.0,117.0,30.0,56.0,48.0,0.6
Hengshui,-0.5132344563802084,101979.9375,285.6121419270833,101695.66666666669,280.226318359375,2.4729715983072915,91.0,68.0,104.0,14.0,35.0,57.0,0.6
Xingtai,0.1960162538470644,101921.42234848483,284.4960123697917,99380.27272727272,279.1376139322917,1.5659928755326704,133.0,101.0,179.0,19.0,93.0,3.0,0.95
Handan,0.566192626953125,101921.35129310343,283.9478128367457,98677.31034482758,278.8144952182112,1.6494782546470903,104.0,78.0,132.0,18.0,37.0,52.0,0.65
Taiyuan,1.736793849779212,102097.33967391304,278.9494204313859,88035.47826086957,274.8685355808424,0.1606538192085597,157.0,120.0,255.0,21.0,91.0,21.0,1.14
Yangquan,1.1353193010602678,101940.33035714286,279.29251534598217,90709.64285714286,275.61826869419644,0.5780857631138393,265.0,215.0,320.0,29.0,86.0,20.0,2.03
Changzhi,1.248140171595982,102029.65892857144,280.5826939174107,89594.8,274.8510811941964,0.2487470354352678,59.0,37.0,68.0,12.0,20.0,107.0,0.92
Jincheng,1.0174069611922554,102033.87228260867,281.5154870074728,91562.69565217392,276.59976859714675,-0.464133884595788,96.0,66.0,141.0,15.0,90.0,19.0,0.92
Jinan,-1.1313250141759073,102096.56653225806,281.72954731602823,100338.09677419356,279.2389664188508,1.5727056687878025,86.0,64.0,114.0,7.0,63.0,23.0,0.57
Zibo,-0.4348304385230654,102145.36607142857,281.0203799293155,99964.23809523808,279.27777390252976,1.6186596098400297,103.0,77.0,115.0,23.0,59.0,28.0,1.43
Jining,-1.66851806640625,102067.3125,282.79840087890625,101136.21875,281.0057983398437,1.033721923828125,78.0,50.0,105.0,18.0,59.0,24.0,0.75
Dezhou,-0.5864891639122596,102046.40865384616,284.043212890625,101724.34615384616,279.7016413762019,2.264416034405048,91.0,68.0,113.0,18.0,45.0,43.0,0.63
Liaocheng,-0.9423432526765048,102012.49305555556,284.66890010127315,101522.92592592593,280.29422562210647,2.7338268138744213,91.0,68.0,119.0,18.0,48.0,41.0,0.65
Binzhou,-0.6428279170283565,102111.4375,282.1131275318287,101867.37037037036,279.6031810619213,1.6807307490596064,129.0,98.0,156.0,21.0,83.0,6.0,1.3
Heze,-1.035488244258996,102012.56628787878,283.64373964251894,101406.87878787878,281.6176091974432,1.4677743622750947,69.0,50.0,77.0,9.0,30.0,52.0,0.67
Zhengzhou,1.1269022623697915,101987.34375,283.4410807291667,99716.25,279.42724609375,0.3817850748697917,99.0,74.0,141.0,10.0,104.0,5.0,1.01
Kaifeng,-0.2841607956659226,101978.52083333331,283.9166782924107,101167.38095238096,281.23685128348217,1.1504676455543157,111.0,84.0,112.0,15.0,67.0,14.0,1.07
Anyang,0.565598197605299,101938.5570652174,284.2327084748641,99574.78260869563,279.56631071671194,1.7201392132302988,131.0,100.0,121.0,17.0,53.0,35.0,0.97
Hebi,1.0723775227864585,101933.74305555556,284.5591634114583,100005.22222222222,279.44642469618054,1.7718404134114585,88.0,65.0,121.0,12.0,60.0,35.0,0.9
Xinxiang,1.0064003684303977,101967.49431818182,283.8465687144886,99598.59090909093,279.66927823153407,1.004425048828125,125.0,95.0,158.0,14.0,102.0,7.0,1.32
Jiaozuo,0.9250467936197916,101998.6875,283.3060384114584,98435.33333333331,278.65623372395834,-0.3549825032552083,88.0,65.0,120.0,25.0,81.0,18.0,0.87
Puyang,-0.8003438313802084,101991.96527777778,284.39879014756946,101388.33333333331,280.8139377170139,2.319854736328125,110.0,83.0,111.0,21.0,41.0,44.0,0.98
