,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.894607219290226,100745.84973404255,296.823797997008,95904.39361702128,295.6526813912899,-0.3747604045462101,79.0,58.0,73.0,3.0,38.0,29.0,0.78
Tianjin,-2.1693253950639204,100576.95643939394,299.03841885653407,100283.5606060606,296.6346990411932,-0.6052329323508523,58.0,41.0,59.0,7.0,45.0,14.0,0.5
Shijiazhuang,0.704498291015625,100602.55555555556,297.72441948784723,96770.02777777778,296.4932454427083,-1.5478549533420138,58.0,39.0,65.0,8.0,35.0,46.0,1.13
Tangshan,-1.840667724609375,100672.25694444444,297.1689724392361,99471.80555555556,295.6304524739583,-1.0199686686197915,105.0,79.0,141.0,88.0,71.0,32.0,4.98
Langfang,-1.857904052734375,100551.525,299.341455078125,100349.95,297.077880859375,-0.457989501953125,80.0,59.0,86.0,10.0,30.0,40.0,0.97
Baoding,-0.1893756573016826,100655.10096153848,297.2826960637019,96220.53846153848,295.857666015625,-1.1778400127704327,55.0,36.0,60.0,10.0,30.0,67.0,0.7
Cangzhou,-2.033148193359375,100466.46875,300.473193359375,100352.5,296.803271484375,-0.139898681640625,58.0,37.0,66.0,17.0,46.0,32.0,0.23
Hengshui,-1.8118184407552085,100407.88541666669,300.73681640625,100136.875,296.39111328125,-0.757598876953125,74.0,54.0,77.0,11.0,33.0,50.0,0.65
Xingtai,0.0763836484966856,100461.69886363635,299.403534860322,98000.22727272728,296.9873860677083,-2.33152909712358,63.0,39.0,75.0,13.0,28.0,98.0,0.88
Handan,0.206207275390625,100428.39870689657,299.40918810614227,97292.43103448275,296.99039432920256,-2.5891334270608835,66.0,39.0,81.0,10.0,29.0,86.0,0.82
Taiyuan,-1.111260455587636,100855.00815217392,293.4132876188859,87301.84782608696,292.7607103430706,-0.6743256942085598,71.0,52.0,82.0,4.0,44.0,61.0,0.79
Yangquan,0.011383056640625,100832.11607142857,294.3699428013393,89933.14285714286,293.82815987723217,-0.6935294015066964,65.0,42.0,79.0,11.0,43.0,29.0,1.68
Changzhi,-0.410198974609375,100744.23392857144,293.0742954799107,88733.12857142858,292.6633719308036,-0.920231410435268,70.0,51.0,87.0,8.0,24.0,96.0,0.9
Jincheng,-0.5593328061311141,100607.61684782608,294.3357570482337,90506.58695652174,292.6862368376359,-1.5548453952955164,77.0,52.0,103.0,10.0,51.0,46.0,0.96
Jinan,-2.823845647996472,100342.43346774194,299.55530966481854,98659.30645161292,294.954833984375,-1.9666383804813508,64.0,25.0,78.0,14.0,40.0,30.0,0.7
Zibo,-3.2718898228236606,100380.97916666669,299.1224539620536,98292.92857142857,295.4904552641369,-2.2133861723400297,48.0,18.0,48.0,10.0,19.0,32.0,0.86
Jining,-1.902130126953125,100141.0859375,300.4346923828125,99252.6875,295.42095947265625,-3.704986572265625,54.0,23.0,57.0,21.0,32.0,34.0,0.65
Dezhou,-2.745941162109375,100376.10096153848,300.6001539963942,100068.53846153848,295.187255859375,-0.930919940655048,49.0,28.0,49.0,14.0,19.0,44.0,0.5
Liaocheng,-1.6466573079427085,100279.76620370372,301.22637261284723,99814.16666666669,295.8720793547454,-1.5372845685040508,84.0,62.0,94.0,52.0,52.0,29.0,1.6
Binzhou,-3.078044750072338,100438.42361111112,300.4391185619213,100204.35185185184,295.9248137297454,-0.3698221842447917,38.0,15.0,38.0,23.0,26.0,25.0,0.57
Heze,-1.008044618548769,100165.50946969698,301.744384765625,99588.16666666669,295.5830891927083,-2.444100119850852,80.0,59.0,105.0,12.0,37.0,78.0,1.2
Zhengzhou,-0.5701192220052084,100259.86458333331,301.3059895833333,98080.375,295.9510904947917,-1.4889628092447915,66.0,37.0,81.0,6.0,36.0,75.0,0.69
Kaifeng,-0.2740289597284226,100183.69345238096,302.5813453311012,99408.07142857143,296.04049246651783,-1.578062511625744,68.0,49.0,84.0,11.0,20.0,90.0,0.87
Anyang,0.1617099927819293,100344.96467391304,300.74489427649456,98063.45652173914,296.93105681046194,-2.7882013735563858,83.0,56.0,116.0,11.0,30.0,62.0,1.67
Hebi,0.1276482476128472,100327.64583333331,301.19902886284723,98470.83333333331,296.92835828993054,-3.3403082953559027,81.0,46.0,112.0,20.0,35.0,57.0,2.3
Xinxiang,-0.584808349609375,100295.53977272728,301.1825062144886,98013.54545454546,296.0530229048296,-2.564749977805398,58.0,40.0,65.0,17.0,32.0,91.0,0.65
Jiaozuo,-0.7226338704427083,100330.6625,299.7972493489584,96906.63333333332,295.12970377604165,-1.6218404134114583,71.0,45.0,91.0,13.0,29.0,87.0,0.77
Puyang,-0.5761277940538194,100239.85416666669,301.825439453125,99664.5,296.6369086371528,-1.808407253689236,89.0,66.0,104.0,12.0,21.0,76.0,0.9
