,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.2487705311876662,102065.16622340426,276.8522429770612,96992.52127659574,264.58318345090174,2.302470105759641,90.0,67.0,79.0,7.0,36.0,89.0,0.84
Tianjin,-0.792552138819839,102146.96022727272,277.5428281841856,101838.89393939394,268.1384439179392,2.613790801077178,131.0,100.0,135.0,15.0,42.0,103.0,1.16
Shijiazhuang,-1.8285369873046875,102063.22222222222,278.61553276909723,98065.94444444444,268.8533715142144,1.756561279296875,139.0,106.0,157.0,25.0,28.0,144.0,1.36
Tangshan,-0.4558698866102431,102178.59722222222,278.4115397135417,100916.16666666669,266.0665334065755,2.066050211588541,95.0,71.0,107.0,11.0,60.0,82.0,1.0
Langfang,-0.7273651123046875,102121.6125,277.390869140625,101910.45,268.45400085449216,3.033026123046875,83.0,61.0,104.0,14.0,39.0,107.0,0.9
Baoding,-0.5495405930739182,102087.8653846154,278.65611853966345,97452.30769230767,267.36101708045373,2.3232492300180287,103.0,77.0,121.0,16.0,29.0,112.0,1.16
Cangzhou,-1.5121795654296877,102157.40625,278.270947265625,102037.65,270.2645965576172,2.530438232421875,93.0,69.0,123.0,13.0,32.0,114.0,0.88
Hengshui,-1.3171844482421875,102128.72916666669,279.1306966145833,101843.91666666669,270.8975067138672,2.7986348470052085,123.0,93.0,123.0,17.0,21.0,136.0,0.93
Xingtai,-1.6019744873046875,102091.09659090907,279.2705743963068,99524.77272727272,270.1508137096058,2.510807846531724,151.0,116.0,177.0,51.0,27.0,153.0,2.35
Handan,-2.050587095063308,102085.3426724138,280.2128316945043,98816.08620689657,270.1407970560008,1.99694718985722,125.0,95.0,195.0,20.0,24.0,128.0,1.22
Taiyuan,-0.938251661217731,101780.57880434782,276.24289869225544,87823.63043478261,259.6238250732422,1.2604887589164402,66.0,48.0,71.0,17.0,33.0,101.0,0.84
Yangquan,-2.3742261614118303,101924.38392857143,276.49522181919644,90647.21428571428,264.22008623395647,0.595916748046875,78.0,57.0,85.0,24.0,30.0,115.0,0.97
Changzhi,-1.8143628801618303,101887.32321428572,277.76745954241073,89491.72857142857,264.9021732875279,1.832886614118304,50.0,35.0,43.0,14.0,20.0,112.0,0.7
Jincheng,-1.6695695960003396,101938.03532608696,280.321533203125,91463.45652173914,265.5416239862857,2.0629259192425278,76.0,54.0,101.0,13.0,14.0,144.0,0.88
Jinan,-0.5212978239982359,102201.60685483873,282.286124936996,100435.1129032258,272.1684319280809,1.1983298024823588,89.0,66.0,103.0,16.0,32.0,110.0,0.93
Zibo,-0.6434086390904018,102220.85416666669,282.45118350074404,100034.73809523808,271.2677982875279,0.0399271647135416,115.0,87.0,118.0,26.0,32.0,116.0,1.26
Jining,-1.8446807861328125,102224.625,281.2559814453125,101289.0,274.5874481201172,1.101898193359375,80.0,59.0,77.0,11.0,21.0,108.0,0.82
Dezhou,-0.9510204608623798,102169.49519230767,280.7620380108173,101846.1153846154,271.76775536170373,2.2247478778545675,118.0,89.0,135.0,14.0,27.0,127.0,1.1
Liaocheng,-1.784772519712095,102154.12268518518,280.74876121238424,101664.27777777778,272.95513294361257,2.049945972583912,90.0,67.0,95.0,17.0,21.0,112.0,0.72
Binzhou,-1.304231431749132,102209.38194444444,281.8970540364583,101963.87037037036,270.6890739158348,0.2563623498987268,90.0,67.0,107.0,21.0,31.0,112.0,0.97
Heze,-2.082413644501657,102171.32386363635,282.20310280539775,101564.22727272728,275.2465760202119,1.3602396647135415,81.0,60.0,92.0,9.0,17.0,115.0,0.68
Zhengzhou,-1.9041798909505208,102027.64583333331,284.386962890625,99750.79166666669,273.7868296305339,1.0587259928385415,154.0,118.0,135.0,12.0,30.0,134.0,1.07
Kaifeng,-1.7626887730189733,102113.03273809524,283.6429617745536,101298.21428571428,276.34145900181363,1.373027983165923,111.0,84.0,93.0,7.0,18.0,112.0,0.73
Anyang,-1.9997326394786008,102086.42663043478,281.70986540421194,99706.6304347826,271.5927449101987,1.864386517068614,151.0,116.0,137.0,11.0,24.0,125.0,0.86
Hebi,-1.9822913275824647,102078.82638888888,282.3553873697917,100140.38888888888,271.49730597602,1.784827338324653,145.0,111.0,140.0,14.0,28.0,122.0,0.86
Xinxiang,-2.0655753395774146,102078.34659090907,282.8099920099432,99694.40909090907,272.53469155051494,1.3195051713423296,129.0,98.0,160.0,20.0,22.0,135.0,0.98
Jiaozuo,-2.466688028971354,102004.1375,283.925830078125,98428.76666666666,269.43202819824216,0.3164896647135417,161.0,123.0,174.0,21.0,23.0,141.0,1.1
Puyang,-2.007681952582465,102134.63194444444,281.8267415364583,101530.5,273.6059214274089,1.7803243001302085,113.0,85.0,82.0,6.0,24.0,112.0,0.88
