,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.2181549072265625,101233.25930851063,288.2173422955452,96249.92021276597,270.70800196870846,0.0976767032704454,95.0,42.0,139.0,4.0,47.0,28.0,0.64
Tianjin,2.4913260719992896,101295.8428030303,289.13363370028407,100992.53787878789,271.30687089399856,1.8480192242246685,91.0,58.0,131.0,15.0,43.0,39.0,0.86
Shijiazhuang,2.3014339870876737,101339.20138888888,290.10967339409723,97406.13888888888,271.43717787000867,0.5192209879557291,74.0,29.0,97.0,21.0,40.0,63.0,0.74
Tangshan,2.812284681532118,101285.97916666669,287.35755750868054,100043.75,272.0912577311198,1.658082750108507,83.0,46.0,116.0,13.0,43.0,43.0,0.73
Langfang,1.5799224853515623,101290.7375,289.637255859375,101081.25,271.1112121582031,1.5240386962890624,87.0,42.0,123.0,15.0,45.0,36.0,0.72
Baoding,1.3404505803034856,101284.79326923077,289.13268103966345,96736.96153846152,271.360100379357,0.1889237623948317,80.0,38.0,109.0,14.0,44.0,33.0,0.82
Cangzhou,2.9330963134765624,101371.11875,290.341455078125,101252.375,270.2769836425781,3.6437896728515615,73.0,41.0,95.0,17.0,33.0,50.0,0.83
Hengshui,1.7494455973307292,101402.30208333331,290.5768229166667,101119.29166666669,271.0714823404948,3.375218709309896,69.0,33.0,88.0,25.0,35.0,40.0,0.9
Xingtai,1.070250077681108,101401.15340909093,290.3192397608901,98876.96212121211,271.37653235233194,1.794071544300426,66.0,24.0,82.0,13.0,53.0,25.0,1.77
Handan,2.051465790847252,101449.2176724138,290.6558038119612,98223.02586206896,270.05268912479795,2.188214006095097,81.0,39.0,112.0,27.0,45.0,49.0,1.53
Taiyuan,1.887439893639606,101657.4320652174,283.84579865828806,87663.57608695653,267.4734191894531,0.6659565801205842,99.0,66.0,147.0,49.0,63.0,31.0,1.44
Yangquan,4.216062273297991,101485.95535714286,286.7893763950893,90266.82142857143,267.5726100376674,0.3925585065569196,73.0,49.0,95.0,36.0,43.0,70.0,1.05
Changzhi,2.2421225411551338,101630.44821428572,285.74557059151783,89253.17857142857,266.411812046596,0.1789005824497767,88.0,59.0,126.0,20.0,48.0,54.0,1.82
Jincheng,2.0996087115743887,101643.47554347826,286.9946607506794,91225.75,265.6969246242357,-0.9429089090098506,98.0,69.0,145.0,33.0,53.0,58.0,3.02
Jinan,2.239292760049143,101648.11895161292,289.4055018271169,99887.29838709676,272.62658199187246,5.27005841655116,75.0,24.0,99.0,11.0,17.0,90.0,0.48
Zibo,3.460760934012277,101650.16964285714,290.30081612723217,99475.70238095238,271.1389697846912,4.608634585425968,74.0,26.0,98.0,13.0,22.0,90.0,0.61
Jining,1.7164459228515625,101842.359375,289.3927001953125,100907.78125,274.6241760253906,5.133956909179688,75.0,29.0,99.0,11.0,16.0,77.0,0.7
Dezhou,2.400659414438101,101503.75480769233,290.34658578725964,101182.17307692308,272.059807410607,5.027528029221755,79.0,37.0,107.0,17.0,23.0,61.0,0.58
Liaocheng,1.476075914171007,101557.20138888888,290.2203143084491,101069.23148148147,272.95287520797166,5.072109081127025,81.0,32.0,112.0,17.0,23.0,65.0,0.45
Binzhou,3.96149981463397,101497.27546296296,291.0616048177083,101254.26851851853,270.8724353931568,4.636960064923322,78.0,33.0,106.0,34.0,20.0,84.0,0.7
Heze,2.173765702681108,101771.63825757576,290.1719859730114,101165.11363636365,275.2276805530895,5.033388542406486,96.0,36.0,141.0,13.0,19.0,75.0,0.47
Zhengzhou,2.3162994384765625,101724.89583333331,290.2875162760417,99453.04166666669,273.2859191894531,2.237035115559896,96.0,43.0,141.0,17.0,64.0,32.0,0.84
Kaifeng,2.280980428059896,101772.93154761904,289.89214797247024,100957.51190476192,275.99890282040553,4.283950805664063,88.0,42.0,126.0,17.0,30.0,67.0,0.53
Anyang,1.835639621900476,101514.12771739133,291.10454526154894,99163.6195652174,270.70838861880094,2.9272082784901494,102.0,63.0,154.0,29.0,60.0,28.0,1.18
Hebi,1.636232164171007,101509.00694444444,291.60088433159723,99590.52777777778,270.0765007866753,2.938356187608507,112.0,59.0,174.0,25.0,51.0,42.0,0.92
Xinxiang,2.6362124356356533,101600.36931818182,290.9219859730114,99244.25,270.9031954678622,3.0267597545276987,81.0,43.0,112.0,18.0,29.0,63.0,0.75
Jiaozuo,2.6379465738932293,101658.22916666669,290.28074544270834,98111.41666666669,268.67433064778646,0.978612263997396,88.0,47.0,126.0,14.0,35.0,67.0,1.52
Puyang,1.871583726671007,101594.59027777778,290.57386610243054,100992.19444444444,273.46354505750867,4.724760267469618,75.0,41.0,99.0,10.0,28.0,60.0,0.57
