,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.5220586898479056,101446.95079787234,283.79701525099733,96505.4069148936,271.0667412940492,-1.9912190538771608,30.0,11.0,30.0,3.0,46.0,33.0,0.24
Tianjin,1.9267610492128315,101318.73674242424,286.39291104403407,101020.8446969697,274.57563550544506,-1.5988210042317708,65.0,30.0,79.0,7.0,77.0,18.0,0.71
Shijiazhuang,1.8529171413845489,101562.22916666669,284.7616373697917,97652.51388888888,271.46808539496527,-1.4589284261067708,51.0,17.0,51.0,9.0,53.0,38.0,0.64
Tangshan,2.001246134440104,101253.5,284.32874891493054,100033.26388888888,277.6041531032986,-1.3391367594401042,59.0,33.0,67.0,19.0,73.0,30.0,1.18
Langfang,1.4858978271484375,101352.325,287.652099609375,101147.575,271.3731201171875,-2.3847259521484374,47.0,20.0,47.0,3.0,58.0,22.0,0.47
Baoding,1.896797767052284,101519.1778846154,284.51455453725964,96993.0096153846,270.0464900090144,-1.954358614408053,37.0,17.0,37.0,5.0,33.0,53.0,0.22
Cangzhou,1.8685394287109376,101362.76875,286.290283203125,101246.25,273.7392333984375,-1.6752532958984374,66.0,29.0,81.0,15.0,76.0,16.0,0.77
Hengshui,1.7726491292317708,101413.44791666669,286.7428385416667,101135.875,272.8425699869792,-2.254826863606771,54.0,30.0,58.0,21.0,44.0,40.0,0.5
Xingtai,1.9153678200461648,101494.0928030303,285.31786369554925,98980.875,272.6855431758996,-1.8002592144590437,54.0,26.0,58.0,8.0,73.0,15.0,1.2
Handan,1.9328755345837825,101510.20905172414,284.3457788927802,98302.3922413793,273.75041672279093,-0.9581062053811962,112.0,56.0,174.0,101.0,84.0,2.0,5.95
Taiyuan,0.2844775655995245,101766.23641304349,280.27024244225544,87892.78804347826,266.1196129840353,-1.1074543828549592,87.0,34.0,124.0,9.0,74.0,14.0,0.59
Yangquan,1.105226789202009,101711.99107142857,280.66946847098217,90579.51785714286,268.20760672433033,-0.1183057512555803,61.0,24.0,71.0,12.0,59.0,21.0,0.52
Changzhi,-0.1015812465122767,101679.62678571428,280.85484793526786,89380.04642857143,269.71466587611604,-1.1699519566127232,95.0,38.0,140.0,20.0,68.0,23.0,1.54
Jincheng,-0.588229635487432,101630.49728260867,282.21767790421194,91267.61413043478,272.86052670686144,-1.3474764616593071,143.0,59.0,236.0,12.0,70.0,32.0,1.32
Jinan,1.5907538629347278,101359.24798387096,284.0203109248992,99635.4879032258,276.52741069178427,-1.7456414007371472,67.0,24.0,83.0,7.0,74.0,22.0,0.66
Zibo,1.896893455868676,101317.84821428572,284.9522995721726,99181.11309523808,276.04210263206846,-1.2067079089936756,71.0,33.0,92.0,26.0,68.0,27.0,0.7
Jining,1.0187225341796875,101347.5546875,285.169921875,100436.84375,278.06268310546875,-2.0595855712890625,65.0,21.0,80.0,42.0,67.0,37.0,0.55
Dezhou,1.6691272442157452,101370.78365384616,284.8534592848558,101055.4903846154,275.31057504507214,-1.8173206035907448,71.0,29.0,91.0,9.0,47.0,46.0,0.4
Liaocheng,1.9973760534215856,101406.08101851853,285.2103497540509,100927.83796296296,275.6768165870949,-1.7158999972873263,65.0,23.0,80.0,15.0,91.0,5.0,0.4
Binzhou,1.961207071940104,101327.22916666669,285.22221317997685,101087.4675925926,277.53409378616897,-1.1701462357132524,60.0,25.0,69.0,13.0,50.0,43.0,0.83
Heze,1.1047617594401042,101403.26704545454,285.39131303267044,100810.14772727272,276.85576097892994,-1.880781231504498,94.0,24.0,137.0,38.0,79.0,11.0,0.43
Zhengzhou,-1.1965891520182292,101515.91666666669,287.2323404947917,99270.58333333331,276.9121500651042,-0.7852630615234375,154.0,42.0,258.0,7.0,93.0,7.0,0.83
Kaifeng,-0.7879558744884673,101456.43154761904,286.451648530506,100657.54166666669,276.87273879278274,-2.413460141136533,125.0,43.0,199.0,7.0,64.0,25.0,0.6
Anyang,1.7220624840777854,101500.0625,285.1160304857337,99163.44021739133,275.1045824133831,-1.0249985404636548,98.0,34.0,145.0,27.0,81.0,6.0,2.23
Hebi,1.606931898328993,101498.09027777778,285.6928439670139,99595.65277777778,275.5489230685764,-1.166746351453993,67.0,28.0,84.0,16.0,49.0,45.0,0.37
Xinxiang,0.4079548228870738,101499.96022727272,285.8682306463068,99158.64772727272,276.29373446377843,-1.775208906693892,80.0,26.0,109.0,17.0,87.0,9.0,0.9
Jiaozuo,-0.4773996988932291,101549.22916666669,286.5897623697917,98025.80833333332,277.8416748046875,-0.7083913167317708,148.0,53.0,245.0,16.0,72.0,14.0,0.97
Puyang,1.949976603190104,101439.92361111112,285.0517849392361,100848.54166666669,275.7120090060764,-1.3509368896484375,62.0,21.0,74.0,16.0,73.0,14.0,0.85
