,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.6273417371384641,101034.00265957449,299.77315180352394,96172.52659574468,284.6342202044548,1.7953929495304188,105.0,79.0,98.0,24.0,38.0,120.0,1.12
Tianjin,-2.067265828450521,101028.5946969697,300.4569646661932,100733.88636363635,286.80096620501894,2.037126483339252,70.0,51.0,87.0,26.0,32.0,123.0,0.91
Shijiazhuang,-0.9770694308810765,101060.93055555556,294.09648980034723,97173.0,289.6722819010417,0.1353573269314236,62.0,44.0,74.0,6.0,24.0,69.0,0.62
Tangshan,-0.4942406548394097,101081.94444444444,298.44371202256946,99875.72222222222,286.6105414496528,2.804872300889757,71.0,50.0,92.0,69.0,39.0,103.0,2.7
Langfang,-1.957174682617188,100980.7,302.114208984375,100778.3,285.927197265625,1.1238555908203125,59.0,40.0,68.0,29.0,31.0,124.0,0.58
Baoding,-1.2747039794921875,101046.20192307692,297.8013634314904,96565.98076923077,286.5344989483173,0.7818709153395432,90.0,67.0,127.0,39.0,39.0,149.0,1.11
Cangzhou,-1.6368865966796875,100985.7375,300.135400390625,100870.75,287.61806640625,0.9222686767578124,113.0,85.0,151.0,65.0,65.0,132.0,1.37
Hengshui,0.2232208251953125,100997.625,297.6896158854167,100722.70833333331,289.663330078125,2.116205851236979,100.0,75.0,94.0,13.0,11.0,135.0,0.72
Xingtai,-1.5143243038293086,101034.57196969698,292.7143036813447,98533.1893939394,290.09813713304925,1.150555697354403,76.0,56.0,70.0,15.0,21.0,54.0,0.77
Handan,-2.72662511365167,100988.86637931036,291.42775963092674,97804.11206896552,290.3204219423491,0.5485676732556574,84.0,62.0,85.0,7.0,36.0,39.0,0.97
Taiyuan,-2.0766210141389267,101049.39673913045,288.9667225713315,87334.68478260869,287.40912661345106,-0.677615621815557,95.0,71.0,109.0,19.0,41.0,76.0,1.76
Yangquan,-2.356351579938616,101130.21428571428,288.28072684151783,90075.67857142857,287.665283203125,-0.6890978131975446,64.0,38.0,77.0,17.0,11.0,118.0,1.11
Changzhi,-1.5112762451171875,100942.75357142858,290.3804478236607,88805.59285714285,288.7927106584821,0.9702213832310268,111.0,84.0,119.0,9.0,39.0,49.0,1.71
Jincheng,-1.5123801853345789,100897.09239130437,290.80512270720106,90666.85869565218,289.4928562330163,1.915539948836617,74.0,54.0,93.0,18.0,25.0,44.0,1.58
Jinan,0.4994659423828125,101064.53629032258,294.58758348034274,99355.8629032258,288.6067839591734,1.16357175765499,83.0,46.0,116.0,29.0,24.0,101.0,0.86
Zibo,0.1943599155970982,101056.30357142857,296.55323428199404,98944.91666666669,287.2040201822917,0.3969791957310268,118.0,89.0,147.0,85.0,61.0,123.0,2.23
Jining,-1.9589996337890625,101048.078125,293.42120361328125,100141.84375,289.50006103515625,2.1356964111328125,47.0,30.0,47.0,18.0,33.0,55.0,1.14
Dezhou,0.6260434664212741,101033.875,296.15457857572113,100720.82692307692,289.24062875600964,1.9491072434645436,88.0,65.0,116.0,16.0,19.0,95.0,1.21
Liaocheng,-1.177255701135706,101043.67129629628,291.609130859375,100566.13888888888,290.1254611545139,2.2151732268156827,54.0,33.0,57.0,11.0,35.0,46.0,1.71
Binzhou,-0.7391046594690394,101029.625,298.3245533130787,100792.87962962964,287.4086642795139,0.3997073703342014,82.0,48.0,114.0,102.0,33.0,77.0,1.37
Heze,-2.428682731859612,100971.32196969698,292.6074736624053,100380.12878787878,290.8404430042614,1.780704845081676,59.0,42.0,68.0,18.0,19.0,71.0,1.0
Zhengzhou,-2.100184122721354,100807.46875,294.116455078125,98588.20833333331,292.1131184895833,1.1987253824869792,39.0,21.0,39.0,7.0,48.0,53.0,1.18
Kaifeng,-1.9779801141648063,100869.05357142857,293.7409202938988,100075.44047619047,291.8646414620536,2.2122693743024557,30.0,18.0,30.0,9.0,16.0,66.0,1.03
Anyang,-2.606342481530231,100941.7554347826,291.9897354789402,98621.51086956522,291.3510423743206,0.8110902205757473,68.0,49.0,73.0,10.0,25.0,42.0,1.0
Hebi,-2.536124335394965,100920.79166666669,292.407958984375,99028.58333333331,291.9676920572917,1.0775502522786458,78.0,57.0,86.0,15.0,38.0,31.0,0.95
Xinxiang,-2.3642148104580967,100904.27272727272,292.49789151278407,98581.15909090907,291.6744273792614,1.1015500155362217,96.0,72.0,98.0,23.0,17.0,59.0,1.02
Jiaozuo,-2.8823699951171875,100829.925,293.43816731770835,97345.58333333331,291.57732747395835,0.6737742106119792,95.0,71.0,123.0,19.0,26.0,52.0,1.29
Puyang,-2.388609144422743,100986.55555555556,291.3476291232639,100396.47222222222,290.5631781684028,1.5266062418619792,54.0,32.0,58.0,10.0,20.0,69.0,0.72
