,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.3933832696143617,100375.30319148937,291.410467918883,95518.67686170212,280.4820998171543,1.6320047581449468,72.0,28.0,93.0,2.0,19.0,83.0,0.33
Tianjin,1.0804554332386365,100476.67424242424,295.2512724905303,100181.64204545454,282.0679894649621,5.082086736505682,75.0,28.0,99.0,11.0,19.0,90.0,0.5
Shijiazhuang,1.3372667100694444,100359.65277777778,290.38921440972223,96530.29861111112,279.55902777777777,2.326809353298611,70.0,34.0,90.0,13.0,50.0,41.0,0.96
Tangshan,0.8966742621527778,100601.1875,293.37901475694446,99392.10416666669,281.72596571180554,4.630655924479167,62.0,24.0,74.0,16.0,16.0,100.0,0.5
Langfang,0.83154296875,100389.45,295.53837890625,100187.1375,281.94541015625,4.6525146484375,67.0,26.0,83.0,9.0,18.0,89.0,0.4
Baoding,1.0394193209134617,100334.8028846154,290.9889573317308,95907.59134615384,280.1330003004808,2.004047100360577,62.0,26.0,74.0,12.0,23.0,80.0,0.53
Cangzhou,2.4417236328125,100516.49375,295.1265625,100401.3625,282.82236328125,6.7821044921875,55.0,24.0,60.0,11.0,15.0,100.0,0.47
Hengshui,1.9844156901041667,100496.80208333331,294.4746907552083,100222.39583333331,283.2736002604167,7.034912109375,66.0,20.0,81.0,16.0,10.0,113.0,0.4
Xingtai,1.6090420809659092,100521.81818181818,292.1608368844697,98048.67234848483,281.6979610558712,4.695811878551137,61.0,29.0,71.0,20.0,26.0,69.0,0.97
Handan,1.7149700296336208,100643.81034482758,290.87496632543105,97478.73922413791,282.0806000808189,3.7052928003771552,56.0,25.0,62.0,13.0,14.0,78.0,0.72
Taiyuan,0.7411366338315217,100626.47826086955,283.5543053668478,87036.62228260869,274.65312924592394,1.5607644786005437,81.0,47.0,111.0,21.0,66.0,42.0,0.74
Yangquan,2.150425502232143,100522.26785714286,287.05943080357144,89610.97321428571,275.45179966517856,1.5009242466517858,61.0,32.0,72.0,14.0,58.0,64.0,0.72
Changzhi,0.8931710379464286,100813.44285714286,284.7431640625,88686.15892857143,278.78009207589287,2.078923688616072,46.0,17.0,46.0,14.0,26.0,91.0,0.44
Jincheng,-0.181884765625,100831.79347826086,286.7997197690217,90609.01358695651,280.2376231317935,1.3142885954483696,57.0,21.0,64.0,6.0,50.0,32.0,0.52
Jinan,1.2815098916330645,100908.92741935483,292.6730405745968,99197.02620967742,281.78233681955646,5.660632717993952,55.0,21.0,59.0,12.0,8.0,141.0,0.52
Zibo,1.3459705171130951,100974.60714285714,292.77171688988096,98852.61607142857,280.97105189732144,5.181611560639881,51.0,27.0,51.0,11.0,13.0,134.0,0.36
Jining,-0.129302978515625,101048.5390625,292.004638671875,100140.875,282.75799560546875,4.469512939453125,57.0,23.0,63.0,12.0,12.0,112.0,0.58
Dezhou,2.1451509915865383,100710.125,294.21859975961536,100397.84134615384,282.3747370793269,6.853581355168269,59.0,37.0,68.0,9.0,10.0,120.0,0.43
Liaocheng,1.1271791811342593,100772.9074074074,293.7888816550926,100298.55787037036,282.8484700520833,6.22300437644676,47.0,33.0,40.0,14.0,11.0,107.0,0.54
Binzhou,1.9826841001157407,100781.47222222222,294.54090711805554,100544.48379629628,281.61033347800924,6.086611147280093,59.0,26.0,67.0,14.0,17.0,110.0,0.48
Heze,0.5447073271780303,100954.81818181818,292.91557173295456,100364.97537878789,282.54745205965907,4.556104255445076,56.0,29.0,61.0,21.0,15.0,112.0,0.4
Zhengzhou,0.0116373697916666,100816.19791666669,291.5294596354167,98594.60416666669,284.6681315104167,3.062337239583333,56.0,30.0,61.0,12.0,11.0,136.0,0.5
Kaifeng,0.7298060825892857,100906.80952380953,293.2098679315476,100113.23511904762,283.45068359375,4.437703450520833,53.0,34.0,55.0,12.0,13.0,112.0,0.46
Anyang,1.6008513077445652,100728.04347826086,292.0453040081522,98417.92663043478,283.1868418817935,4.153622834578805,64.0,37.0,78.0,14.0,25.0,77.0,0.66
Hebi,1.5967610677083333,100731.02777777778,292.2099609375,98845.52083333331,283.64751519097223,3.9524603949652777,65.0,30.0,79.0,13.0,22.0,82.0,0.64
Xinxiang,1.1233797940340908,100806.25,292.10635653409093,98488.14204545454,283.6145685369318,3.3753662109375,54.0,27.0,57.0,10.0,20.0,99.0,0.54
Jiaozuo,-0.196337890625,100769.71666666666,290.6194661458333,97289.7875,283.56188151041664,0.4140055338541666,55.0,26.0,60.0,9.0,22.0,74.0,0.47
Puyang,1.2066786024305556,100804.91666666669,293.9163411458333,100218.57638888888,283.1633572048611,5.6009521484375,50.0,28.0,50.0,9.0,12.0,114.0,0.3
