,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.5928438876537566,100837.4880319149,298.0924669630984,95990.68085106384,293.8725689827128,-0.6155489657787566,46.0,30.0,46.0,2.0,20.0,74.0,0.82
Tianjin,-2.162297566731771,100708.96401515152,300.6493178858901,100415.72727272728,297.31548887310606,0.7276394005977747,64.0,46.0,56.0,6.0,29.0,41.0,1.22
Shijiazhuang,-0.3836517333984375,100751.79861111112,294.09535047743054,96892.22222222222,293.19981553819446,-1.3296695285373263,33.0,23.0,19.0,7.0,10.0,85.0,0.41
Tangshan,-1.2852088080512152,100774.19444444444,300.6901312934028,99574.88888888888,296.259765625,1.2695871988932292,91.0,52.0,131.0,46.0,63.0,24.0,3.15
Langfang,-1.4992767333984376,100696.6625,299.857861328125,100494.85,297.2005859375,-0.5141693115234375,65.0,47.0,70.0,7.0,32.0,65.0,1.05
Baoding,-0.7358339749849759,100787.56730769233,296.2172288161058,96335.82692307692,293.51851712740387,-0.8889477069561298,31.0,20.0,31.0,11.0,17.0,49.0,0.68
Cangzhou,-1.6709075927734376,100673.86875,298.45390625,100558.9,297.13154296875,-0.1731048583984375,55.0,38.0,59.0,4.0,35.0,8.0,0.87
Hengshui,-1.4413096110026042,100637.95833333331,295.4564615885417,100363.875,294.4481608072917,-2.543482462565104,36.0,25.0,23.0,7.0,21.0,18.0,0.63
Xingtai,-0.6980160799893466,100672.8428030303,294.0718439275568,98188.66666666669,293.42409446022725,-2.3576174649325283,27.0,12.0,17.0,5.0,11.0,85.0,0.57
Handan,-0.2191177894329202,100665.0452586207,293.91893689385773,97496.5172413793,293.5154566271552,-2.3086332123855065,25.0,16.0,14.0,6.0,10.0,80.0,0.55
Taiyuan,-1.5547200078549592,100867.96467391304,290.38290803328806,87237.73913043478,290.1269955842391,-0.8619019881538723,23.0,7.0,9.0,3.0,21.0,75.0,0.7
Yangquan,-1.2051500592912947,100907.74107142857,290.70650809151783,89930.14285714286,290.47279575892856,-0.7331564767020089,26.0,11.0,9.0,4.0,18.0,83.0,0.97
Changzhi,-1.494645036969866,100747.47678571429,292.51432059151784,88689.6,292.49578683035713,0.224753679547991,33.0,23.0,32.0,8.0,23.0,38.0,1.76
Jincheng,-1.736827684485394,100652.24728260867,294.2018618376359,90507.60869565218,294.18660835597825,0.8066611911939539,26.0,7.0,26.0,5.0,11.0,60.0,0.96
Jinan,-2.1327066729145665,100608.15120967742,298.2839670488912,98919.64516129032,297.63775831653226,1.0196764546055948,59.0,37.0,68.0,8.0,33.0,21.0,0.91
Zibo,-2.722890944707961,100694.59821428572,298.7062290736607,98600.14285714286,297.63071986607144,1.0088682628813244,60.0,43.0,65.0,11.0,36.0,15.0,0.63
Jining,-2.2350616455078125,100569.578125,299.095458984375,99676.09375,298.4498291015625,2.2851715087890625,19.0,4.0,19.0,4.0,16.0,51.0,0.9
Dezhou,-1.946978055513822,100594.73557692308,297.8278057391827,100284.96153846152,297.4140625,-1.3014139028695912,12.0,5.0,7.0,6.0,9.0,38.0,0.43
Liaocheng,-0.3420574046947338,100536.4699074074,297.521312572338,100066.07407407407,297.2015697337963,-0.7651531078197338,26.0,18.0,14.0,5.0,20.0,18.0,0.8
Binzhou,-3.3164859347873263,100646.38657407407,299.24295609085647,100411.44444444444,298.250904224537,0.922636244032118,26.0,18.0,23.0,5.0,22.0,23.0,0.47
Heze,-0.840742169004498,100507.71401515152,299.3304850260417,99925.45454545454,298.66397372159093,0.6533910577947443,63.0,45.0,61.0,5.0,16.0,26.0,0.8
Zhengzhou,-2.516342163085937,100464.47916666669,297.5100911458333,98263.95833333331,297.112548828125,-1.2074228922526042,43.0,28.0,43.0,2.0,18.0,40.0,1.39
Kaifeng,-1.059479486374628,100458.65773809524,299.32425362723217,99675.09523809524,298.7145182291667,-0.8529248918805804,53.0,28.0,56.0,3.0,10.0,39.0,0.67
Anyang,-0.0703025486158288,100614.13858695651,294.3819739300272,98307.60869565218,294.10398267663044,-2.887419990871264,33.0,23.0,30.0,2.0,16.0,74.0,1.27
Hebi,-0.5050710042317709,100600.5625,294.37974717881946,98719.44444444444,294.0367838541667,-3.120223999023437,48.0,29.0,48.0,3.0,13.0,64.0,0.97
Xinxiang,-1.4224478981711648,100551.35795454546,295.378662109375,98246.81818181818,295.0886896306818,-2.640465476296165,39.0,27.0,34.0,7.0,21.0,45.0,1.5
Jiaozuo,-2.846477254231771,100513.04583333334,295.90001627604164,97054.46666666666,295.5327473958333,-1.301929728190104,20.0,11.0,20.0,2.0,14.0,58.0,1.2
Puyang,0.8322228325737847,100534.74305555556,297.0326334635417,99952.05555555556,296.6624348958333,-1.374998304578993,20.0,14.0,18.0,2.0,12.0,50.0,0.55
