,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.6003330311876662,102487.79521276597,271.8788491107048,97291.47872340426,265.1763646551903,-1.398305040724734,34.0,19.0,34.0,7.0,59.0,19.0,0.72
Tianjin,0.1966418641986269,102430.625,273.8508744673296,102116.5,268.50348224061906,-0.9282485499526516,90.0,67.0,112.0,28.0,86.0,9.0,1.78
Shijiazhuang,1.4975094265407989,102435.34722222222,273.869873046875,98361.69444444444,266.1368865966797,-0.6320936414930556,91.0,64.0,132.0,72.0,79.0,7.0,1.81
Tangshan,-0.4461483425564236,102455.1875,272.3813205295139,101161.63888888888,268.3528696695964,-0.1459011501736111,95.0,71.0,125.0,104.0,83.0,6.0,4.53
Langfang,0.1006072998046875,102435.8375,273.791162109375,102220.65,267.91042175292966,-2.1308837890625,50.0,34.0,50.0,19.0,69.0,35.0,1.07
Baoding,0.4417618971604567,102458.64903846152,273.133544921875,97729.09615384616,265.41580787071814,-1.5744722806490383,171.0,130.0,172.0,61.0,85.0,8.0,2.1
Cangzhou,1.2628143310546875,102436.98125,275.14912109375,102314.625,267.33058776855466,0.4140380859375,85.0,63.0,105.0,58.0,100.0,4.0,1.67
Hengshui,1.6303354899088542,102435.17708333331,276.0055338541667,102144.70833333331,266.7935434977214,0.8712972005208334,105.0,79.0,107.0,48.0,74.0,15.0,1.2
Xingtai,1.3064015706380208,102423.41287878789,274.78204160748106,99807.83333333331,267.2765646269827,1.018780332623106,64.0,40.0,77.0,38.0,69.0,12.0,2.0
Handan,1.275701588597791,102437.42672413791,274.22823780980605,99099.1551724138,267.74403907512794,0.9373695110452588,105.0,61.0,159.0,92.0,80.0,4.0,2.75
Taiyuan,1.249010832413383,102659.14673913045,269.4835788892663,88150.97826086957,262.858014314071,-0.4353186565896739,98.0,73.0,118.0,80.0,69.0,8.0,1.83
Yangquan,1.6908416748046875,102524.67857142857,272.227294921875,90919.64285714286,263.2476566859654,0.0970807756696428,100.0,59.0,150.0,113.0,62.0,17.0,1.52
Changzhi,0.9126329694475448,102543.60357142855,271.18828822544646,89732.35714285714,264.807757132394,-0.6330950055803571,98.0,73.0,123.0,100.0,70.0,17.0,3.48
Jincheng,0.9611796503481658,102523.98369565218,272.5659498131794,91740.02173913045,264.89325548254925,-1.365303371263587,97.0,65.0,143.0,122.0,88.0,8.0,2.62
Jinan,-0.5585282848727319,102473.68145161292,274.3407021799395,100673.20967741936,266.9120882095829,1.415743920110887,87.0,46.0,124.0,27.0,77.0,10.0,1.06
Zibo,-0.3398502894810268,102495.73214285714,273.9426037016369,100258.07142857143,265.6450711204892,1.6410958426339286,116.0,88.0,168.0,189.0,80.0,5.0,3.02
Jining,-1.8123626708984373,102470.875,275.238525390625,101518.34375,269.4574432373047,-0.6663818359375,129.0,98.0,178.0,74.0,87.0,8.0,1.8
Dezhou,1.0407139704777644,102450.8653846154,275.29430213341345,102122.46153846152,266.5530524620644,1.7907620943509617,99.0,74.0,106.0,29.0,64.0,21.0,0.9
Liaocheng,0.1474027280454282,102459.17129629628,275.1415020978009,101961.24074074074,268.4102517587167,2.0896583839699074,108.0,81.0,129.0,29.0,90.0,4.0,2.05
Binzhou,-0.3922023066767939,102463.94907407407,273.97035047743054,102213.9074074074,267.2579080087167,2.4393400969328702,95.0,71.0,100.0,49.0,57.0,16.0,1.87
Heze,-1.6350046793619792,102452.22348484848,276.12372011126894,101835.16666666669,269.515141805013,-0.1353093927556818,128.0,97.0,171.0,44.0,78.0,8.0,1.97
Zhengzhou,1.3493296305338542,102456.10416666669,276.7769368489583,100120.875,269.8877817789714,0.9632161458333334,125.0,95.0,169.0,52.0,96.0,7.0,1.72
Kaifeng,-0.9774060930524554,102446.74404761904,276.5463053385417,101617.07142857143,270.747563680013,1.5434395926339286,54.0,34.0,57.0,63.0,72.0,16.0,1.3
Anyang,0.8602115796959918,102441.21195652174,275.5881984544837,100010.67391304349,268.2498281727666,1.2001687754755437,101.0,76.0,145.0,34.0,83.0,7.0,3.55
Hebi,1.211457994249132,102443.20833333331,276.8106282552083,100460.61111111112,268.05138312445746,0.5689697265625,74.0,50.0,97.0,26.0,53.0,16.0,1.37
Xinxiang,0.1276314475319602,102446.19318181818,276.6419788707386,100010.72727272728,269.0232502330433,0.7664572975852273,103.0,77.0,155.0,60.0,94.0,8.0,2.3
Jiaozuo,0.8935109456380208,102464.075,275.1095865885417,98800.36666666668,268.946001180013,-0.4071370442708333,85.0,63.0,110.0,31.0,59.0,29.0,1.53
Puyang,-0.7281036376953125,102451.23611111112,275.70494249131946,101836.16666666669,268.8917694091797,2.157131618923611,146.0,112.0,121.0,21.0,82.0,8.0,2.38
