,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.3589146390874336,103581.50930851063,266.94613290340345,98124.2539893617,251.1979970729097,-1.5247338477601395,18.0,9.0,18.0,5.0,17.0,54.0,0.29
Tianjin,-2.581784335049716,103484.08522727272,269.59545944676256,103154.60795454546,262.9796563350793,-0.5079119133226799,194.0,146.0,170.0,10.0,69.0,11.0,2.34
Shijiazhuang,-0.0891282823350694,103330.79861111112,270.19291347927515,99067.22916666669,263.4699350992839,-1.0766855875651042,231.0,181.0,238.0,19.0,57.0,17.0,1.87
Tangshan,-3.730539957682292,103607.76388888888,269.3838857014974,102251.97916666669,260.9434594048394,-1.0664859347873263,146.0,112.0,163.0,45.0,48.0,19.0,2.33
Langfang,-1.979742431640625,103447.1625,269.1982086181641,103221.3125,260.1113739013672,-0.9243255615234376,94.0,70.0,110.0,9.0,62.0,4.0,1.23
Baoding,-1.1040250338040865,103384.69230769233,268.2048868032602,98448.73557692308,259.9326629638672,-0.8918210543118991,208.0,158.0,196.0,26.0,59.0,24.0,2.13
Cangzhou,-2.687677001953125,103371.4125,271.04469299316406,103243.4625,267.0977996826172,0.2444488525390625,166.0,126.0,171.0,20.0,52.0,11.0,1.47
Hengshui,-1.828806559244792,103294.57291666669,272.17840067545575,102990.8125,266.9829559326172,0.1802317301432291,181.0,137.0,163.0,17.0,32.0,32.0,1.25
Xingtai,0.2549225778290719,103275.44128787878,271.436723651308,100550.60795454546,266.6289816191702,-0.9221223773378314,218.0,168.0,191.0,25.0,29.0,39.0,1.23
Handan,0.3123979239628233,103252.01939655172,271.2564218455348,99785.99353448275,267.6220487397293,-0.8369451062432651,235.0,185.0,258.0,20.0,48.0,17.0,2.0
Taiyuan,-0.4282478664232337,103033.30163043478,265.4334710162619,88247.14945652174,261.2713178551716,0.8204498291015625,223.0,173.0,227.0,28.0,45.0,30.0,1.97
Yangquan,-0.7488272530691964,103351.88392857143,266.1728319440569,91255.49107142857,262.40657479422435,-0.0166037423270089,190.0,143.0,172.0,12.0,24.0,49.0,1.32
Changzhi,-0.6749433244977678,103112.8125,268.13287658691405,89978.91964285714,265.3114018031529,-0.0003649030412946,204.0,154.0,196.0,9.0,42.0,33.0,2.3
Jincheng,-0.9282478664232336,103086.17119565218,269.6095070216967,91985.36684782608,267.5103633714759,-0.704006692637568,101.0,76.0,98.0,4.0,14.0,75.0,0.9
Jinan,-0.8709785707535282,103324.66733870968,270.7020928167528,101458.93346774194,267.8576881654801,1.2190133371660787,160.0,122.0,160.0,16.0,57.0,25.0,1.34
Zibo,-0.406797863188244,103336.68154761904,269.7867642357236,101026.68154761904,267.2517663864862,1.2878047398158483,189.0,142.0,180.0,33.0,52.0,19.0,2.02
Jining,-1.461761474609375,103290.078125,271.9850616455078,102299.5,269.6510467529297,1.5980377197265625,83.0,61.0,107.0,16.0,34.0,35.0,1.2
Dezhou,-1.303600604717548,103327.87019230767,271.811256995568,102985.33173076923,267.8560403677133,0.7637716440054086,199.0,149.0,191.0,28.0,31.0,39.0,1.47
Liaocheng,-0.3540479871961806,103275.08101851853,272.49993387858075,102754.6550925926,269.632243403682,1.7477501763237848,136.0,104.0,139.0,34.0,28.0,49.0,0.95
Binzhou,-2.1186240867332176,103372.13657407407,270.3581514711733,103112.91435185184,267.75145636664496,0.0580438684534143,149.0,114.0,132.0,13.0,24.0,58.0,1.3
Heze,-1.3080804998224431,103225.80492424245,272.42601105661106,102581.1231060606,270.3605748956854,1.5997171112985322,148.0,113.0,148.0,11.0,18.0,54.0,1.17
Zhengzhou,-1.2145487467447915,103087.97916666669,272.12501525878906,100661.64583333331,270.1962534586589,1.0544993082682292,80.0,59.0,69.0,12.0,18.0,49.0,0.84
Kaifeng,-1.436094738188244,103149.96726190476,272.82015337262834,102282.68154761904,270.79222397577195,1.5807269868396578,94.0,70.0,79.0,13.0,21.0,54.0,0.73
Anyang,0.031882908033288,103200.88858695651,272.0690858260445,100676.80163043478,269.21051622473675,0.478610494862432,318.0,268.0,296.0,34.0,60.0,14.0,3.27
Hebi,0.0193244086371527,103182.45138888888,272.27055019802515,101120.0625,269.5036265055339,0.9289567735460068,156.0,119.0,147.0,10.0,40.0,28.0,1.7
Xinxiang,-0.7707047895951704,103148.35795454546,272.30006408691406,100622.74431818182,269.9339946400036,0.8167655251242898,81.0,60.0,72.0,8.0,17.0,54.0,0.9
Jiaozuo,-0.985406494140625,103086.92916666668,271.84759012858075,99290.79583333334,269.6364390055339,-0.6201751708984375,99.0,74.0,110.0,9.0,24.0,46.0,0.93
Puyang,-0.4088982476128472,103230.04861111112,272.49798075358075,102587.17361111112,270.2066429985894,1.7102610270182292,115.0,87.0,97.0,8.0,18.0,52.0,1.0
