,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.4115805118641955,100396.68218085106,299.27673599567817,95605.67420212766,293.9588908743351,1.4914547534699136,59.0,20.0,68.0,3.0,24.0,158.0,0.52
Tianjin,-0.8550160725911459,100325.52840909093,300.63296786221593,100034.3731060606,297.3482629024621,1.6511752966678503,66.0,33.0,81.0,4.0,48.0,167.0,0.82
Shijiazhuang,-0.6380564371744791,100384.29166666669,299.784423828125,96585.25694444444,294.45258246527777,1.337770250108507,53.0,23.0,56.0,10.0,21.0,160.0,0.41
Tangshan,-0.3721601698133681,100385.33333333331,299.4213053385417,99193.20138888888,296.7737087673611,1.700319078233507,73.0,42.0,96.0,9.0,48.0,172.0,0.9
Langfang,-0.5207550048828125,100297.25,300.809521484375,100097.5625,297.30458984375,1.6468414306640624,81.0,19.0,70.0,5.0,29.0,185.0,0.45
Baoding,-0.1076953594501202,100423.6153846154,299.53555063100964,96018.37019230767,294.43359375,0.7763448861929086,53.0,22.0,55.0,9.0,17.0,160.0,0.43
Cangzhou,-0.3727569580078125,100325.65,300.43837890625,100212.2125,297.372607421875,1.7492340087890623,39.0,22.0,39.0,4.0,20.0,105.0,0.37
Hengshui,-0.6576283772786459,100317.16666666669,299.86474609375,100046.8125,297.1538899739583,1.7881418863932292,60.0,29.0,69.0,7.0,33.0,119.0,0.97
Xingtai,-1.137361006303267,100361.4678030303,299.3490545099432,97913.67613636365,295.751494436553,1.420381025834517,49.0,22.0,49.0,19.0,32.0,152.0,0.97
Handan,-1.591894215550916,100365.92887931036,299.2712233970905,97242.76077586209,295.22388537176727,0.6320869182718212,45.0,22.0,43.0,16.0,13.0,143.0,1.05
Taiyuan,0.4483834971552309,100727.91576086955,293.7799231487772,87230.09510869565,288.01382048233694,-0.93285668414572,42.0,13.0,42.0,5.0,37.0,87.0,0.47
Yangquan,-1.2711247035435267,100589.66964285714,296.76572963169644,89788.45535714286,288.4619838169643,-0.0128893171037946,34.0,18.0,34.0,9.0,35.0,105.0,0.48
Changzhi,-1.1303043910435269,100583.60178571429,295.76037248883927,88654.54107142857,288.22158203125,-0.0272447858537946,38.0,9.0,22.0,14.0,12.0,120.0,0.58
Jincheng,-0.5719969376273777,100494.47010869563,296.7996242357337,90445.70380434782,290.3810929008152,0.2225441310716712,79.0,26.0,52.0,12.0,12.0,183.0,0.88
Jinan,-0.9056608138545869,100337.34879032258,298.962410219254,98657.11895161292,295.2712166078629,-1.4608907391948085,78.0,32.0,63.0,15.0,39.0,182.0,1.51
Zibo,-1.4595547630673362,100359.61607142857,298.255126953125,98274.93154761904,294.55396670386904,-1.3835412888299852,51.0,28.0,51.0,26.0,31.0,158.0,0.68
Jining,0.1327972412109375,100243.0703125,299.55474853515625,99355.90625,295.77886962890625,-1.9191131591796875,45.0,15.0,45.0,6.0,24.0,128.0,1.0
Dezhou,-0.7929793137770432,100331.65865384616,299.98709810697113,100024.46634615384,296.69835486778845,0.2612081674429086,40.0,12.0,40.0,8.0,22.0,119.0,0.65
Liaocheng,-1.0716321026837383,100302.64120370372,299.47091109664353,99836.79398148147,296.3193540219908,-0.7809453893590856,37.0,14.0,36.0,8.0,21.0,118.0,0.5
Binzhou,-1.5444691975911458,100346.58564814816,300.2178005642361,100112.9050925926,296.47075737847223,0.1975340666594328,73.0,34.0,62.0,22.0,29.0,178.0,0.93
Heze,-0.2683387525153882,100249.48295454546,299.355742483428,99671.13068181818,295.8985114820076,-1.703997525301847,55.0,17.0,60.0,6.0,19.0,119.0,0.53
Zhengzhou,-1.5657094319661458,100242.15625,300.1719563802083,98068.64583333331,295.8211263020833,-0.3077239990234375,35.0,11.0,35.0,4.0,43.0,112.0,0.55
Kaifeng,-1.3274398077101934,100235.10416666669,299.36338588169644,99457.97916666669,296.51388113839283,-0.6282399495442709,59.0,20.0,68.0,6.0,23.0,129.0,0.72
Anyang,-1.6596328071925952,100315.35054347826,299.6342879585598,98041.22554347826,295.4367994225544,0.2999473240064538,71.0,30.0,91.0,11.0,21.0,170.0,1.73
Hebi,-1.5194040934244792,100291.54861111112,300.5172797309028,98441.3125,295.37592230902777,0.2789866129557292,45.0,17.0,44.0,16.0,22.0,143.0,0.87
Xinxiang,-1.3505623557350852,100290.67613636365,299.97005948153407,98012.22159090907,295.4055841619318,-0.2365348122336647,49.0,22.0,49.0,12.0,19.0,137.0,0.82
Jiaozuo,-1.131904093424479,100293.6875,299.895361328125,96873.44583333332,294.85048828125,-0.5704925537109375,45.0,14.0,41.0,5.0,16.0,144.0,0.57
Puyang,-1.2933298746744792,100275.15972222222,299.47865125868054,99699.42361111112,296.19688585069446,-0.7163475884331597,50.0,19.0,50.0,7.0,28.0,122.0,1.02
