,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.4124567559424867,101756.92686170212,287.8688653174867,96743.3670212766,271.9883643617021,2.901601913127493,136.0,104.0,173.0,13.0,39.0,117.0,1.15
Tianjin,-1.85771132960464,101847.44507575755,289.659423828125,101542.35606060606,275.2394057765151,2.948152021928267,150.0,115.0,184.0,17.0,49.0,84.0,1.2
Shijiazhuang,-1.1169467502170138,101744.96527777778,290.046142578125,97805.91666666669,274.27191840277777,1.144349839952257,119.0,90.0,187.0,16.0,32.0,129.0,0.8
Tangshan,-1.9390496148003475,101919.65277777778,286.62925889756946,100668.36111111112,273.09629991319446,3.917407565646701,93.0,69.0,120.0,9.0,32.0,116.0,0.89
Langfang,-0.842218017578125,101808.775,291.002880859375,101599.55,274.787890625,2.0596221923828124,156.0,119.0,187.0,17.0,54.0,92.0,1.43
Baoding,-0.5779489370492789,101742.23557692308,289.2770244891827,97179.59615384616,273.1425030048077,1.5897604135366588,129.0,98.0,187.0,18.0,42.0,128.0,0.93
Cangzhou,-0.112432861328125,101800.8625,293.18642578125,101683.35,275.731396484375,2.8846954345703124,109.0,47.0,168.0,13.0,19.0,132.0,0.45
Hengshui,0.1864522298177083,101784.3125,293.798095703125,101504.45833333331,276.5642903645833,3.036616007486979,125.0,59.0,199.0,11.0,23.0,117.0,0.47
Xingtai,-0.5900740189985796,101769.27840909093,292.178008108428,99240.14393939394,275.6387902462121,2.451288859049479,135.0,103.0,207.0,13.0,33.0,130.0,0.9
Handan,-0.9629127239358836,101768.29956896552,292.5942972117457,98541.61206896552,276.0967807112069,2.498051610486261,125.0,94.0,200.0,14.0,26.0,116.0,0.78
Taiyuan,0.0694646420686141,101554.40489130437,286.46572477921194,87702.22826086957,268.9235733695652,2.24144114618716,107.0,75.0,163.0,17.0,45.0,99.0,1.09
Yangquan,-0.7215358189174107,101621.72321428572,287.9500209263393,90478.53571428572,271.0871930803572,1.7897840227399553,115.0,74.0,180.0,23.0,45.0,107.0,0.9
Changzhi,-0.7718845912388392,101650.8875,287.85406668526787,89344.92142857143,273.52310267857143,3.223266165597098,90.0,48.0,129.0,10.0,26.0,111.0,0.81
Jincheng,-2.122111444887908,101661.02445652174,288.9785474694294,91284.31521739133,274.9572860054348,3.835318523904552,90.0,33.0,130.0,6.0,7.0,139.0,0.58
Jinan,-0.1350245321950604,101849.90524193548,293.89789409022177,100117.65322580644,275.34116683467744,3.425877232705393,117.0,48.0,183.0,10.0,9.0,141.0,0.51
Zibo,0.0062590099516369,101870.09226190476,293.8405064174107,99724.75,273.4725632440476,3.296387445359003,101.0,43.0,151.0,13.0,16.0,158.0,0.55
Jining,-2.12774658203125,101864.5,293.9434814453125,100947.4375,276.404052734375,3.4205474853515625,107.0,40.0,164.0,13.0,11.0,149.0,0.67
Dezhou,0.241912841796875,101814.75480769233,294.9866473858173,101497.8653846154,275.87252103365387,3.537852360652044,135.0,64.0,219.0,14.0,18.0,133.0,0.68
Liaocheng,-0.3674440737123842,101809.9375,294.7408040364583,101328.89814814816,276.7711950231481,3.533211602105035,116.0,37.0,182.0,11.0,10.0,140.0,0.54
Binzhou,-0.1186738190827546,101840.77083333331,294.573413990162,101600.37962962964,274.0972945601852,2.988289727105035,148.0,69.0,245.0,26.0,41.0,151.0,0.92
Heze,-2.609457304983428,101803.94507575755,294.90658291903407,101207.47727272728,275.83345170454544,2.835817741625237,102.0,35.0,153.0,10.0,16.0,138.0,0.53
Zhengzhou,-2.8106180826822915,101697.54166666669,294.3687337239583,99448.0,277.43505859375,1.8148956298828125,117.0,47.0,183.0,8.0,27.0,114.0,0.6
Kaifeng,-2.6963079543340776,101744.49702380953,295.3716634114583,100942.75,276.1927083333333,2.056757609049479,110.0,45.0,169.0,9.0,13.0,123.0,0.56
Anyang,-1.545005466627038,101774.22010869563,293.5615128226902,99423.57608695651,276.8928328804348,2.219702015752378,147.0,97.0,243.0,13.0,35.0,113.0,0.9
Hebi,-1.751305474175347,101774.74305555556,293.7455783420139,99858.75,277.28993055555554,1.937725490993924,136.0,67.0,222.0,13.0,27.0,121.0,1.06
Xinxiang,-2.248410311612216,101757.08522727272,293.6941361860796,99403.47727272728,276.98251065340907,1.9268895929509944,119.0,55.0,187.0,14.0,20.0,126.0,0.84
Jiaozuo,-3.296726481119792,101704.2375,292.960205078125,98169.48333333334,276.8842447916667,1.616718546549479,89.0,36.0,128.0,10.0,11.0,135.0,0.57
Puyang,-1.2333475748697915,101797.77083333331,294.7954915364583,101203.19444444444,276.7454427083333,2.947545369466146,113.0,47.0,176.0,9.0,16.0,139.0,0.5
