,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-2.476523216734541,102400.18617021276,284.5005506150266,97302.13829787234,270.8032538231383,-2.134715952771775,148.0,110.0,245.0,49.0,74.0,33.0,2.11
Tianjin,-6.201886263760653,102307.37878787878,286.0309392755682,101998.5,269.99162523674244,-1.4211541378136836,135.0,53.0,220.0,13.0,26.0,34.0,1.21
Shijiazhuang,-1.9587961832682288,102056.20833333331,286.56103515625,98062.52777777778,274.99620225694446,-1.4682362874348958,259.0,209.0,371.0,95.0,120.0,12.0,2.46
Tangshan,-4.877117580837673,102346.04861111112,284.873046875,101079.69444444444,269.60107421875,-2.9132232666015625,114.0,35.0,178.0,32.0,43.0,64.0,1.62
Langfang,-5.868252563476562,102286.7875,287.27568359375,102074.9,270.27001953125,-0.9218170166015623,128.0,60.0,206.0,33.0,51.0,50.0,1.37
Baoding,-4.488700279822717,102204.78846153848,285.78891225961536,97564.26923076923,273.66548978365387,-1.948567317082332,206.0,156.0,269.0,78.0,105.0,18.0,1.85
Cangzhou,-6.294912719726563,102175.23125,287.06865234375,102055.3,272.372607421875,-1.2419342041015624,371.0,84.0,477.0,55.0,55.0,70.0,1.45
Hengshui,-1.913792928059896,102050.39583333331,289.3627115885417,101766.625,272.9449869791667,-0.0577545166015625,233.0,183.0,304.0,72.0,65.0,89.0,2.23
Xingtai,-0.9145105535333808,101989.36363636365,287.5068507339015,99426.68181818182,273.4661754261364,0.464854384913589,230.0,180.0,331.0,156.0,130.0,13.0,3.46
Handan,-0.682232560782597,101944.18103448275,287.6004007273707,98677.9827586207,273.6924501616379,0.5838470458984375,174.0,132.0,237.0,94.0,74.0,68.0,1.82
Taiyuan,-0.5410892652428668,102136.45652173914,279.79961362092394,87942.63043478261,277.1498386548913,-0.5456536334493886,97.0,72.0,144.0,30.0,39.0,64.0,1.27
Yangquan,0.0259508405412946,102063.55357142857,281.96142578125,90708.71428571428,277.03390066964283,-0.7245374407087054,167.0,96.0,284.0,53.0,52.0,69.0,1.28
Changzhi,-0.6884046282087054,101939.89285714286,282.3762974330357,89440.07142857143,272.9222935267857,-1.8347913469587052,210.0,160.0,241.0,54.0,77.0,70.0,2.96
Jincheng,-1.022577036981997,101862.1304347826,284.78466796875,91357.23913043478,271.1265709918478,-1.105054108992867,260.0,210.0,312.0,255.0,112.0,38.0,5.22
Jinan,-0.653504894625756,102019.03225806452,288.9932113155242,100265.04838709676,271.89601184475805,-1.35503904281124,141.0,108.0,232.0,93.0,88.0,46.0,1.94
Zibo,-1.5657762799944197,102005.45238095238,289.6298130580357,99838.88095238096,270.05492001488096,-3.266273861839658,205.0,155.0,283.0,183.0,105.0,53.0,2.68
Jining,-1.3774261474609375,102014.4296875,287.67388916015625,101078.3125,274.52374267578125,-0.0258026123046875,77.0,56.0,103.0,83.0,63.0,72.0,1.04
Dezhou,-0.9715916560246394,102064.125,289.13217397836536,101742.07692307692,273.10486778846155,-0.4177680382361778,191.0,144.0,282.0,79.0,66.0,84.0,2.26
Liaocheng,-0.7446577284071181,102017.25,288.3958514178241,101526.38888888888,274.01768663194446,1.2819445574725117,227.0,177.0,201.0,86.0,49.0,69.0,2.22
Binzhou,-4.2916412353515625,102115.43518518518,287.9557472511574,101871.46296296296,271.5426432291667,-2.9403500027126737,193.0,145.0,305.0,79.0,48.0,35.0,1.34
Heze,-1.721417513760653,101947.34848484848,288.5995945785985,101338.22727272728,275.79714133522725,0.4175354928681344,191.0,144.0,240.0,59.0,65.0,101.0,1.54
Zhengzhou,-0.7155100504557291,101873.26041666669,288.9634602864583,99586.83333333331,273.37890625,-0.4106597900390625,102.0,67.0,154.0,40.0,107.0,51.0,1.8
Kaifeng,-1.1240910121372767,101897.64285714286,289.1773390997024,101079.45238095238,275.3624906994048,0.2716725667317708,98.0,73.0,113.0,41.0,50.0,99.0,2.08
Anyang,-0.3632699717646059,101905.01086956522,289.0422257133152,99529.67391304349,272.88803498641306,1.0526819643766985,146.0,107.0,241.0,136.0,87.0,35.0,3.02
Hebi,0.0352901882595486,101897.63888888888,289.62559678819446,99957.61111111112,272.7014973958333,1.2701534695095489,145.0,111.0,216.0,88.0,82.0,71.0,1.06
Xinxiang,-0.4038127552379261,101886.80681818182,289.0286310369318,99508.40909090907,273.11381392045456,0.5153545032848011,134.0,102.0,180.0,49.0,45.0,72.0,0.82
Jiaozuo,-0.6642323811848958,101856.16666666669,288.75055338541665,98282.43333333332,272.3139973958333,-0.3959055582682291,177.0,134.0,234.0,108.0,82.0,67.0,2.49
Puyang,-1.1293690999348958,101961.73611111112,288.62689887152777,101355.11111111112,274.29774305555554,1.169187757703993,130.0,88.0,210.0,75.0,63.0,62.0,1.34
