,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.3882313180477061,102652.08909574468,276.98780855219417,97518.22872340426,270.6293893367686,-0.9385395455867688,96.0,72.0,124.0,8.0,65.0,3.0,1.19
Tianjin,-0.1986430775035511,102660.19886363635,278.15088630445075,102346.64393939394,271.2977849786932,-1.0967823375355117,59.0,42.0,64.0,19.0,63.0,2.0,1.24
Shijiazhuang,-0.4532250298394097,102613.70833333331,279.3916286892361,98548.97222222222,271.873779296875,-1.8477071126302085,98.0,68.0,146.0,37.0,65.0,8.0,1.12
Tangshan,-0.0581241183810763,102620.8125,276.3917914496528,101338.66666666669,270.4848361545139,-1.7291361490885415,108.0,73.0,166.0,90.0,87.0,5.0,3.53
Langfang,-0.4536590576171875,102678.5625,278.581005859375,102461.8,271.111962890625,-1.025067138671875,78.0,57.0,93.0,19.0,90.0,2.0,1.67
Baoding,-0.5938145564152644,102638.9903846154,278.7129469651442,97955.75,271.8778733473558,-1.180389404296875,81.0,53.0,112.0,38.0,63.0,16.0,1.31
Cangzhou,-1.6639373779296875,102628.25625,279.65498046875,102504.95,270.266357421875,-1.712078857421875,43.0,27.0,43.0,29.0,60.0,30.0,0.66
Hengshui,-1.6810760498046875,102568.48958333331,280.377685546875,102275.08333333331,268.9892578125,-2.5449727376302085,65.0,41.0,79.0,37.0,68.0,12.0,1.49
Xingtai,-0.7468793464429451,102496.69886363635,280.1186893347538,99890.34090909093,270.6070297703599,-3.067929354580966,99.0,64.0,147.0,84.0,76.0,7.0,1.17
Handan,-0.3658189444706358,102390.12284482758,280.5494931977371,99073.00862068964,270.94678576239227,-3.036455877896013,110.0,78.0,170.0,68.0,81.0,6.0,1.37
Taiyuan,-1.438097746475883,102302.22554347826,277.2635551120924,88126.46739130435,273.2071692425272,-0.7305868397588315,174.0,132.0,235.0,91.0,59.0,16.0,1.76
Yangquan,-1.1609693254743303,102536.84821428572,277.10006277901783,91043.17857142857,272.28463309151783,-0.903499058314732,138.0,78.0,225.0,94.0,82.0,5.0,1.89
Changzhi,-1.003310285295759,102262.24107142857,277.4504534040179,89662.13571428572,273.69414760044646,-0.9281642368861608,230.0,180.0,257.0,40.0,37.0,76.0,2.96
Jincheng,-2.0593188741932744,102078.6820652174,281.1287045686141,91511.77173913045,275.2340034816576,-0.8366075598675272,332.0,282.0,345.0,149.0,59.0,72.0,2.61
Jinan,-1.8692494053994453,102393.00604838708,281.18590127268146,100613.99193548386,274.2734768775202,-1.0978304955267135,169.0,128.0,236.0,133.0,86.0,8.0,2.86
Zibo,-1.7410241989862352,102466.83630952382,280.61568777901783,100252.01190476192,272.71334402901783,-0.8377438499813988,99.0,71.0,148.0,94.0,86.0,15.0,1.85
Jining,-1.7853240966796875,102266.1953125,281.73272705078125,101323.40625,278.20806884765625,-0.73095703125,124.0,87.0,198.0,82.0,99.0,9.0,1.51
Dezhou,-2.2817840576171875,102482.97596153848,281.3046687199519,102152.94230769233,269.3599571814904,-1.939309927133413,63.0,45.0,71.0,71.0,41.0,28.0,1.15
Liaocheng,-1.302671644422743,102354.53472222222,281.56359411168984,101854.58333333331,272.0539008246528,-2.5568452058015048,76.0,54.0,101.0,48.0,45.0,17.0,2.11
Binzhou,-2.33261956108941,102548.17361111112,280.86488172743054,102297.91666666669,271.1470721209491,-1.23056482385706,62.0,41.0,74.0,34.0,37.0,26.0,0.78
Heze,-1.535054062352036,102207.47916666669,282.257597952178,101591.2196969697,279.7352257930871,-1.3575245250355117,122.0,81.0,193.0,37.0,53.0,32.0,1.19
Zhengzhou,-3.048060099283854,102074.15625,284.6109212239583,99764.625,276.7315266927083,-2.410044352213541,106.0,45.0,161.0,38.0,49.0,49.0,1.86
Kaifeng,-1.9813050769624256,102119.41964285714,283.51654343377976,101291.63095238096,279.0235188802083,-2.8259785970052085,110.0,57.0,169.0,35.0,41.0,40.0,1.95
Anyang,-0.2160783850628396,102308.6820652174,281.8486434273098,99886.77173913045,271.38091244904894,-3.369598388671875,120.0,64.0,189.0,103.0,80.0,5.0,1.7
Hebi,-0.4175804985894097,102289.28472222222,282.5684407552083,100311.47222222222,270.8138834635417,-3.848656548394097,107.0,75.0,164.0,119.0,92.0,17.0,3.49
Xinxiang,-1.82697226784446,102189.78977272728,283.0384632457386,99776.15909090907,272.91470614346593,-3.4242414994673296,123.0,64.0,196.0,44.0,34.0,53.0,0.78
Jiaozuo,-3.1865692138671875,102070.4125,284.843701171875,98466.78333333334,274.35125325520835,-1.401824951171875,120.0,91.0,176.0,70.0,61.0,28.0,2.05
Puyang,-0.7163001166449653,102279.50694444444,281.84307183159723,101663.30555555556,274.35533311631946,-2.7172003851996527,83.0,39.0,115.0,25.0,42.0,23.0,1.1
