,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.1580761848612036,101566.5039893617,287.62034574468083,96596.3789893617,276.8778478744182,-1.1641404172207446,109.0,82.0,91.0,6.0,30.0,72.0,0.54
Tianjin,0.5960919929273201,101634.08522727272,288.4739583333333,101331.27840909093,278.5870009913589,1.382183652935606,61.0,44.0,46.0,6.0,19.0,87.0,0.47
Shijiazhuang,-0.932398478190104,101441.58333333331,288.1634114583333,97529.4375,277.8758070203993,1.3839518229166667,94.0,70.0,120.0,19.0,38.0,42.0,1.11
Tangshan,-0.1062537299262152,101699.20833333331,287.1906467013889,100457.9375,277.97829182942706,0.0542263454861111,65.0,47.0,69.0,7.0,26.0,88.0,0.53
Langfang,0.4829498291015625,101597.6,288.8525390625,101389.3875,278.6077514648438,1.41455078125,80.0,59.0,101.0,9.0,19.0,76.0,0.57
Baoding,-0.5154688908503606,101471.33653846152,287.87894381009613,96943.91826923077,277.55098313551684,1.0001126802884617,71.0,52.0,87.0,13.0,24.0,60.0,0.6
Cangzhou,1.0371002197265624,101636.05,287.571240234375,101517.4625,278.02171630859374,3.4393310546875,53.0,35.0,55.0,10.0,11.0,80.0,0.6
Hengshui,0.5477447509765625,101609.9375,287.329833984375,101327.3125,277.90382893880206,4.1881103515625,57.0,37.0,63.0,9.0,13.0,85.0,0.4
Xingtai,-0.5503331964666193,101544.52462121211,287.328125,99020.1571969697,277.9566151012074,3.256946910511364,76.0,56.0,97.0,26.0,36.0,41.0,1.8
Handan,-0.6116790771484375,101558.39870689657,287.4268588362069,98336.25646551725,277.99805318898166,3.165165342133621,64.0,46.0,76.0,7.0,20.0,51.0,0.43
Taiyuan,0.7908345098080842,101377.88858695651,286.0197010869565,87574.49184782608,270.2590252420177,-2.0312393851902173,109.0,82.0,128.0,35.0,43.0,83.0,1.21
Yangquan,0.269040788922991,101340.66964285714,287.25795200892856,90256.25892857143,273.5782034737723,-1.8080705915178568,74.0,54.0,91.0,28.0,35.0,103.0,0.98
Changzhi,0.3054526192801339,101396.84821428572,286.21674107142854,89137.1875,274.44597691127234,-1.423486328125,79.0,58.0,96.0,29.0,36.0,88.0,1.12
Jincheng,1.4277655560037363,101473.09510869563,286.49286684782606,91112.44836956522,276.09971817680025,-0.5911918308423914,93.0,69.0,103.0,13.0,24.0,92.0,1.68
Jinan,1.5854605397870465,101758.61895161292,285.86183215725805,99999.73588709676,277.9725322108115,3.8909478956653225,32.0,19.0,31.0,7.0,14.0,101.0,0.5
Zibo,0.911897931780134,101755.58630952382,286.46205357142856,99582.33035714286,277.361825125558,2.880847749255953,45.0,28.0,45.0,17.0,19.0,95.0,0.58
Jining,0.5130157470703125,101800.7265625,284.99530029296875,100867.03125,279.24957275390625,3.498382568359375,46.0,32.0,33.0,9.0,13.0,86.0,0.55
Dezhou,1.5419041560246394,101709.62019230767,286.92856069711536,101387.99519230767,278.050044133113,4.233755258413462,54.0,38.0,57.0,8.0,12.0,78.0,0.53
Liaocheng,1.094194765444155,101715.85879629628,286.4586950231481,101226.07638888888,278.2813336407697,4.707980685763889,54.0,36.0,57.0,9.0,10.0,86.0,0.4
Binzhou,1.322023179796007,101724.72916666669,287.58506944444446,101481.52083333331,277.622551812066,3.2364818431712963,86.0,64.0,96.0,15.0,35.0,72.0,0.93
Heze,0.8026497580788352,101770.73674242424,284.6529947916667,101161.30871212122,278.6126283587831,3.657219164299242,56.0,38.0,62.0,9.0,14.0,75.0,0.4
Zhengzhou,1.2086741129557292,101719.46875,284.5570475260417,99428.9375,278.5497436523437,2.1175944010416665,83.0,61.0,83.0,13.0,33.0,59.0,0.56
Kaifeng,1.0920039585658483,101771.43154761904,283.8645833333333,100949.56845238096,278.0948050362723,3.027471633184524,58.0,41.0,47.0,5.0,13.0,68.0,0.53
Anyang,0.0551008141559103,101623.10597826086,286.34638247282606,99261.97010869563,278.38606328549594,3.542597231657609,90.0,67.0,74.0,11.0,24.0,47.0,0.83
Hebi,0.3991716172960069,101633.89583333331,286.18446180555554,99696.40972222222,278.71304660373266,3.8644476996527777,78.0,57.0,91.0,11.0,35.0,37.0,0.65
Xinxiang,0.7246135364879261,101671.84659090907,285.1585582386364,99301.09659090907,278.3932273171165,3.114013671875,83.0,61.0,91.0,16.0,24.0,53.0,0.8
Jiaozuo,1.1456125895182292,101615.2625,286.605078125,98063.52083333331,278.7464233398438,2.118701171875,99.0,74.0,97.0,15.0,32.0,43.0,0.93
Puyang,0.9239654541015624,101720.28472222222,285.4064670138889,101113.57638888888,278.1893920898437,4.372205946180555,50.0,35.0,47.0,6.0,11.0,77.0,0.63
