,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.6716074842087766,100866.34973404255,293.14268720910906,95977.33776595745,289.3359946392952,0.7532153839760638,68.0,49.0,49.0,3.0,30.0,73.0,0.69
Tianjin,-1.9334420868844693,100803.0625,294.2357584635417,100506.1553030303,290.774658203125,1.864649917140152,47.0,33.0,38.0,3.0,16.0,112.0,0.74
Shijiazhuang,-0.9872639973958334,100710.88194444444,296.5641547309028,96871.54166666669,290.11976453993054,0.3541124131944444,62.0,39.0,73.0,14.0,28.0,143.0,0.83
Tangshan,-1.5084771050347223,100884.86111111112,292.438232421875,99667.09722222222,290.3048773871528,1.4145236545138888,106.0,80.0,116.0,10.0,25.0,68.0,0.93
Langfang,-1.6695068359375,100778.05,295.115185546875,100574.225,290.426123046875,1.07275390625,71.0,46.0,92.0,10.0,53.0,37.0,1.03
Baoding,-0.8400597205528846,100797.47596153848,295.22391451322113,96340.97115384616,290.0044133112981,0.1394981971153846,61.0,39.0,71.0,11.0,25.0,97.0,0.5
Cangzhou,-2.3953125,100734.88125,295.82734375,100619.675,290.233837890625,2.833447265625,52.0,30.0,53.0,14.0,18.0,96.0,0.35
Hengshui,-2.6962076822916665,100671.85416666669,297.7832845052083,100398.29166666669,289.4466145833333,2.369140625,66.0,36.0,82.0,15.0,38.0,95.0,0.6
Xingtai,-1.2482503255208333,100660.44886363635,297.8007442589962,98194.70075757576,289.4283040364583,1.544189453125,60.0,29.0,69.0,25.0,32.0,128.0,1.03
Handan,-0.7496085331357759,100656.03663793104,298.54794416756465,97514.98706896552,288.13066574622843,1.604871026400862,68.0,44.0,85.0,24.0,39.0,107.0,0.65
Taiyuan,-1.2593038807744563,100819.46467391304,292.0067616338315,87264.51630434782,287.69313646399456,0.1056704313858695,144.0,110.0,168.0,14.0,36.0,173.0,1.5
Yangquan,-0.4871128627232143,100840.38392857143,292.7327357700893,89928.33928571429,289.346923828125,-0.1998814174107142,104.0,72.0,158.0,13.0,64.0,90.0,1.57
Changzhi,-0.8923165457589286,100824.87678571428,293.44671456473213,88809.01071428572,286.10562918526784,1.5302943638392856,109.0,49.0,73.0,7.0,16.0,217.0,0.82
Jincheng,-2.1224152938179346,100764.0625,295.36155103600544,90640.21195652174,285.3381772248641,0.9814346976902174,87.0,45.0,123.0,23.0,66.0,124.0,1.22
Jinan,-2.0063043409778225,100812.46572580644,294.826904296875,99106.54435483873,289.401611328125,2.3563114289314515,58.0,30.0,66.0,8.0,39.0,107.0,0.58
Zibo,-1.8212134951636905,100893.93154761904,293.4766438802083,98775.07738095238,289.8130696614583,2.4139346168154763,66.0,34.0,82.0,15.0,32.0,77.0,0.97
Jining,-3.32635498046875,100814.0625,296.265380859375,99910.8125,289.28375244140625,2.597686767578125,58.0,24.0,66.0,11.0,13.0,111.0,0.65
Dezhou,-2.2015005258413463,100721.45673076923,296.30008638822113,100410.66346153848,289.6996882512019,2.376220703125,66.0,33.0,82.0,12.0,24.0,102.0,0.7
Liaocheng,-2.089866355613426,100681.49768518518,298.592529296875,100210.86574074074,288.6221697771991,3.603615089699074,81.0,48.0,112.0,22.0,38.0,110.0,0.9
Binzhou,-2.4163275824652777,100797.75694444444,294.68924515335647,100561.05092592593,290.5928005642361,2.971019603587963,59.0,35.0,68.0,24.0,32.0,63.0,0.73
Heze,-2.9834539240056817,100712.67613636365,298.96841708096593,100128.67045454546,287.49334901751894,3.244739879261364,84.0,34.0,118.0,15.0,44.0,148.0,0.93
Zhengzhou,-1.5301513671875,100557.51041666669,300.473388671875,98369.70833333331,286.9120279947917,1.6724853515625,67.0,31.0,83.0,9.0,31.0,136.0,0.64
Kaifeng,-2.611485072544643,100605.97916666669,300.5184035528274,99823.64880952382,287.2918643043155,2.795538039434524,63.0,28.0,75.0,12.0,20.0,150.0,0.8
Anyang,-0.6267461362092391,100634.24728260867,299.2786706012228,98348.77717391304,287.03391431725544,2.561937415081522,71.0,40.0,92.0,18.0,37.0,126.0,1.1
Hebi,-0.1505940755208333,100618.22916666669,299.4438747829861,98757.125,287.0663248697917,2.145643446180556,61.0,32.0,72.0,17.0,26.0,125.0,0.77
Xinxiang,-1.4958829012784092,100628.39204545454,299.35513583096593,98337.44318181818,286.8012029474432,1.7332430752840908,57.0,34.0,63.0,25.0,30.0,124.0,0.63
Jiaozuo,-1.8465576171875,100588.09583333334,299.6836751302083,97149.45833333331,286.17999674479165,-0.381591796875,72.0,44.0,94.0,14.0,19.0,153.0,1.0
Puyang,-2.2764078776041665,100651.29861111112,299.9738226996528,100070.84722222222,287.28691948784723,3.771999782986111,72.0,35.0,93.0,14.0,27.0,133.0,0.85
