,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.6313710314162234,100598.5079787234,300.5820520279256,95776.5505319149,293.1874428607048,2.43917619421127,53.0,29.0,55.0,2.0,13.0,136.0,0.5
Tianjin,-1.1432994495738635,100569.50378787878,302.47990648674244,100277.33712121211,295.7505548650568,2.765997221975616,59.0,39.0,68.0,6.0,15.0,164.0,0.7
Shijiazhuang,-0.3467475043402778,100583.26388888888,297.0559895833333,96745.79166666669,294.350341796875,0.4919382731119792,26.0,16.0,22.0,4.0,19.0,83.0,0.51
Tangshan,-1.2446967230902777,100670.36805555556,301.4977213541667,99472.65277777778,295.7724338107639,3.4380645751953125,69.0,46.0,77.0,4.0,16.0,175.0,0.84
Langfang,-0.3493896484375,100522.175,302.66142578125,100321.875,294.606298828125,2.3549591064453126,53.0,29.0,55.0,7.0,20.0,133.0,0.47
Baoding,0.0407057542067307,100596.3028846154,297.9965069110577,96160.72115384616,293.9287672776442,0.5536369910606971,32.0,14.0,23.0,5.0,10.0,103.0,0.3
Cangzhou,-0.4344970703125,100543.7875,301.219921875,100430.15,295.29638671875,2.1451934814453124,50.0,17.0,50.0,6.0,12.0,116.0,0.28
Hengshui,-1.0474446614583333,100515.51041666669,300.7671712239583,100244.29166666669,295.3204752604167,2.242182413736979,32.0,2.0,12.0,7.0,11.0,101.0,0.27
Xingtai,-0.3748039476799242,100583.78409090907,298.27642637310606,98110.27651515152,294.94219785748106,1.0937079227331914,25.0,8.0,15.0,5.0,12.0,81.0,0.47
Handan,-0.5359939049030172,100596.59913793104,297.46023033405174,97445.53879310343,294.7564570985991,0.8080975762728987,30.0,8.0,30.0,4.0,14.0,80.0,0.57
Taiyuan,-1.4036865234375,100729.2445652174,294.4969853940217,87197.51630434782,290.7938710088315,0.1654125711192255,57.0,30.0,63.0,11.0,25.0,122.0,0.65
Yangquan,-0.7341134207589286,100744.17857142857,293.85909598214283,89838.26785714286,291.499755859375,0.0491834368024553,33.0,15.0,33.0,11.0,29.0,74.0,0.78
Changzhi,-1.1207345145089285,100782.94642857143,293.5831752232143,88747.38214285714,291.49258510044643,0.7063541957310268,29.0,13.0,29.0,9.0,31.0,66.0,1.11
Jincheng,-1.6927490234375,100716.53804347826,294.3768257472826,90579.86413043478,292.26975416100544,0.765743753184443,29.0,7.0,24.0,2.0,16.0,92.0,0.36
Jinan,-1.3657580960181452,100667.16532258064,299.99744833669354,98982.18951612904,294.5748251638105,1.5231987737840222,43.0,26.0,43.0,4.0,20.0,119.0,0.55
Zibo,-1.8301188151041667,100768.45833333331,299.96107700892856,98674.36309523808,294.8625255766369,2.376099359421503,51.0,27.0,51.0,12.0,20.0,116.0,0.47
Jining,-2.638092041015625,100627.828125,300.9669189453125,99737.46875,295.68951416015625,1.1697540283203125,54.0,29.0,57.0,6.0,13.0,154.0,0.64
Dezhou,-0.8356276292067307,100575.47115384616,300.4846754807692,100268.04807692308,295.0839655949519,1.642504178560697,32.0,9.0,29.0,6.0,22.0,103.0,0.45
Liaocheng,-1.5217420789930556,100556.70833333331,300.5025679976852,100089.93981481482,295.63260452835647,1.6725299976490162,45.0,11.0,45.0,11.0,27.0,89.0,0.56
Binzhou,-1.6433060257523149,100632.7175925926,301.3766276041667,100399.125,295.17152235243054,2.443978203667535,46.0,24.0,46.0,6.0,16.0,116.0,0.57
Heze,-2.578846324573864,100534.96590909093,301.8757398200757,99956.54924242424,296.76529208096593,0.6085043242483428,49.0,22.0,49.0,6.0,16.0,139.0,0.38
Zhengzhou,-2.259724934895833,100431.0625,301.7216796875,98242.08333333331,297.789306640625,-0.2399953206380208,33.0,7.0,10.0,3.0,10.0,107.0,0.42
Kaifeng,-3.3484409877232144,100439.68452380953,302.7792503720238,99661.41071428572,297.6991141183036,0.3721466064453125,39.0,8.0,14.0,4.0,5.0,125.0,0.47
Anyang,-0.8626708984375,100545.02717391304,299.1688603940217,98255.42934782608,295.46022630774456,0.8114298944887908,27.0,9.0,27.0,10.0,29.0,71.0,1.94
Hebi,-0.4387342664930556,100518.04166666669,299.60926649305554,98656.23611111112,295.6830240885417,0.4009009467230903,23.0,12.0,20.0,6.0,13.0,74.0,0.56
Xinxiang,-1.6263871626420454,100507.29545454546,300.0582386363636,98214.85227272728,296.13070401278407,-0.1964347145774147,36.0,8.0,24.0,6.0,7.0,116.0,0.51
Jiaozuo,-1.8363037109375,100512.99166666668,298.95423177083336,97069.125,295.93732096354165,-0.9500539143880208,27.0,9.0,19.0,6.0,8.0,85.0,0.42
Puyang,-1.9689534505208333,100521.34722222222,301.03700086805554,99944.90277777778,296.14146592881946,1.3792538113064237,36.0,13.0,36.0,6.0,20.0,70.0,0.42
