,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,2.0660783483627,103178.84175531915,274.26038376828456,97869.1715425532,259.7845842077377,-2.152491468064329,27.0,9.0,27.0,2.0,17.0,59.0,0.28
Tianjin,1.74491836085464,103100.80871212122,278.06818921638256,102779.8768939394,261.2613053755327,-4.188924616033381,35.0,9.0,35.0,5.0,18.0,66.0,0.36
Shijiazhuang,-0.5866665310329862,103232.90972222222,277.219482421875,99065.10416666669,259.8873460557726,-2.1747250027126737,61.0,20.0,71.0,4.0,15.0,71.0,0.39
Tangshan,2.0089280870225696,103001.0,276.85820855034723,101687.35416666669,262.36412556966144,-3.196887546115452,35.0,19.0,35.0,20.0,29.0,51.0,0.7
Langfang,1.207647705078125,103157.5875,278.186474609375,102937.0375,260.6380187988281,-3.4829010009765624,31.0,21.0,31.0,3.0,17.0,75.0,0.45
Baoding,0.6500455416165866,103242.1153846154,275.64684119591345,98391.59134615384,259.3730022723858,-2.505189162034255,33.0,14.0,33.0,5.0,18.0,65.0,0.32
Cangzhou,-0.171697998046875,103134.75,278.98232421875,103009.8125,260.44036254882815,-5.219668579101563,43.0,19.0,43.0,13.0,18.0,63.0,0.3
Hengshui,-1.515472412109375,103166.72916666669,279.3495279947917,102869.89583333331,259.11729939778644,-4.478490193684896,49.0,14.0,49.0,4.0,18.0,63.0,0.35
Xingtai,-1.7172916296756628,103187.54356060606,278.86328864820075,100513.9981060606,259.9868617202296,-3.5482404304273203,71.0,31.0,92.0,9.0,23.0,47.0,0.53
Handan,-2.1911652663658403,103155.77370689657,279.10995588631465,99750.5926724138,261.1419688257678,-3.276454004748114,71.0,31.0,92.0,9.0,22.0,50.0,0.47
Taiyuan,0.2259879734205163,103263.38315217392,272.33669115149456,88591.19836956522,258.685534933339,-1.501262498938519,51.0,13.0,52.0,16.0,28.0,47.0,0.96
Yangquan,0.603790283203125,103263.90178571428,273.27437918526783,91436.50892857143,259.9120003836496,-0.9900926862444196,72.0,25.0,93.0,26.0,40.0,38.0,0.83
Changzhi,-1.195065743582589,103093.15178571428,274.75309012276784,90174.22321428572,260.23856288364954,-1.3491468157087054,72.0,45.0,94.0,46.0,65.0,19.0,2.04
Jincheng,-0.1946981678838315,102993.3179347826,276.8352475373641,92175.72010869563,261.4855519170346,-1.577434373938519,88.0,46.0,125.0,57.0,60.0,20.0,3.0
Jinan,-1.3956111784904237,102997.20362903226,279.15435200352823,101168.84072580644,261.6885700841104,-4.922626618416079,69.0,17.0,87.0,10.0,21.0,71.0,0.38
Zibo,0.2186526343936012,102953.71130952382,279.05958193824404,100690.88988095238,263.3642883300781,-5.138367425827753,57.0,15.0,64.0,12.0,16.0,70.0,0.33
Jining,-0.170928955078125,102865.796875,280.6478881835937,101901.5625,271.5146179199219,-2.823104858398437,104.0,78.0,103.0,15.0,72.0,9.0,0.7
Dezhou,-1.5880666879507213,103088.11057692308,279.5595139723558,102752.01442307692,260.0714698204628,-5.084948026216948,58.0,8.0,65.0,5.0,16.0,70.0,0.37
Liaocheng,-3.0373772515190973,103056.42824074074,280.28691948784723,102547.9375,261.38215580693,-4.857541119610822,85.0,11.0,120.0,5.0,13.0,70.0,0.4
Binzhou,-0.220356128833912,103029.70601851853,279.71653464988424,102774.78935185184,262.2706106680411,-6.4371490478515625,43.0,5.0,43.0,9.0,18.0,69.0,0.73
Heze,-0.5144921505089962,102872.06628787878,281.0140935724432,102243.81628787878,272.4430643717448,-3.590942845200048,85.0,63.0,113.0,19.0,33.0,31.0,0.7
Zhengzhou,-1.2290547688802085,102929.84375,281.8207194010417,100591.52083333331,266.3476053873698,-3.720311482747396,105.0,45.0,160.0,14.0,48.0,36.0,0.85
Kaifeng,-0.6088213239397321,102872.35416666669,281.7355492001488,102030.41369047618,271.07178460984005,-4.809172857375372,93.0,50.0,135.0,16.0,49.0,32.0,1.07
Anyang,-2.2506169858186142,103118.8070652174,279.9640688688859,100635.0679347826,263.3037414550781,-4.781493477199389,68.0,28.0,86.0,13.0,25.0,48.0,0.5
Hebi,-1.9818216959635413,103126.85416666669,280.388916015625,101103.04861111112,263.3686286078559,-5.73348151312934,64.0,36.0,77.0,11.0,22.0,56.0,0.3
Xinxiang,-2.673331520774148,103021.65340909093,280.7058549360796,100547.11931818182,265.11419955166906,-5.81481240012429,89.0,34.0,127.0,15.0,26.0,55.0,0.63
Jiaozuo,-1.2828633626302084,102964.45416666666,280.4925618489584,99286.40416666666,264.78147583007814,-2.169310506184896,107.0,35.0,164.0,16.0,32.0,46.0,0.83
Puyang,-3.234805636935764,103018.28472222222,280.87806532118054,102390.9375,264.34106784396704,-5.222576565212673,72.0,40.0,94.0,10.0,27.0,43.0,0.75
