,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.0465383326753656,99897.0944148936,295.9950912150931,95092.98537234042,293.22434445644944,0.6641894401387965,80.0,59.0,84.0,3.0,38.0,100.0,0.84
Tianjin,-1.3763450853752368,99817.3125,298.453369140625,99525.83901515152,294.6043664180871,2.159627741033381,33.0,21.0,33.0,3.0,22.0,82.0,0.51
Shijiazhuang,0.1332923041449653,99821.80555555556,298.6704915364583,96031.52083333331,292.9546712239583,0.8778771294487847,71.0,52.0,91.0,9.0,34.0,123.0,0.63
Tangshan,-0.5823109944661459,99881.08333333331,296.7173665364583,98687.15972222222,293.8081325954861,1.6157786051432292,64.0,45.0,77.0,43.0,52.0,36.0,2.98
Langfang,-1.3994171142578125,99777.0625,299.575146484375,99577.0875,294.298388671875,2.0169342041015623,54.0,28.0,57.0,7.0,37.0,66.0,0.93
Baoding,-0.2369772104116586,99850.39903846152,297.35683969350964,95456.14903846152,292.7610614483173,0.5007007305438702,79.0,58.0,104.0,10.0,42.0,126.0,0.73
Cangzhou,-1.9366729736328123,99784.3125,299.888720703125,99670.8875,294.705322265625,2.1072662353515623,42.0,21.0,42.0,19.0,36.0,73.0,0.27
Hengshui,-0.996739705403646,99753.58333333331,301.4305013020833,99484.77083333331,293.9673665364583,2.0472564697265625,59.0,42.0,68.0,7.0,25.0,123.0,0.6
Xingtai,0.4290822347005208,99826.74431818182,300.5074647845644,97384.38446969698,292.9204767400568,1.4271762732303503,77.0,30.0,103.0,17.0,65.0,77.0,1.1
Handan,0.4509482548154633,99869.0625,299.8936304552802,96749.1702586207,293.4180276804957,0.5026460844894935,76.0,50.0,102.0,16.0,41.0,101.0,1.25
Taiyuan,0.355472067128057,100131.20380434782,292.5303902004076,86699.38315217392,290.2887759001359,0.7907920505689539,107.0,68.0,163.0,24.0,71.0,68.0,1.21
Yangquan,0.3345881870814732,100051.3125,293.15970284598217,89260.54464285714,291.749755859375,0.5384325299944196,118.0,89.0,148.0,17.0,36.0,122.0,1.37
Changzhi,0.2990692138671875,100187.22678571429,293.75543387276787,88226.2017857143,291.817919921875,-0.1225328717912946,69.0,50.0,71.0,7.0,19.0,96.0,0.88
Jincheng,-0.0717527970023777,100103.22554347826,294.8859438688859,90024.12228260869,293.59108568274456,-1.029180775518003,100.0,75.0,137.0,9.0,32.0,104.0,0.98
Jinan,-1.579622822423135,99821.47379032258,299.40548607610884,98150.55846774194,294.5032525831653,0.1514887655934979,92.0,62.0,133.0,14.0,56.0,116.0,0.89
Zibo,-1.4767957414899553,99869.75297619047,298.1300804501488,97794.06845238096,294.88373093377976,0.6253930954706102,51.0,26.0,52.0,13.0,27.0,61.0,1.17
Jining,-0.6953277587890625,99789.1953125,300.05743408203125,98905.65625,296.4613037109375,1.1234893798828125,79.0,47.0,107.0,21.0,39.0,137.0,0.9
Dezhou,-1.681745089017428,99789.6778846154,300.24160531850964,99484.45673076923,294.5635329026442,0.973432100736178,52.0,20.0,53.0,6.0,18.0,129.0,0.47
Liaocheng,-1.1129099527994792,99767.14583333331,300.8402325665509,99304.79861111112,295.125732421875,0.8428203441478588,81.0,56.0,112.0,10.0,25.0,174.0,0.7
Binzhou,-2.18763506854022,99841.95138888888,298.6401457609954,99609.0949074074,294.7037127459491,1.2691802978515625,26.0,12.0,26.0,9.0,13.0,71.0,0.5
Heze,-1.0494333902994792,99767.07765151517,301.03451260653407,99193.11174242424,295.0420439749053,1.205171064897017,100.0,75.0,142.0,10.0,47.0,121.0,1.23
Zhengzhou,0.2020721435546875,99786.42708333331,300.3795572916667,97611.35416666669,294.9825846354167,-0.6616465250651041,68.0,25.0,85.0,6.0,51.0,99.0,0.68
Kaifeng,-0.7722291492280506,99740.44345238096,301.8550618489583,98968.21130952382,294.04546828497024,0.714446294875372,84.0,33.0,117.0,8.0,56.0,81.0,0.83
Anyang,0.1171483578889266,99820.47554347826,300.5141707710598,97553.94836956522,294.43186353600544,-0.0358468760614809,78.0,43.0,106.0,9.0,35.0,115.0,1.17
Hebi,0.7524329291449653,99799.34027777778,300.9351399739583,97956.90972222222,295.1172688802083,-0.6951209174262153,60.0,26.0,69.0,12.0,23.0,123.0,0.93
Xinxiang,-0.0434112548828125,99801.16477272728,300.7408336292614,97530.32386363635,294.9126642400568,-0.906068281693892,69.0,50.0,85.0,21.0,57.0,73.0,1.05
Jiaozuo,0.5660614013671875,99849.1125,299.297900390625,96431.82083333332,295.17742513020835,-0.8967702229817708,84.0,62.0,112.0,11.0,44.0,89.0,0.8
Puyang,-1.2455054389105902,99760.70138888888,301.1371799045139,99189.29861111112,294.66197374131946,0.7099355061848959,77.0,56.0,103.0,8.0,45.0,95.0,1.15
