,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.212608499729887,101281.56914893616,307.0514617270612,96459.625,273.8136323969415,3.4308806074426528,84.0,20.0,37.0,2.0,14.0,187.0,0.33
Tianjin,1.012483076615767,101277.59848484848,308.0679820667614,100985.86742424245,279.9577266808712,3.4157146107066763,125.0,36.0,61.0,10.0,20.0,249.0,0.71
Shijiazhuang,-0.6570146348741319,101396.35416666669,304.5365939670139,97553.15277777778,279.5426974826389,2.20534430609809,117.0,26.0,77.0,15.0,17.0,234.0,0.43
Tangshan,2.4761505126953125,101269.15972222222,306.4896647135417,100076.54166666669,280.3200954861111,3.4693145751953125,101.0,28.0,50.0,15.0,28.0,202.0,0.63
Langfang,1.3398223876953126,101263.075,309.258154296875,101062.825,277.57421875,3.1496856689453123,94.0,22.0,53.0,7.0,21.0,195.0,0.47
Baoding,0.4091433011568509,101384.46634615384,304.6913499098558,96939.97115384616,277.82230318509613,2.876954298753005,121.0,19.0,46.0,11.0,11.0,242.0,0.27
Cangzhou,-0.4130828857421875,101348.71875,306.515234375,101234.475,281.5376953125,1.9886260986328128,123.0,22.0,60.0,17.0,16.0,245.0,0.4
Hengshui,-0.6371307373046875,101348.90625,306.9552408854167,101076.83333333331,280.0370279947917,1.5946400960286458,116.0,17.0,49.0,13.0,7.0,232.0,0.45
Xingtai,-1.2901033343690815,101384.17424242424,305.63864968039775,98910.77651515152,279.0852124763257,1.7036229913884944,134.0,26.0,74.0,34.0,20.0,268.0,1.72
Handan,-1.6242417960331357,101368.8448275862,306.1010321255388,98215.41810344828,277.19442012392244,1.3479093354323817,134.0,28.0,63.0,16.0,11.0,267.0,0.7
Taiyuan,-0.9069061279296876,101493.34782608696,299.28374448029894,87904.27717391304,274.6723208220109,2.1412426492442256,127.0,55.0,136.0,20.0,20.0,253.0,0.87
Yangquan,-1.6269117082868303,101496.42857142857,300.1814662388393,90575.69642857143,278.00551060267856,1.4583980015345983,126.0,26.0,50.0,19.0,13.0,252.0,0.8
Changzhi,-1.2256840297154017,101530.99285714286,299.01288364955354,89453.73928571428,276.85665457589283,2.334193202427455,137.0,53.0,113.0,18.0,12.0,273.0,1.06
Jincheng,-1.0854472284731658,101529.08695652174,299.01421323029894,91336.79891304349,279.8575280230978,3.472891766092052,122.0,43.0,95.0,15.0,10.0,244.0,0.72
Jinan,-1.7222413093813005,101410.98387096774,305.47759419102823,99719.04435483873,278.3821982106855,0.4861130252961189,104.0,26.0,63.0,8.0,14.0,207.0,0.38
Zibo,-2.035672869001116,101426.36904761904,305.12250046502976,99329.48214285714,277.31322079613096,0.9073144821893602,70.0,31.0,61.0,10.0,12.0,176.0,0.7
Jining,-1.9791107177734373,101400.4453125,305.8592529296875,100504.5,279.99951171875,0.0274505615234375,76.0,17.0,39.0,5.0,9.0,181.0,0.35
Dezhou,-1.2977564885066106,101370.02884615384,306.65213716947113,101060.89423076923,279.72562349759613,0.7973832350510818,128.0,24.0,68.0,11.0,15.0,256.0,0.65
Liaocheng,-1.744543570059317,101347.58333333331,307.63960322627315,100878.77314814816,277.28763382523147,0.5184772632740162,118.0,24.0,55.0,17.0,6.0,235.0,1.9
Binzhou,-1.7158615677445024,101382.71296296296,305.98668077256946,101148.0324074074,279.6727611400463,0.820669103551794,155.0,32.0,64.0,29.0,19.0,310.0,1.1
Heze,-0.99210380785393,101353.0,306.9510904947917,100770.80681818182,281.5761570785985,0.198710586085464,141.0,31.0,73.0,17.0,25.0,281.0,1.0
Zhengzhou,-0.8553110758463541,101394.07291666669,304.8695475260417,99188.95833333331,280.3486328125,2.671625773111979,129.0,65.0,137.0,16.0,33.0,257.0,0.77
Kaifeng,-0.5502748035249256,101372.60714285714,306.1140369233631,100588.43452380953,281.6670154389881,1.3390946161179316,129.0,29.0,97.0,13.0,9.0,258.0,0.73
Anyang,-0.5530083697775136,101344.18478260867,306.7227730129076,99048.66847826086,278.5850246263587,1.4542946193529211,129.0,40.0,59.0,18.0,14.0,257.0,0.93
Hebi,0.0432891845703125,101341.58333333331,306.90269639756946,99473.625,279.09912109375,1.5477379692925348,136.0,22.0,63.0,17.0,12.0,271.0,0.7
Xinxiang,-0.3825364546342329,101371.17045454546,305.8114124644886,99068.625,280.49862393465907,1.746547352183949,131.0,36.0,79.0,22.0,15.0,261.0,0.7
Jiaozuo,-0.9962941487630208,101396.63333333332,304.457861328125,97934.825,280.16123046875,2.640294392903646,118.0,43.0,84.0,12.0,14.0,235.0,0.73
Puyang,-1.105039808485243,101309.94444444444,308.5348578559028,100730.95833333331,277.2536349826389,0.7467939588758681,129.0,34.0,72.0,16.0,12.0,258.0,0.65
