,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,4.256422651574967,101087.85771276597,293.24164727393617,96186.59840425532,275.0065346575798,-2.9871874870137964,297.0,108.0,418.0,2.0,7.0,72.0,0.19
Tianjin,3.171701604669744,101107.32386363635,294.89772727272725,100811.26893939394,279.6756480823864,-1.2575133352568657,173.0,75.0,295.0,5.0,17.0,77.0,0.45
Shijiazhuang,1.9095882839626737,101211.875,295.37445746527777,97338.48611111112,280.0881618923611,-0.3582916259765625,115.0,32.0,180.0,9.0,12.0,93.0,0.36
Tangshan,2.7017974853515625,101062.77083333331,293.1453450520833,99849.45833333331,278.33203125,0.0302174886067708,139.0,61.0,227.0,4.0,17.0,85.0,0.21
Langfang,2.9591217041015625,101109.275,296.11396484375,100905.875,279.70400390625,-1.9477447509765624,274.0,82.0,402.0,6.0,13.0,76.0,0.25
Baoding,2.593924889197716,101166.01442307692,294.2608173076923,96676.14423076923,278.41943359375,-1.0294154240534856,159.0,43.0,268.0,4.0,12.0,82.0,0.15
Cangzhou,1.2422027587890625,101232.85625,293.781640625,101116.625,280.714892578125,-0.4133453369140625,96.0,35.0,142.0,3.0,16.0,83.0,0.28
Hengshui,0.4915110270182292,101277.32291666669,294.4434407552083,101000.58333333331,281.1692708333333,0.8162282307942709,57.0,17.0,64.0,8.0,14.0,95.0,0.18
Xingtai,-0.6432250051787405,101304.80113636365,294.48265861742425,98812.99621212122,281.48104580965907,0.4773351495916193,66.0,19.0,82.0,6.0,10.0,95.0,0.33
Handan,-0.9989366202518858,101348.15301724138,294.09799299568965,98167.46120689657,281.3853549299569,-0.3745059309334591,44.0,16.0,44.0,8.0,9.0,99.0,0.47
Taiyuan,4.699377308721128,101483.19836956522,290.00925611413044,87721.22282608696,271.4665633491848,-2.9541008990743887,114.0,64.0,178.0,4.0,7.0,104.0,0.35
Yangquan,4.234163556780134,101343.02678571428,291.4917689732143,90313.73214285714,274.3036411830357,-2.30039542061942,121.0,59.0,191.0,7.0,14.0,98.0,0.38
Changzhi,2.178415788922991,101430.54464285714,292.22840401785714,89257.56071428572,275.03868582589286,-3.918127005440848,125.0,86.0,200.0,11.0,7.0,108.0,0.47
Jincheng,1.870318205460258,101449.88315217392,293.310546875,91186.22282608696,277.4980681046196,-3.69743479853091,141.0,35.0,231.0,5.0,10.0,110.0,0.66
Jinan,-1.5483915267452115,101325.84879032258,291.51612903225805,99595.39112903226,283.06377583165323,-2.241844423355595,71.0,32.0,91.0,6.0,19.0,79.0,0.37
Zibo,-0.4082285563151042,101327.16369047618,290.63253348214283,99183.11309523808,284.2628115699405,-2.4841519310360862,74.0,37.0,98.0,7.0,20.0,78.0,0.56
Jining,-1.2634124755859375,101236.140625,293.18914794921875,100323.9375,287.1719970703125,-3.993728637695313,61.0,21.0,71.0,7.0,13.0,82.0,0.65
Dezhou,-0.8625429593599759,101325.29326923077,292.7668269230769,101009.60576923077,280.6315730168269,-1.235620351938101,133.0,52.0,215.0,4.0,16.0,88.0,0.37
Liaocheng,-1.2520147252965856,101359.39120370372,293.57703993055554,100880.61574074074,281.71587456597223,-2.2887205900969327,64.0,28.0,77.0,7.0,16.0,69.0,0.34
Binzhou,-1.175879019278067,101291.45601851853,292.138671875,101050.80092592593,281.59629991319446,-1.572502418800637,71.0,33.0,92.0,9.0,17.0,68.0,0.46
Heze,-0.7926686604817709,101310.22537878789,293.6165364583333,100715.51136363635,285.20405717329544,-4.508992975408381,57.0,26.0,63.0,6.0,7.0,94.0,0.35
Zhengzhou,0.3283437093098958,101466.09375,294.3804524739583,99227.58333333331,283.5594889322917,-2.9635162353515625,54.0,18.0,58.0,8.0,21.0,68.0,0.54
Kaifeng,-0.581452142624628,101396.74702380953,294.4280133928572,100597.875,283.8467959449405,-5.158863612583706,45.0,12.0,45.0,6.0,7.0,93.0,0.36
Anyang,-1.135753465735394,101388.73097826086,294.2118716032609,99064.78804347826,281.9797257133152,-1.703846143639606,42.0,13.0,42.0,5.0,8.0,100.0,0.28
Hebi,-1.2741139729817708,101403.6875,294.6638454861111,99506.09722222222,281.59868706597223,-1.6566314697265625,41.0,13.0,41.0,14.0,15.0,94.0,0.64
Xinxiang,-0.978999744762074,101416.78977272728,294.6246448863636,99087.28409090907,281.64546342329544,-2.210031682794744,41.0,15.0,41.0,10.0,17.0,79.0,0.58
Jiaozuo,0.4657297770182291,101427.75416666668,295.61692708333334,97932.60833333334,281.6801106770833,-0.3342356363932292,62.0,15.0,73.0,12.0,15.0,78.0,0.68
Puyang,-1.1641421847873263,101372.8125,294.2184244791667,100781.48611111112,282.8884006076389,-3.1227230495876737,59.0,23.0,68.0,5.0,7.0,95.0,0.4
