,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.6621924867021277,100599.8829787234,295.3235486619016,95732.53989361702,288.39789727393617,1.7177393487159245,149.0,114.0,161.0,3.0,58.0,34.0,1.19
Tianjin,-0.076763731060606,100616.08333333331,297.66454338304925,100320.6856060606,291.3816287878788,3.135117501923532,111.0,84.0,87.0,11.0,25.0,79.0,0.93
Shijiazhuang,1.2416449652777777,100524.72222222222,295.9545084635417,96689.01388888888,288.1003689236111,1.1873389350043402,101.0,76.0,152.0,29.0,56.0,30.0,1.14
Tangshan,-0.5072157118055556,100719.86111111112,294.5420193142361,99508.34722222222,290.3277994791667,2.791803995768229,66.0,45.0,82.0,37.0,45.0,17.0,1.18
Langfang,0.137646484375,100561.8125,298.606884765625,100359.125,291.67783203125,3.2411041259765625,104.0,78.0,137.0,13.0,25.0,78.0,1.13
Baoding,0.3521822415865384,100541.18269230767,295.7836350661058,96101.79807692308,288.5134465144231,1.0650975153996394,91.0,68.0,115.0,13.0,27.0,53.0,0.72
Cangzhou,0.47626953125,100583.3375,297.849462890625,100468.275,291.875390625,3.839663696289063,71.0,52.0,62.0,17.0,25.0,54.0,0.63
Hengshui,0.9145100911458334,100538.80208333331,298.0181477864583,100264.79166666669,292.454833984375,4.423436482747396,69.0,47.0,87.0,17.0,15.0,77.0,0.75
Xingtai,0.5252722537878788,100553.87878787878,296.6677394057765,98083.95833333331,290.768584280303,2.490053581468987,90.0,67.0,108.0,19.0,34.0,54.0,1.03
Handan,0.1055697737068965,100562.72413793104,295.96933088631465,97411.03879310343,290.3809267241379,1.3809377736058728,89.0,66.0,119.0,13.0,18.0,69.0,0.58
Taiyuan,0.5439453125,100848.06521739133,289.9307808254076,87198.97282608696,280.5725203804348,0.2378559941830842,145.0,97.0,240.0,32.0,75.0,23.0,1.04
Yangquan,1.8521205357142856,100700.41071428572,292.7448032924107,89776.83928571429,282.64662388392856,0.2563105991908482,82.0,48.0,114.0,31.0,42.0,69.0,1.23
Changzhi,0.5421875,100771.5142857143,291.6090611049107,88687.68214285714,282.963671875,-1.0550035749162947,73.0,51.0,95.0,19.0,41.0,77.0,1.12
Jincheng,0.5544327445652174,100733.46739130437,292.6123365319294,90543.88586956522,284.5029721467391,-1.5159228780995244,114.0,66.0,177.0,21.0,45.0,83.0,1.62
Jinan,-0.7210496471774194,100671.55645161292,295.098152406754,98966.3991935484,291.4772555443548,1.8053209858555948,40.0,25.0,40.0,7.0,21.0,46.0,0.61
Zibo,-1.256742931547619,100701.59523809524,294.89365931919644,98587.81547619047,291.1031436011905,1.9778275262741816,52.0,28.0,53.0,9.0,20.0,44.0,0.54
Jining,-1.961090087890625,100630.75,295.0629272460937,99728.34375,291.77099609375,1.3331146240234375,50.0,32.0,50.0,21.0,26.0,31.0,0.9
Dezhou,0.1956129807692307,100624.625,296.6893967848558,100312.89423076923,291.98279747596155,2.92984360914964,56.0,31.0,62.0,12.0,19.0,43.0,0.47
Liaocheng,-0.7934751157407407,100597.91666666669,295.765941478588,100124.69907407407,292.2263454861111,2.665384363245081,62.0,39.0,74.0,33.0,23.0,40.0,0.65
Binzhou,-0.8157913773148148,100662.42592592593,296.39115849247685,100425.77314814816,291.75629340277777,2.583787141022859,27.0,18.0,27.0,8.0,27.0,43.0,1.15
Heze,-1.4139145359848484,100573.60606060606,296.04705995501894,99986.77651515152,292.39494554924244,1.7984105890447444,68.0,49.0,81.0,12.0,24.0,33.0,0.9
Zhengzhou,0.9484456380208334,100526.03125,296.8614908854167,98317.54166666669,291.750732421875,0.4383697509765625,91.0,45.0,131.0,14.0,66.0,26.0,0.97
Kaifeng,-0.4858630952380952,100525.48809523808,297.0154041108631,99737.52976190476,292.9482886904762,1.7438710530598958,53.0,36.0,55.0,10.0,15.0,65.0,0.6
Anyang,-0.0475543478260869,100530.83695652174,296.43782905910325,98232.7554347826,291.68427309782606,1.5705665920091711,71.0,52.0,74.0,7.0,18.0,66.0,1.0
Hebi,0.119140625,100511.80555555556,296.84356011284723,98635.84722222222,292.48046875,1.4556766086154511,72.0,47.0,93.0,11.0,28.0,50.0,0.47
Xinxiang,0.030672940340909,100524.81818181818,296.54427823153407,98221.67045454546,292.00985440340907,0.8638402765447443,83.0,51.0,115.0,17.0,54.0,20.0,1.1
Jiaozuo,1.1444661458333334,100551.6,296.2117024739583,97089.95833333331,289.91640625,-0.5384857177734375,106.0,63.0,161.0,14.0,49.0,41.0,1.03
Puyang,-1.1916775173611112,100556.86111111112,296.0508083767361,99972.40277777778,292.33637152777777,2.334528605143229,61.0,35.0,71.0,7.0,20.0,43.0,1.0
