,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,2.6756812562333776,103300.49734042551,283.48369452293883,98122.73138297872,262.10662679469334,-3.6791115618766623,18.0,6.0,15.0,3.0,12.0,58.0,0.29
Tianjin,2.8557295365767046,103299.29166666669,285.3690444483901,102985.53409090907,262.9068867076527,-4.913151596531724,18.0,8.0,15.0,4.0,14.0,58.0,0.46
Shijiazhuang,1.4786580403645833,103467.64583333331,284.8330349392361,99382.43055555556,264.7059071858724,-1.6291469997829862,24.0,9.0,24.0,6.0,13.0,71.0,0.29
Tangshan,2.2305840386284723,103197.38888888888,284.3798014322917,101912.09722222222,263.13526916503906,-4.364715576171875,32.0,10.0,32.0,11.0,21.0,72.0,0.35
Langfang,2.55870361328125,103353.8625,285.915673828125,103138.225,262.63575744628906,-3.870233154296875,21.0,7.0,17.0,4.0,15.0,67.0,0.3
Baoding,2.045095590444712,103425.92307692308,283.80703500600964,98679.7596153846,263.30057114821216,-2.270496074969952,25.0,8.0,20.0,6.0,13.0,80.0,0.25
Cangzhou,1.83448486328125,103382.16875,285.45263671875,103259.625,262.36090393066405,-4.742742919921875,24.0,13.0,24.0,12.0,23.0,70.0,0.27
Hengshui,1.37005615234375,103457.28125,286.0152994791667,103165.66666666669,261.23976135253906,-3.529184977213541,21.0,13.0,21.0,4.0,16.0,68.0,0.3
Xingtai,0.4605472449100379,103478.89015151517,285.5119776870265,100858.74621212122,262.67257089325875,-2.816412723425663,38.0,9.0,38.0,14.0,19.0,59.0,0.5
Handan,-0.28240966796875,103478.84913793104,285.6224323141164,100139.2801724138,262.55123427818563,-2.8288100670123923,39.0,16.0,39.0,12.0,25.0,62.0,0.3
Taiyuan,1.559599503226902,103552.03804347826,280.68814750339675,89130.45108695653,260.5975441310717,-2.056259818699049,51.0,14.0,52.0,19.0,27.0,53.0,0.74
Yangquan,2.715916224888393,103513.78571428572,281.15279715401783,91891.48214285714,262.5544237409319,-2.460941859654018,27.0,10.0,17.0,11.0,12.0,86.0,0.35
Changzhi,1.2263235909598214,103413.56785714286,283.18761858258927,90699.73928571428,264.4638266427176,-2.4964468819754466,60.0,19.0,70.0,10.0,18.0,88.0,0.6
Jincheng,1.416511867357337,103354.86413043478,285.42778744904894,92693.4945652174,269.7509069028108,-1.4799605659816577,59.0,33.0,68.0,31.0,28.0,84.0,1.28
Jinan,1.1642259167086693,103321.52016129032,285.0611532888105,101516.68951612904,263.14041974467614,-5.270500921433972,53.0,7.0,56.0,7.0,11.0,68.0,0.41
Zibo,2.015348888578869,103214.80357142857,285.1155017671131,100984.625,264.9725319998605,-5.47924078078497,58.0,11.0,66.0,14.0,14.0,69.0,0.78
Jining,0.73577880859375,103303.265625,286.5228881835937,102350.65625,265.5028839111328,-5.67218017578125,68.0,11.0,86.0,8.0,12.0,69.0,0.3
Dezhou,0.8769953801081731,103395.35576923077,285.67591271033655,103064.35576923077,260.98333857609674,-5.141139103816106,26.0,3.0,26.0,8.0,15.0,67.0,0.93
Liaocheng,-0.0201122142650462,103442.81944444444,286.26881691261576,102941.0324074074,260.1185410111039,-5.089514838324653,27.0,6.0,27.0,10.0,10.0,71.0,0.35
Binzhou,2.100619845920139,103293.27314814816,285.3189471209491,103041.99537037036,263.50786392777053,-5.867871319806135,32.0,6.0,32.0,10.0,31.0,69.0,0.73
Heze,-0.4068474047111742,103391.77651515152,287.20066139914775,102771.6553030303,261.08438434022844,-5.8681113503196025,78.0,4.0,105.0,10.0,20.0,82.0,0.63
Zhengzhou,-2.1953328450520835,103479.10416666669,287.439697265625,101145.66666666669,267.15716044108075,-2.352915445963541,54.0,15.0,57.0,10.0,22.0,60.0,0.54
Kaifeng,-1.8319818405877977,103442.36309523808,287.73594447544644,102608.81547619047,263.6551026843843,-5.216638474237351,48.0,7.0,48.0,9.0,17.0,60.0,0.5
Anyang,-1.03143310546875,103483.7554347826,286.4287215523098,101048.7554347826,262.3178226636804,-3.785157576851223,42.0,12.0,42.0,9.0,16.0,64.0,0.4
Hebi,-1.8484903971354167,103495.23611111112,286.7880588107639,101505.40277777778,261.94478522406683,-3.775929768880209,34.0,12.0,34.0,12.0,21.0,63.0,0.57
Xinxiang,-1.8758045543323865,103455.92045454546,287.25490500710225,101026.57954545454,263.89934054288,-3.274405739524148,37.0,12.0,37.0,8.0,28.0,60.0,0.45
Jiaozuo,-0.9650919596354168,103426.65833333334,287.6154459635417,99790.95833333331,269.68458557128906,0.4979634602864583,49.0,17.0,49.0,13.0,24.0,53.0,0.8
Puyang,-0.5907864040798612,103459.94444444444,286.9121907552083,102840.84722222222,259.59712897406683,-5.15781995985243,39.0,11.0,39.0,10.0,15.0,76.0,0.68
