,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.9942977580618352,103001.04122340426,270.9711031000665,97698.7034574468,253.2765915241648,-0.155848077002992,32.0,16.0,32.0,2.0,20.0,54.0,0.28
Tianjin,2.518597227154356,103008.5018939394,271.96190666429925,102685.8768939394,256.05458253802675,-0.4179937189275568,29.0,14.0,29.0,5.0,26.0,53.0,0.41
Shijiazhuang,-1.3789944118923612,103032.05555555556,273.3949924045139,98846.46527777778,258.8001929389106,0.6257222493489584,71.0,52.0,80.0,14.0,48.0,39.0,0.76
Tangshan,2.4113972981770835,102953.51388888888,272.17396375868054,101634.77083333331,257.8445180257161,-0.1967332628038194,57.0,34.0,64.0,8.0,37.0,31.0,0.63
Langfang,2.18343505859375,103036.8375,271.992236328125,102814.5375,254.9654815673828,-0.014593505859375,37.0,15.0,37.0,7.0,37.0,44.0,0.47
Baoding,0.4451387845552884,103041.73557692308,272.6557804987981,98201.26442307692,255.53785236065204,0.8491422213040866,56.0,31.0,61.0,8.0,36.0,46.0,0.45
Cangzhou,1.34193115234375,103060.34375,273.575146484375,102933.8625,255.0461456298828,-1.333123779296875,34.0,23.0,34.0,8.0,22.0,61.0,0.42
Hengshui,-0.38861083984375,103075.51041666669,276.276123046875,102774.89583333331,252.1186879475912,-0.9340922037760416,30.0,10.0,30.0,6.0,19.0,66.0,0.63
Xingtai,-1.7740460020123106,103039.7518939394,274.0653039180871,100349.63446969698,256.1663249622692,0.1204473322088068,63.0,45.0,73.0,13.0,37.0,40.0,0.77
Handan,-2.3690837991648706,103006.70043103448,273.8498030037716,99582.04094827586,256.37212555983973,0.2197781266837284,69.0,50.0,75.0,20.0,39.0,50.0,1.1
Taiyuan,-1.4072663680366848,102661.97554347826,273.38167671535325,88175.50271739131,257.58495762037194,-0.1071419093919836,55.0,35.0,59.0,24.0,47.0,42.0,1.03
Yangquan,-1.4218662806919642,102866.45535714286,272.4276297433036,91090.50892857143,256.3305903843471,-0.3749171665736607,43.0,27.0,43.0,16.0,39.0,43.0,0.82
Changzhi,-1.3172345842633928,102698.47678571429,274.5834891183036,89828.62321428572,260.9394073486328,1.1619271414620536,66.0,48.0,73.0,18.0,32.0,66.0,0.78
Jincheng,-1.1147646696671196,102783.17119565218,273.9475734544837,91868.41576086955,262.864933843198,1.6706264329993206,84.0,62.0,93.0,19.0,33.0,73.0,0.92
Jinan,0.2130028509324597,103039.1995967742,273.0531517767137,101173.80846774194,256.565667429278,-2.3742803758190525,47.0,26.0,47.0,13.0,33.0,49.0,0.62
Zibo,0.8780314127604166,103016.78869047618,271.9465099516369,100704.17559523808,259.9380122593471,-2.247196742466518,47.0,31.0,47.0,16.0,30.0,50.0,0.66
Jining,0.419891357421875,102999.65625,273.9677734375,102017.53125,258.2708282470703,-2.41461181640625,33.0,15.0,33.0,13.0,14.0,72.0,0.52
Dezhou,-0.0117422250600961,103061.78365384616,274.41592172475964,102720.59134615384,253.3388965313252,-2.298187255859375,31.0,19.0,31.0,8.0,22.0,66.0,0.58
Liaocheng,-1.2911670826099535,103050.10879629628,275.21666124131946,102534.19675925926,252.69461568196616,-1.978869402850116,26.0,16.0,26.0,6.0,16.0,73.0,0.44
Binzhou,1.0284220377604167,103035.25694444444,272.4895923755787,102775.64120370372,259.5662881356698,-2.317157886646412,45.0,25.0,45.0,9.0,33.0,55.0,0.88
Heze,-0.967642119436553,103004.57765151517,275.87697531960225,102367.57386363635,254.8946038448449,-2.0310382265033144,41.0,23.0,41.0,10.0,21.0,78.0,0.5
Zhengzhou,-1.90863037109375,102916.48958333331,277.2068684895833,100530.10416666669,257.2451527913411,0.6754048665364584,49.0,31.0,49.0,7.0,28.0,59.0,0.49
Kaifeng,-2.145824614025297,102968.75297619047,277.48287527901783,102115.41369047618,252.69991702125185,-0.4759448823474702,52.0,31.0,53.0,19.0,32.0,57.0,0.53
Anyang,-2.3279525093410327,102987.64945652174,275.1696352751359,100492.45923913045,255.2541152290676,0.3889518406080163,60.0,43.0,62.0,11.0,29.0,62.0,0.66
Hebi,-2.1605970594618054,102979.09027777778,275.71904839409723,100942.60416666669,254.169659084744,0.9584859212239584,58.0,41.0,60.0,12.0,34.0,59.0,0.64
Xinxiang,-1.88140869140625,102959.92613636365,276.5628773082386,100464.98295454546,254.997202092951,0.7019903009588068,61.0,42.0,72.0,11.0,26.0,66.0,0.57
Jiaozuo,-1.872359212239584,102897.79583333334,276.3446126302084,99153.3375,260.6323760986328,0.7609598795572917,59.0,38.0,67.0,11.0,24.0,60.0,0.48
Puyang,-1.8217298719618056,103022.42361111112,275.7383626302083,102387.21527777778,253.9012129041884,-1.118445502387153,49.0,33.0,49.0,10.0,26.0,69.0,0.43
