,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.1968292885638297,101594.8364361702,292.2072234458112,96681.82712765958,289.13652135970744,0.377019354637633,45.0,28.0,45.0,2.0,15.0,67.0,0.51
Tianjin,-2.1650094696969697,101523.02840909093,295.10105202414775,101224.97348484848,291.4600941051136,-0.6898137872869318,46.0,30.0,46.0,10.0,15.0,92.0,0.98
Shijiazhuang,-0.0167371961805555,101575.04166666669,293.553466796875,97686.73611111112,290.3914388020833,-0.8936292860243056,66.0,47.0,82.0,14.0,19.0,95.0,0.85
Tangshan,-1.8701171875,101549.65277777778,294.5223795572917,100330.23611111112,290.9255099826389,-0.04217529296875,59.0,36.0,67.0,17.0,22.0,91.0,1.76
Langfang,-1.8044921875,101520.7875,295.139501953125,101316.125,291.37392578125,-0.49383544921875,55.0,39.0,57.0,8.0,19.0,90.0,0.6
Baoding,-0.9343825120192308,101583.43269230767,293.41517052283655,97086.41346153848,290.0534104567308,-0.6006375826322116,65.0,39.0,79.0,8.0,19.0,110.0,0.59
Cangzhou,-1.9537841796875,101470.38125,296.189453125,101354.25,292.684423828125,-1.70501708984375,46.0,23.0,46.0,5.0,14.0,98.0,0.35
Hengshui,-1.1078287760416667,101470.53125,295.6505533854167,101193.91666666669,292.759765625,-1.5559285481770833,101.0,76.0,92.0,17.0,16.0,98.0,0.75
Xingtai,0.1388494318181818,101528.33901515152,294.2294256036932,99026.0946969697,290.8458658854167,-1.73748779296875,58.0,38.0,66.0,9.0,21.0,114.0,0.73
Handan,0.4250067349137931,101550.73060344828,293.4727151804957,98356.98706896552,288.6981243265086,-1.345818881330819,80.0,59.0,98.0,39.0,39.0,79.0,3.32
Taiyuan,0.3004415760869565,101853.49184782608,287.33930239470106,88040.21195652174,285.1631496263587,-0.3363753609035326,51.0,36.0,51.0,7.0,22.0,43.0,0.73
Yangquan,0.6932198660714286,101738.3125,289.8948451450893,90670.55357142857,287.0235072544643,-0.36444091796875,63.0,45.0,75.0,32.0,42.0,38.0,1.08
Changzhi,-0.472265625,101771.53035714284,288.4275181361607,89531.35357142857,282.9852818080357,-1.11639404296875,58.0,41.0,53.0,12.0,25.0,32.0,0.85
Jincheng,-0.4665421195652174,101716.02445652174,289.4001040251359,91399.77717391304,284.07797639266306,-1.2476780103600544,50.0,34.0,50.0,9.0,26.0,41.0,1.78
Jinan,0.1290952620967742,101459.76814516127,295.25753685735884,99746.38306451614,292.25474105342744,-0.0763234784526209,68.0,45.0,85.0,9.0,28.0,108.0,1.01
Zibo,0.3537481398809524,101458.04464285714,295.6146647135417,99335.64880952382,291.8407505580357,0.2382376534598214,89.0,66.0,100.0,25.0,37.0,93.0,1.41
Jining,0.420806884765625,101462.203125,295.371826171875,100554.84375,291.6434936523437,0.148468017578125,80.0,59.0,94.0,21.0,14.0,82.0,0.74
Dezhou,-0.7907902644230769,101441.9278846154,295.9490497295673,101128.27884615384,293.1009990985577,-1.2410184420072117,75.0,55.0,100.0,26.0,24.0,108.0,0.84
Liaocheng,0.3023003472222222,101455.7800925926,295.3412272135417,100979.68055555556,291.44576461226853,-0.8920016818576388,85.0,63.0,117.0,34.0,31.0,87.0,0.92
Binzhou,-0.8189019097222222,101428.00231481482,296.6752115885417,101190.125,293.34470847800924,-1.2369090892650465,49.0,29.0,49.0,19.0,16.0,102.0,0.48
Heze,0.8263198390151515,101472.1268939394,295.54103781960225,100881.60984848483,290.0887044270833,-0.8647960316051136,77.0,54.0,103.0,20.0,31.0,71.0,1.0
Zhengzhou,1.247802734375,101557.625,293.3414713541667,99320.58333333331,289.3645833333333,-0.6480916341145834,57.0,32.0,63.0,14.0,27.0,70.0,0.8
Kaifeng,0.5313430059523809,101510.75892857143,294.58155459449404,100714.83928571428,290.0947498139881,-1.0724022274925595,44.0,26.0,44.0,10.0,18.0,69.0,0.62
Anyang,0.478515625,101539.36141304349,294.5267174762228,99213.95108695651,286.2580884850544,-1.227424953294837,58.0,41.0,66.0,21.0,23.0,87.0,1.84
Hebi,0.1399739583333333,101533.85416666669,295.3097601996528,99640.45833333331,285.3391384548611,-1.3617282443576388,53.0,32.0,56.0,10.0,18.0,107.0,0.8
Xinxiang,0.2698863636363636,101537.6875,294.1231578480114,99208.80681818182,287.39084694602275,-0.72576904296875,59.0,42.0,57.0,17.0,33.0,61.0,0.83
Jiaozuo,1.0292317708333334,101577.55416666668,292.75555013020835,98071.925,287.47581380208334,-0.3637898763020833,54.0,27.0,57.0,7.0,25.0,74.0,0.54
Puyang,1.0552300347222223,101480.89583333331,295.2550726996528,100892.34722222222,288.36572265625,-0.9123467339409722,88.0,65.0,82.0,50.0,31.0,67.0,2.13
