,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.158811203976895,102297.02792553192,274.7783982297207,97037.91489361702,255.18239025359452,0.0629246488530585,59.0,42.0,57.0,19.0,53.0,32.0,1.13
Tianjin,2.3762276389382104,102358.01325757576,277.0103944720644,102038.18181818182,261.29254474061906,0.6628658410274622,285.0,235.0,311.0,94.0,91.0,29.0,2.86
Shijiazhuang,-0.2845475938585069,102268.83333333331,276.7499728732639,98166.97222222222,261.4364742702908,1.1166788736979167,227.0,177.0,235.0,165.0,104.0,16.0,3.36
Tangshan,3.417383829752604,102309.45138888888,276.00132921006946,100998.63888888888,258.3470645480686,-0.1040242513020833,91.0,68.0,105.0,38.0,50.0,50.0,1.57
Langfang,1.4191741943359375,102361.2375,277.060009765625,102141.4,261.9972381591797,0.98321533203125,156.0,119.0,191.0,63.0,92.0,28.0,1.65
Baoding,0.3986100416917067,102295.92307692308,275.784423828125,97526.53846153848,259.6635167048528,1.2279005784254808,218.0,168.0,233.0,78.0,102.0,38.0,3.04
Cangzhou,2.2537200927734373,102398.8125,277.40009765625,102274.525,264.8468963623047,2.09754638671875,212.0,162.0,203.0,65.0,68.0,72.0,1.73
Hengshui,1.4544932047526042,102382.17708333331,277.3822428385417,102086.375,266.3605194091797,2.4883015950520835,227.0,177.0,226.0,57.0,38.0,98.0,1.87
Xingtai,-0.233561660304214,102297.27083333331,277.06247780539775,99669.81818181818,264.9319268428918,2.178490841027462,346.0,296.0,378.0,149.0,113.0,12.0,4.99
Handan,-0.2018942997373383,102278.74784482758,277.1602320177802,98931.37931034484,264.71191353633486,2.638311978044181,180.0,136.0,218.0,42.0,52.0,28.0,2.74
Taiyuan,2.1190404477326767,102144.95923913045,274.583251953125,87740.21739130435,256.1526814336362,0.7841770337975543,75.0,55.0,97.0,161.0,57.0,20.0,2.6
Yangquan,1.9717341831752235,102153.97321428572,275.38821847098217,90552.35714285714,255.674554007394,0.0139421735491071,85.0,63.0,114.0,136.0,34.0,43.0,1.35
Changzhi,1.858634294782366,102099.36607142857,275.6686314174107,89381.65714285715,259.33889552525113,0.8152814592633929,179.0,135.0,168.0,110.0,42.0,68.0,2.01
Jincheng,1.4735750944718071,102174.70923913045,275.6474503226902,91431.30434782608,262.20516105320144,1.095063582710598,201.0,151.0,212.0,113.0,67.0,34.0,3.06
Jinan,1.552215083952873,102475.62298387096,276.84805790070567,100644.7741935484,263.8822242982926,2.117831322454637,199.0,149.0,208.0,74.0,52.0,50.0,2.08
Zibo,1.9419025239490328,102478.96130952382,277.3068382626488,100214.28571428572,262.1209825788225,0.9785534086681548,108.0,81.0,126.0,68.0,44.0,42.0,1.75
Jining,0.2856903076171875,102509.9453125,276.56268310546875,101540.6875,266.94834899902344,2.0281982421875,311.0,261.0,340.0,123.0,74.0,32.0,1.64
Dezhou,1.7660980224609375,102434.3221153846,277.6123234675481,102098.76923076923,264.84527001014123,2.62310791015625,333.0,283.0,342.0,63.0,56.0,58.0,2.35
Liaocheng,0.6939228199146412,102422.2800925926,277.17750831886576,101913.81481481482,266.64122687445746,3.285343876591435,419.0,378.0,388.0,89.0,63.0,40.0,2.92
Binzhou,2.35794915093316,102454.86342592593,277.7929597077546,102200.70370370372,262.39166090223523,1.4010846173321758,217.0,167.0,210.0,49.0,35.0,43.0,2.64
Heze,0.3562524968927557,102468.17234848483,276.5279134114583,101839.21212121211,268.0118274110736,2.555503151633523,241.0,191.0,250.0,31.0,35.0,51.0,2.3
Zhengzhou,0.7566986083984375,102373.4375,276.0967610677083,100011.33333333331,269.7083384195964,2.2039998372395835,500.0,502.0,675.0,49.0,132.0,15.0,4.15
Kaifeng,0.7372894287109375,102437.22321428572,276.07320731026783,101592.23809523808,269.0597846621559,2.5927647181919644,292.0,242.0,310.0,41.0,52.0,30.0,2.63
Anyang,0.1513943879500679,102320.38315217392,276.7997940726902,99875.0,266.6850353738536,3.252332604449728,160.0,96.0,270.0,36.0,42.0,26.0,3.42
Hebi,0.2929534912109375,102329.6875,276.6168891059028,100322.11111111112,267.1290740966797,3.674919976128472,314.0,118.0,431.0,37.0,69.0,20.0,2.17
Xinxiang,1.077177567915483,102347.09659090907,276.38296786221593,99897.09090909093,267.36886457963425,3.04498291015625,493.0,369.0,593.0,11.0,59.0,10.0,3.3
Jiaozuo,1.1479665120442708,102314.3875,276.51853841145834,98628.66666666669,266.9497772216797,1.9067342122395836,478.0,394.0,578.0,41.0,91.0,17.0,5.19
Puyang,0.5804426405164931,102412.65972222222,276.86113823784723,101785.61111111112,267.69168260362414,3.472500271267361,215.0,165.0,256.0,34.0,40.0,50.0,2.23
