,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.4976913776803524,100735.1715425532,295.4517484624335,95883.67819148937,294.4833361037234,-0.1059073590217752,80.0,59.0,62.0,3.0,36.0,84.0,0.87
Tianjin,-1.6422188498757102,100597.07386363635,298.533447265625,100303.76136363635,295.8068181818182,0.8208706017696497,69.0,38.0,87.0,6.0,38.0,57.0,1.29
Shijiazhuang,1.0237647162543402,100711.55555555556,297.5802680121528,96878.98611111112,294.3035481770833,0.3633338080512153,91.0,60.0,132.0,13.0,41.0,72.0,1.07
Tangshan,-0.8606482611762153,100648.63888888888,297.8721516927083,99447.79166666669,295.0627712673611,0.7151675754123263,54.0,27.0,57.0,23.0,48.0,41.0,1.52
Langfang,-1.3015716552734375,100578.8,298.396435546875,100377.575,295.9388671875,0.8034271240234375,99.0,74.0,120.0,3.0,61.0,51.0,1.13
Baoding,0.7020228459284856,100710.4278846154,297.03577599158655,96272.70192307692,294.2269756610577,0.2518721360426683,68.0,49.0,70.0,10.0,24.0,135.0,0.68
Cangzhou,-0.5443206787109375,100573.90625,299.56318359375,100459.975,296.19248046875,0.7790130615234375,113.0,85.0,121.0,23.0,31.0,67.0,0.73
Hengshui,1.2740224202473958,100599.21875,300.3729654947917,100327.79166666669,296.3128255208333,0.9654388427734376,59.0,42.0,46.0,6.0,33.0,103.0,0.45
Xingtai,0.9353142940636836,100677.53598484848,298.41554953835225,98211.42803030302,295.1315104166667,0.7701781301787405,62.0,35.0,74.0,7.0,34.0,95.0,1.43
Handan,-0.055206824993265,100703.98060344828,298.08981849407326,97556.09051724138,294.4385102370689,0.1229600577518857,56.0,37.0,62.0,9.0,36.0,95.0,2.1
Taiyuan,-1.080471536387568,100934.75271739133,291.0642726732337,87400.64673913043,290.005859375,-0.2118178657863451,71.0,52.0,90.0,14.0,51.0,107.0,1.01
Yangquan,-0.0799407958984375,100922.27678571428,291.77256556919644,90021.91071428571,291.55873325892856,-0.0269927978515625,68.0,45.0,86.0,22.0,38.0,78.0,1.33
Changzhi,-1.0063777378627232,100945.95892857145,291.877587890625,88905.43928571428,290.74185267857143,-0.026462663922991,55.0,39.0,58.0,5.0,17.0,144.0,0.92
Jincheng,-1.932586006496264,100820.39402173914,294.4021632982337,90704.55978260867,290.29305366847825,-0.0247849174167798,85.0,46.0,120.0,30.0,58.0,69.0,3.84
Jinan,0.3089673442225302,100631.67943548386,297.7081574470766,98945.8991935484,296.07069052419354,0.2834910731161794,79.0,57.0,107.0,9.0,48.0,65.0,0.89
Zibo,0.0266207740420386,100633.12797619047,298.1551920572917,98547.125,295.84933035714283,0.6190730503627232,95.0,71.0,115.0,23.0,44.0,104.0,1.93
Jining,-1.1811981201171875,100599.875,298.51763916015625,99707.125,295.98492431640625,0.8545074462890625,90.0,52.0,130.0,17.0,49.0,79.0,1.15
Dezhou,1.1966141920823317,100595.1971153846,298.87576998197113,100286.70192307692,296.40121694711536,0.0106048583984375,57.0,40.0,63.0,15.0,14.0,128.0,1.13
Liaocheng,0.0322011311848958,100606.20601851853,298.9545988859954,100137.56944444444,295.5851417824074,0.4511249683521412,35.0,23.0,35.0,3.0,19.0,88.0,0.75
Binzhou,-0.7461915192780672,100576.17824074074,299.4609646267361,100342.34722222222,296.17881944444446,0.1014794243706597,104.0,78.0,106.0,44.0,35.0,97.0,1.37
Heze,-1.748752940784801,100554.53598484848,299.9337195194129,99974.21590909093,294.80575284090907,0.6507711699514678,55.0,35.0,59.0,9.0,21.0,143.0,1.0
Zhengzhou,-2.666163126627604,100528.05208333331,301.098876953125,98347.125,293.3893229166667,-0.4363352457682292,73.0,25.0,95.0,7.0,18.0,161.0,1.01
Kaifeng,-2.094240461077009,100513.16369047618,300.88770693824404,99735.07738095238,294.3754650297619,0.8506113688151041,47.0,27.0,43.0,4.0,9.0,149.0,0.6
Anyang,-0.326183153235394,100663.16576086955,299.0483079993206,98372.125,293.8311820652174,-0.7221779201341711,79.0,58.0,93.0,3.0,32.0,82.0,1.85
Hebi,-0.0769568549262152,100651.21527777778,299.38197157118054,98787.01388888888,293.82378472222223,-1.2674441867404511,59.0,40.0,67.0,11.0,18.0,113.0,1.4
Xinxiang,-1.5604983243075283,100623.82386363635,299.81150124289775,98331.07954545454,293.2431640625,-1.467466874556108,52.0,32.0,53.0,10.0,25.0,143.0,1.18
Jiaozuo,-3.391887410481771,100601.2875,300.08982747395834,97164.19166666668,292.2779947916667,-1.6939849853515625,67.0,39.0,83.0,14.0,14.0,164.0,1.03
Puyang,-1.1900210910373263,100593.92361111112,299.8261990017361,100015.23611111112,294.5929904513889,0.011472913953993,36.0,20.0,24.0,6.0,16.0,114.0,1.13
