,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.4208305845869348,101284.32978723403,295.9760794132314,96386.1914893617,289.61827834109044,1.2363443577543218,99.0,63.0,148.0,11.0,52.0,53.0,1.45
Tianjin,-0.7661729292436079,101174.07575757576,300.60692619554925,100878.27272727272,292.4706883285985,2.234869754675663,120.0,91.0,134.0,15.0,49.0,92.0,1.65
Shijiazhuang,-0.7191721598307291,101245.31944444444,297.7075466579861,97372.88888888888,290.25390625,0.1155022515190972,203.0,153.0,284.0,18.0,56.0,90.0,1.32
Tangshan,-1.1023915608723958,101255.52083333331,298.9414333767361,100043.11111111112,292.0534396701389,3.792287190755209,75.0,54.0,100.0,28.0,36.0,105.0,1.23
Langfang,-0.4795074462890625,101166.7625,300.670166015625,100964.0,292.07783203125,0.738983154296875,79.0,53.0,107.0,18.0,37.0,81.0,1.6
Baoding,-0.2420149583082932,101255.625,297.77510892427887,96778.3846153846,290.31772085336536,1.0668264535757213,90.0,65.0,129.0,19.0,39.0,69.0,1.4
Cangzhou,0.3584075927734375,101174.9125,300.455712890625,101059.75,292.0060546875,1.957586669921875,74.0,54.0,66.0,22.0,33.0,125.0,0.6
Hengshui,-0.2244618733723958,101156.5625,299.6918131510417,100881.91666666669,291.703125,1.2259623209635415,98.0,73.0,120.0,15.0,21.0,115.0,0.8
Xingtai,-1.095185713334517,101182.69696969698,297.11651426373106,98689.33333333331,291.12380149147725,-0.133383086233428,183.0,138.0,288.0,40.0,75.0,114.0,1.52
Handan,-1.9764430605132004,101189.29310344828,296.42168137122843,98006.27586206896,291.41323747306035,-0.7187552616514009,130.0,99.0,177.0,14.0,40.0,66.0,1.05
Taiyuan,-2.195285299549932,101301.59782608696,293.751220703125,87651.04347826086,285.21698794157606,0.9682205863620924,138.0,100.0,225.0,31.0,51.0,120.0,1.67
Yangquan,-2.574373517717634,101336.78571428572,293.9593680245536,90345.07142857143,287.4951869419643,0.5079563685825893,193.0,145.0,298.0,24.0,47.0,136.0,1.63
Changzhi,-2.0562094552176338,101325.79285714286,290.7224260602679,89159.6,287.06971261160714,0.0917454310825892,96.0,72.0,137.0,12.0,22.0,95.0,1.25
Jincheng,-1.81519019085428,101270.60869565218,291.3543117357337,91009.56521739133,289.5653235394022,-0.2423772397248641,157.0,120.0,171.0,47.0,61.0,45.0,4.4
Jinan,-2.506126649918095,101189.44354838708,298.56422473538305,99484.6129032258,291.80174206149195,1.266263900264617,62.0,28.0,74.0,10.0,19.0,105.0,0.69
Zibo,-3.050377982003348,101227.0,298.90970284598217,99114.42857142857,291.3055943080357,2.3166896275111606,45.0,29.0,45.0,13.0,15.0,110.0,0.98
Jining,-3.5259246826171875,101070.15625,297.76885986328125,100168.0,293.35809326171875,0.128082275390625,44.0,28.0,44.0,21.0,30.0,77.0,0.95
Dezhou,-1.390490018404447,101175.07692307692,299.0009953425481,100863.30769230767,291.9787034254808,0.904022216796875,100.0,75.0,125.0,20.0,31.0,101.0,1.33
Liaocheng,-2.737030594437211,101125.02777777778,298.0839753327546,100651.18518518518,292.86966507523147,-0.0923608850549768,90.0,62.0,129.0,21.0,32.0,96.0,0.8
Binzhou,-1.482400964807581,101212.42592592593,300.27755172164353,100975.88888888888,291.4308629918981,2.9840641728153936,41.0,29.0,41.0,13.0,13.0,119.0,0.87
Heze,-3.271440448183002,101037.74242424245,295.94286369554925,100448.75757575755,294.2703450520833,-0.570883086233428,93.0,69.0,83.0,11.0,56.0,38.0,1.23
Zhengzhou,-1.8626861572265625,101086.66666666669,294.3689778645833,98858.5,293.7413736979167,-2.0250142415364585,56.0,35.0,62.0,17.0,40.0,48.0,0.97
Kaifeng,-2.79368155343192,101026.98809523808,294.9413248697917,100232.85714285714,294.5369001116072,-1.5580313546316964,66.0,48.0,58.0,6.0,22.0,49.0,1.1
Anyang,-2.2496331256368887,101147.91304347826,296.20094896399456,98829.43478260867,292.61618970788044,-1.3846581500509512,117.0,86.0,184.0,32.0,58.0,50.0,1.15
Hebi,-1.9976281060112848,101142.11111111112,296.0368109809028,99252.33333333331,293.01014539930554,-1.8260125054253475,98.0,73.0,142.0,17.0,54.0,46.0,1.7
Xinxiang,-2.0272258411754263,101119.625,294.5172008167614,98795.13636363635,293.35684481534093,-1.6582114479758523,65.0,46.0,79.0,17.0,46.0,46.0,0.8
Jiaozuo,-2.068439737955729,101133.28333333334,294.3073404947917,97640.66666666669,293.02268880208334,-1.0452616373697916,93.0,69.0,101.0,27.0,37.0,42.0,1.0
Puyang,-3.1555599636501737,101095.93055555556,297.4076877170139,100509.33333333331,293.60834418402777,-0.3999057345920139,90.0,67.0,126.0,23.0,40.0,59.0,1.23
