,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.0700790729928523,102364.6835106383,277.81912815824467,97206.88031914894,269.1902582696144,-0.949055773146609,54.0,31.0,57.0,3.0,36.0,15.0,0.64
Tianjin,-0.783528183445786,102329.70075757576,279.8367365056818,102016.50378787878,272.87811464251894,-1.9343437426017995,60.0,23.0,69.0,15.0,50.0,7.0,1.27
Shijiazhuang,-0.5907779269748263,102359.40972222222,278.5574001736111,98273.26388888888,274.9223904079861,-1.547509087456597,56.0,25.0,61.0,6.0,37.0,16.0,0.52
Tangshan,-1.2222069634331598,102336.03472222222,279.5213216145833,101054.51388888888,271.2187228732639,-1.5062764485677085,63.0,31.0,75.0,18.0,49.0,13.0,1.48
Langfang,-0.6858734130859375,102349.3375,279.4671875,102133.425,272.848486328125,-1.814739990234375,53.0,16.0,56.0,7.0,51.0,10.0,0.72
Baoding,-0.7435431847205529,102374.05769230767,278.2060546875,97655.58653846152,273.3135329026442,-0.8216435359074519,53.0,23.0,55.0,9.0,47.0,14.0,0.69
Cangzhou,-1.7179290771484377,102268.55,281.417578125,102146.4,278.235498046875,-3.331585693359375,41.0,17.0,41.0,11.0,46.0,16.0,0.68
Hengshui,-1.2014821370442708,102247.10416666669,281.7806803385417,101956.41666666669,277.8048502604167,-3.3483174641927085,47.0,23.0,47.0,10.0,46.0,9.0,0.57
Xingtai,-0.6914649732185133,102233.20833333331,280.81566642992425,99624.04924242424,276.1307188091856,-3.1774190266927085,56.0,25.0,61.0,7.0,33.0,21.0,0.55
Handan,-0.931238108667834,102171.625,281.5602438038793,98853.52155172414,275.81661671605605,-3.045324917497306,52.0,29.0,53.0,6.0,35.0,14.0,0.54
Taiyuan,0.0418163797129755,102132.60326086955,278.2671959918478,87917.58152173914,273.0463124150815,-0.1053373917289402,115.0,87.0,148.0,16.0,60.0,14.0,1.32
Yangquan,-0.8803558349609375,102313.08928571428,276.7102399553572,90762.05357142857,273.53916713169644,-0.312347412109375,104.0,78.0,126.0,41.0,44.0,21.0,1.48
Changzhi,0.4098785400390625,102064.35357142855,279.2384765625,89483.39642857143,276.1935756138393,-0.3251961844308035,154.0,118.0,177.0,9.0,61.0,12.0,1.85
Jincheng,0.3296475617781929,101996.02717391304,280.3008237092391,91431.40760869563,277.74289869225544,0.7991293202275815,144.0,110.0,193.0,8.0,34.0,61.0,1.3
Jinan,-0.0819687381867439,102077.4879032258,285.14979208669354,100315.0120967742,281.9575589087702,-1.3023140199722782,81.0,54.0,112.0,17.0,43.0,33.0,0.89
Zibo,0.3985690162295386,102080.77976190476,286.1774088541667,99905.91071428572,282.93955775669644,-0.2642865862165178,146.0,112.0,169.0,46.0,62.0,31.0,1.61
Jining,-1.2284698486328125,101965.1328125,287.0424194335937,101035.3125,283.66705322265625,-0.496185302734375,139.0,106.0,157.0,16.0,54.0,44.0,1.03
Dezhou,-1.052118154672476,102148.08653846152,283.92728365384613,101821.04807692308,279.97237454927887,-3.0473233736478367,52.0,15.0,54.0,7.0,40.0,19.0,0.67
Liaocheng,-0.5872062400535301,102103.94907407407,283.6655454282408,101606.66203703704,278.4106535734954,-3.2954384132667824,58.0,27.0,66.0,12.0,28.0,25.0,0.72
Binzhou,-0.3448740641276042,102143.4675925926,284.72081163194446,101897.0324074074,281.614574291088,-2.762886329933449,169.0,128.0,200.0,25.0,38.0,25.0,1.13
Heze,-1.2065573027639678,101960.47348484848,285.8732540246212,101349.98863636365,280.9784342447917,-2.57798720851089,84.0,61.0,118.0,18.0,35.0,30.0,0.85
Zhengzhou,-1.4103444417317708,102023.73958333331,282.8015950520833,99712.08333333331,277.6912434895833,-1.9144795735677085,61.0,42.0,71.0,11.0,27.0,30.0,0.72
Kaifeng,-1.6231943766276042,101951.26785714286,285.21507626488096,101128.72023809524,279.0094052269345,-3.2429417201450894,63.0,45.0,76.0,9.0,25.0,34.0,0.63
Anyang,-1.1309502643087637,102122.625,282.2384086277174,99701.84239130437,276.06966499660325,-3.475242283033288,61.0,32.0,72.0,13.0,40.0,10.0,0.96
Hebi,-1.418333265516493,102125.40277777778,282.08604600694446,100143.95833333331,275.7128092447917,-3.7199537489149295,63.0,30.0,76.0,13.0,38.0,13.0,1.1
Xinxiang,-1.734803633256392,102047.23863636365,282.6490589488636,99636.35227272728,276.948486328125,-2.6816655939275567,72.0,38.0,93.0,12.0,32.0,32.0,0.85
Jiaozuo,-1.2306813557942708,102041.15833333334,282.21399739583336,98428.75833333332,277.720361328125,-0.071429443359375,161.0,123.0,191.0,10.0,41.0,13.0,1.38
Puyang,-0.6657833523220487,102071.625,283.7021484375,101457.625,277.6678873697917,-3.6891920301649295,61.0,32.0,72.0,10.0,25.0,20.0,0.57
