,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.331919568650266,101839.3284574468,284.697089012633,96869.02260638298,270.1910997755984,0.6341231325839428,55.0,17.0,59.0,3.0,60.0,17.0,0.5
Tianjin,0.9667487866950758,101869.45643939394,288.1051876183712,101568.36174242424,273.56915098248106,2.2832821932705967,79.0,33.0,107.0,8.0,96.0,11.0,0.86
Shijiazhuang,0.7218288845486112,101879.68055555556,286.40538194444446,97954.74305555556,273.35191514756946,1.1873423258463542,72.0,39.0,94.0,17.0,67.0,40.0,0.61
Tangshan,2.4829508463541665,101862.26388888888,287.9348958333333,100629.13194444444,273.06768120659723,1.7429250081380208,77.0,50.0,103.0,28.0,93.0,9.0,1.02
Langfang,0.4118896484375,101852.8125,287.96376953125,101646.1375,271.905419921875,2.3705291748046875,63.0,30.0,75.0,6.0,84.0,9.0,0.75
Baoding,1.0373629056490383,101874.13942307692,285.1476487379808,97324.8221153846,271.20689978966345,0.6020496074969952,72.0,36.0,94.0,16.0,73.0,19.0,0.63
Cangzhou,-0.6408935546875,101904.53125,287.186474609375,101787.4125,275.204248046875,2.131417846679688,83.0,56.0,116.0,9.0,85.0,32.0,0.63
Hengshui,-1.0125325520833333,101885.375,287.8191731770833,101606.77083333331,275.6903483072917,1.9313201904296875,66.0,36.0,81.0,5.0,61.0,40.0,0.75
Xingtai,-0.1941472833806818,101902.43371212122,287.7542761600379,99374.84659090907,278.113007516572,1.441426132664536,88.0,41.0,125.0,13.0,122.0,14.0,0.85
Handan,-1.0207477438038792,101904.43318965516,289.21304216056035,98681.14439655172,280.5135961072198,0.4871694630589978,92.0,39.0,133.0,15.0,101.0,17.0,0.97
Taiyuan,1.807219132133152,102066.66032608696,280.8196968410326,88143.06793478261,268.2841903023098,-0.8579758353855299,63.0,16.0,75.0,10.0,38.0,57.0,0.36
Yangquan,1.6860525948660714,101951.52678571428,281.9511021205357,90794.65178571428,269.98245675223217,-0.2372065952845982,67.0,32.0,84.0,26.0,76.0,22.0,0.75
Changzhi,1.0382289341517856,101966.05535714286,284.1682338169643,89665.82321428572,273.30821010044644,0.133231462751116,56.0,25.0,61.0,11.0,36.0,59.0,0.66
Jincheng,0.7163988196331522,101959.14945652174,287.8496730638587,91596.89402173914,277.7143873131794,0.6437225341796875,94.0,62.0,137.0,20.0,37.0,122.0,1.02
Jinan,-1.3686169039818548,101966.82056451614,288.0890719506048,100236.38911290324,279.8008206275202,1.4769193587764615,96.0,44.0,141.0,12.0,96.0,8.0,1.06
Zibo,-0.8441278366815477,101994.14583333331,287.2890857514881,99848.27083333331,277.9112606956845,1.7738378615606398,75.0,35.0,100.0,29.0,69.0,9.0,1.47
Jining,-2.15936279296875,101939.6640625,291.26171875,101024.71875,284.46612548828125,0.4005889892578125,76.0,33.0,102.0,29.0,50.0,56.0,0.9
Dezhou,-1.7344219501201923,101931.27403846152,288.8957707331731,101615.0528846154,277.71114408052887,1.4103992168719952,79.0,31.0,107.0,7.0,65.0,47.0,0.5
Liaocheng,-1.905594437210648,101902.10879629628,289.9240270543981,101422.45601851853,282.1456976996528,0.9170876962167246,102.0,51.0,154.0,15.0,124.0,9.0,1.1
Binzhou,-1.5248435691550926,101962.7199074074,287.59033203125,101722.30787037036,277.39562536168984,1.5135142008463542,61.0,37.0,71.0,18.0,74.0,34.0,1.2
Heze,-2.179232510653409,101875.11553030302,293.5941199100379,101280.78598484848,285.6221812855114,0.3419943144827178,109.0,62.0,167.0,16.0,50.0,52.0,1.6
Zhengzhou,-0.7480875651041666,101845.22916666669,293.62255859375,99604.14583333331,284.8124186197917,-0.3655954996744792,97.0,44.0,144.0,16.0,108.0,21.0,1.28
Kaifeng,-1.1169607979910714,101833.47916666669,294.43584914434524,101035.60416666669,285.3205798921131,-0.9506785074869792,114.0,64.0,178.0,20.0,96.0,29.0,1.3
Anyang,-0.9473240064538044,101879.6929347826,291.3492484714674,99535.24184782608,283.6072201936141,0.8029871401579484,96.0,49.0,142.0,18.0,77.0,38.0,1.0
Hebi,-0.7340087890625,101873.00694444444,292.18126085069446,99964.27083333331,283.94712999131946,0.7550506591796875,85.0,40.0,120.0,15.0,80.0,38.0,1.1
Xinxiang,-0.8183482776988636,101872.38068181818,292.73850319602275,99525.07386363635,284.37954989346593,-0.4894006902521307,93.0,51.0,135.0,25.0,104.0,28.0,1.18
Jiaozuo,-0.6528889973958333,101876.34583333334,292.3490559895833,98350.87083333332,283.334326171875,-0.5881785074869792,108.0,54.0,165.0,15.0,92.0,30.0,1.2
Puyang,-1.9893256293402777,101877.09027777778,292.0793728298611,101284.54861111112,284.563232421875,0.5952741834852431,113.0,85.0,154.0,16.0,65.0,59.0,1.25
