,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.038960558302859,100573.62765957449,293.81212080285906,95714.06515957449,292.7743361452793,-1.0203318494431517,53.0,37.0,53.0,3.0,13.0,68.0,0.55
Tianjin,-4.645223906545928,100355.85606060606,296.4842640269886,100061.51325757576,295.195038766572,-1.057586669921875,26.0,17.0,26.0,6.0,9.0,77.0,0.68
Shijiazhuang,0.1405809190538194,100309.84722222222,294.111572265625,96464.99305555556,293.2763400607639,-2.8833516438802085,34.0,15.0,16.0,3.0,4.0,108.0,0.47
Tangshan,-3.755008273654514,100524.76388888888,296.161865234375,99319.96527777778,294.51890733506946,-0.1370137532552083,37.0,24.0,37.0,3.0,9.0,80.0,0.85
Langfang,-3.363824462890625,100315.1,296.269482421875,100113.0875,295.276416015625,-1.802703857421875,41.0,29.0,38.0,5.0,14.0,76.0,0.55
Baoding,-1.1518578162560096,100409.5625,294.1167555588942,95958.70673076923,293.1598369891827,-2.7021930401141825,33.0,19.0,28.0,6.0,6.0,104.0,0.43
Cangzhou,-3.966558837890625,100138.1125,297.263720703125,100023.7125,296.44423828125,-1.073016357421875,30.0,7.0,19.0,7.0,6.0,96.0,0.23
Hengshui,-0.313873291015625,100074.44791666669,296.4483235677083,99801.8125,296.1726888020833,-0.740203857421875,27.0,7.0,18.0,8.0,6.0,87.0,0.75
Xingtai,1.8010947487571023,100180.13636363635,294.4653838186553,97711.21022727272,293.97102124763256,-2.3149848706794507,32.0,3.0,12.0,5.0,4.0,103.0,0.47
Handan,1.3478319891567887,100200.56896551725,294.11190901131465,97051.5926724138,293.6380573141164,-2.042332090180496,28.0,13.0,14.0,5.0,7.0,91.0,0.85
Taiyuan,-0.9851114024286683,100539.52173913045,289.6889329993206,86938.76358695653,289.3690238620924,-0.8594718601392664,26.0,7.0,8.0,4.0,11.0,82.0,0.56
Yangquan,-0.1873386928013392,100516.42857142857,290.49173409598217,89580.9375,290.2444545200893,-0.9177987234933036,30.0,6.0,5.0,6.0,13.0,96.0,0.92
Changzhi,0.2258867536272321,100376.25714285714,291.9968959263393,88362.10892857143,291.98030831473216,-0.0903433663504464,19.0,8.0,12.0,9.0,15.0,61.0,1.14
Jincheng,-0.0425587529721467,100298.79347826086,293.5223229449728,90180.45923913045,293.48935334578806,0.4267458708389945,26.0,9.0,13.0,4.0,6.0,82.0,0.66
Jinan,-1.1238531297253025,100166.67741935483,298.6198257938508,98480.26008064517,297.6750015751008,2.6293777958039315,40.0,28.0,38.0,6.0,20.0,63.0,0.78
Zibo,-1.3946489606584822,100251.63095238096,298.1205008370536,98160.84226190476,297.136707124256,3.2815130324590776,33.0,22.0,33.0,8.0,15.0,69.0,0.39
Jining,-2.292572021484375,100144.1796875,300.41510009765625,99252.6875,299.3226318359375,2.641754150390625,51.0,29.0,51.0,6.0,4.0,77.0,0.68
Dezhou,-1.6706566443810096,100073.21153846152,298.3185283954327,99764.8221153846,297.6498460036058,1.9269761305588944,21.0,14.0,11.0,7.0,8.0,68.0,0.72
Liaocheng,0.9053107367621528,100073.49074074074,297.16336624710647,99605.01157407407,296.938160083912,0.7710446958188657,18.0,7.0,8.0,5.0,5.0,57.0,0.74
Binzhou,-2.5947254322193287,100158.85185185184,298.5895091869213,99924.49305555556,297.26939561631946,2.137798168041088,28.0,16.0,21.0,8.0,8.0,89.0,0.5
Heze,-0.4154061982125947,100073.25,299.66454338304925,99494.17992424245,298.7161088423296,0.8231839266690341,96.0,72.0,116.0,5.0,18.0,45.0,0.55
Zhengzhou,-0.6915995279947916,100077.39583333331,296.3250325520833,97883.3125,296.0078938802083,-1.264617919921875,56.0,29.0,61.0,3.0,9.0,70.0,0.79
Kaifeng,-0.2958766392299107,100033.94047619047,298.5383765811012,99254.69940476192,297.9581356956845,-0.6896551223028273,71.0,52.0,80.0,4.0,8.0,61.0,0.95
Anyang,0.5870693040930707,100166.70652173914,294.695556640625,97872.89402173914,294.2868227751359,-2.282748015030571,28.0,19.0,28.0,6.0,13.0,70.0,1.28
Hebi,-0.082427978515625,100158.08333333331,294.70445421006946,98285.9375,294.2016872829861,-2.5658331976996527,32.0,8.0,32.0,5.0,10.0,65.0,1.48
Xinxiang,-0.5112276944247159,100124.625,295.59017666903407,97831.48295454546,295.1605335582386,-1.8883306329900569,30.0,18.0,30.0,5.0,18.0,48.0,0.96
Jiaozuo,-0.647662353515625,100135.15,295.772119140625,96690.47083333334,295.10984700520834,-0.9396830240885417,41.0,29.0,41.0,6.0,13.0,53.0,0.82
Puyang,1.131005181206597,100098.55555555556,296.367431640625,99518.82638888888,296.13462999131946,-1.3084004720052085,23.0,12.0,13.0,4.0,7.0,72.0,0.65
