,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.5569795649102394,102183.0199468085,289.0610559341756,97138.72340425532,267.2137736868351,2.5897304453748338,24.0,7.0,24.0,3.0,11.0,63.0,0.21
Tianjin,1.2393669359611743,102263.44886363635,291.08278586647725,101958.15151515152,269.9218602035985,1.1080345385002368,25.0,16.0,25.0,7.0,18.0,71.0,0.47
Shijiazhuang,-1.2339206271701388,102234.27083333331,290.5719943576389,98254.88888888888,270.40380859375,2.8070831298828125,58.0,16.0,65.0,10.0,17.0,76.0,0.46
Tangshan,0.9491305881076388,102211.23611111112,289.8810763888889,100961.72222222222,270.66932508680554,0.4615156385633681,36.0,11.0,36.0,7.0,18.0,69.0,0.75
Langfang,1.41639404296875,102266.325,291.8939453125,102056.65,269.35390625,2.2011749267578127,29.0,8.0,29.0,6.0,15.0,68.0,0.22
Baoding,0.4781541090745192,102229.7596153846,289.90531099759613,97617.80769230767,269.13198617788464,3.021288358248197,55.0,24.0,60.0,9.0,19.0,80.0,0.41
Cangzhou,0.10245361328125,102327.5125,290.943798828125,102208.2,271.30634765625,1.1215850830078125,45.0,21.0,45.0,13.0,19.0,74.0,0.55
Hengshui,-0.9844767252604166,102328.78125,291.81103515625,102045.08333333331,271.2748209635417,2.298945109049479,33.0,12.0,33.0,12.0,15.0,76.0,0.4
Xingtai,-1.7181673916903408,102291.25946969698,290.9715761126894,99729.75757575755,271.0230675899621,2.5287554191820547,38.0,14.0,38.0,7.0,13.0,73.0,0.4
Handan,-2.2231297986260774,102286.8125,290.73442551185343,99018.8275862069,270.52759630926727,1.5867083319302262,47.0,10.0,47.0,10.0,12.0,76.0,0.43
Taiyuan,-2.2357416567595108,101876.27989130437,287.49755859375,87952.34782608696,270.9275008491848,2.3305737039317256,62.0,27.0,73.0,11.0,20.0,86.0,0.68
Yangquan,-2.447849818638393,102084.95535714286,287.36446707589283,90824.21428571428,269.0508510044643,2.1009935651506697,49.0,21.0,49.0,20.0,23.0,77.0,0.73
Changzhi,-2.91671142578125,102064.26964285714,287.08360770089286,89656.74285714286,269.58634207589284,2.576202828543527,41.0,14.0,41.0,9.0,11.0,86.0,0.67
Jincheng,-4.191074537194294,102113.6820652174,287.88818359375,91643.82608695651,269.1582243546196,3.415874315344769,51.0,14.0,51.0,3.0,9.0,99.0,0.38
Jinan,-1.4440740769909275,102349.97379032258,289.93405052923384,100590.12903225806,271.444572202621,0.1446981122416834,39.0,13.0,39.0,8.0,12.0,77.0,0.44
Zibo,-0.6012631370907738,102348.82440476192,288.8936709449405,100164.95238095238,271.7914574032738,-0.2966766357421875,46.0,29.0,46.0,15.0,20.0,76.0,0.56
Jining,-2.91058349609375,102317.3671875,291.479736328125,101387.9375,272.1959228515625,0.6181488037109375,45.0,10.0,45.0,7.0,9.0,73.0,0.55
Dezhou,-1.4502751277043269,102354.15865384616,290.8913386418269,102032.26923076923,271.62789212740387,0.5366692176231971,40.0,15.0,40.0,10.0,12.0,83.0,0.68
Liaocheng,-2.1305858470775463,102331.0625,291.7561668113426,101843.14814814816,271.9971969039352,0.8517608642578125,36.0,8.0,36.0,7.0,15.0,71.0,0.28
Binzhou,-0.1520340530960648,102344.19212962964,289.7867657696759,102099.22222222222,272.49517144097223,-0.5074332908347801,42.0,18.0,42.0,18.0,16.0,76.0,0.92
Heze,-3.7448009144176138,102270.0321969697,292.4816376657197,101665.9393939394,271.7901722301136,0.27925849683357,66.0,23.0,82.0,10.0,19.0,79.0,0.38
Zhengzhou,-5.01422119140625,102193.14583333331,292.2744954427083,99919.41666666669,271.8020833333333,0.3442738850911458,69.0,28.0,87.0,11.0,19.0,73.0,0.61
Kaifeng,-4.697059268043155,102220.95535714286,293.0275065104167,101409.57142857143,271.1025623139881,0.1860242571149553,67.0,34.0,83.0,14.0,18.0,73.0,0.55
Anyang,-2.5683248768682065,102286.07336956522,291.27065641983694,99905.60869565218,271.08706266983694,0.3605923859969429,60.0,26.0,70.0,13.0,20.0,72.0,0.5
Hebi,-2.7861124674479165,102287.20138888888,291.7341037326389,100348.11111111112,270.66010199652777,-0.1169891357421875,56.0,23.0,62.0,17.0,19.0,75.0,0.58
Xinxiang,-3.928217107599432,102255.5625,291.8758433948864,99874.22727272728,270.3729137073864,-0.129640059037642,52.0,18.0,54.0,13.0,16.0,79.0,0.5
Jiaozuo,-5.30772705078125,102202.84583333334,291.6449544270833,98632.0,270.26787109375,0.8254587809244792,53.0,17.0,56.0,10.0,11.0,82.0,0.4
Puyang,-2.4433390299479165,102303.67361111112,292.01600477430554,101700.66666666669,272.50840928819446,0.3795386420355903,57.0,22.0,64.0,15.0,17.0,82.0,0.67
