,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,2.412329491148604,100938.9375,302.034844581117,96100.44281914894,280.72935713098406,-2.759372143035239,29.0,7.0,8.0,2.0,15.0,92.0,0.26
Tianjin,2.4790751139322915,100789.91477272728,304.87526633522725,100497.61174242424,289.377411813447,-3.720050233783144,38.0,11.0,26.0,6.0,13.0,123.0,0.46
Shijiazhuang,-0.0245327419704861,100900.25,305.34331597222223,97085.63194444444,288.73692491319446,-1.8771091037326388,47.0,17.0,43.0,17.0,10.0,151.0,0.33
Tangshan,3.332889133029514,100734.38888888888,303.84429253472223,99539.71527777778,289.31483289930554,-2.0274454752604165,40.0,16.0,38.0,17.0,18.0,129.0,0.3
Langfang,1.083941650390625,100819.9375,305.53671875,100619.0875,288.799609375,-3.79417724609375,38.0,14.0,31.0,2.0,20.0,123.0,0.2
Baoding,0.7492887056790866,100934.14423076923,304.05716646634613,96504.76442307692,285.8903620793269,-2.6609590970552883,38.0,14.0,38.0,5.0,6.0,123.0,0.22
Cangzhou,0.296783447265625,100779.825,306.1330078125,100666.1625,293.384033203125,-2.72191162109375,102.0,42.0,63.0,13.0,28.0,203.0,0.5
Hengshui,0.6681620279947916,100771.39583333331,307.10546875,100501.0625,293.35009765625,-2.3698527018229165,60.0,31.0,69.0,11.0,11.0,168.0,0.35
Xingtai,-0.3987657951586174,100856.82386363635,306.1290542140151,98402.91477272728,292.11811967329544,-2.145683519767992,99.0,28.0,59.0,19.0,15.0,199.0,0.68
Handan,-1.1323652596309268,100875.5150862069,305.8898504849138,97744.7047413793,292.76217335668105,-1.5510569605334052,108.0,42.0,77.0,15.0,12.0,216.0,0.6
Taiyuan,0.8786448603091033,101235.33967391304,299.5708644701087,87697.53532608696,283.18047299592394,-1.551017429517663,54.0,19.0,58.0,15.0,16.0,149.0,0.61
Yangquan,1.2891802106584822,101131.11607142857,301.02622767857144,90265.6875,284.2136579241072,-1.76898193359375,41.0,11.0,35.0,11.0,15.0,131.0,0.43
Changzhi,-1.2404654366629464,101136.64464285714,301.71671316964284,89148.9875,286.16937779017854,-1.3168474469866072,74.0,37.0,63.0,15.0,8.0,179.0,0.7
Jincheng,-1.5200473951256794,101044.01358695651,303.7537788722826,90954.49184782608,287.9166312839674,-1.6329213018002715,49.0,15.0,38.0,15.0,18.0,157.0,0.6
Jinan,-0.839966804750504,100801.62298387096,305.18198714717744,99121.83266129032,294.1710716985887,-2.329513057585685,58.0,21.0,42.0,11.0,13.0,166.0,0.58
Zibo,-1.1090945289248513,100804.58035714286,304.46944754464283,98722.99702380953,293.60972377232144,-2.3957722981770835,68.0,20.0,51.0,10.0,13.0,174.0,0.9
Jining,-0.900360107421875,100702.140625,305.837646484375,99815.3125,295.6420288085937,-4.188720703125,58.0,28.0,33.0,12.0,9.0,166.0,0.95
Dezhou,0.5098243126502404,100785.96634615384,306.2734375,100478.5721153846,294.72299429086536,-1.1328641451322117,96.0,40.0,52.0,16.0,17.0,197.0,1.1
Liaocheng,-0.4782093189380787,100791.72453703704,306.4978660300926,100325.70601851853,294.6335539641204,-2.2751487449363426,49.0,29.0,49.0,5.0,8.0,158.0,0.8
Binzhou,0.2394556116174768,100776.17824074074,305.46538628472223,100542.66898148147,294.40272352430554,-1.4491938838252314,51.0,17.0,33.0,5.0,9.0,161.0,0.9
Heze,-1.1499495072798296,100719.52083333331,306.556611032197,100142.64204545454,294.35959694602275,-4.093008330374053,42.0,12.0,37.0,8.0,14.0,134.0,0.57
Zhengzhou,-1.638397216796875,100782.60416666669,308.150146484375,98604.5625,291.905517578125,-1.9508260091145837,102.0,38.0,61.0,12.0,18.0,204.0,1.0
Kaifeng,-1.4088062104724703,100744.52083333331,306.90304129464283,99968.04464285714,293.6776181175595,-3.418186732700893,70.0,23.0,58.0,8.0,6.0,176.0,0.9
Anyang,-1.4397994331691577,100840.16576086955,306.5639860733696,98559.53532608696,292.9512780230978,-2.1198013969089677,130.0,49.0,109.0,34.0,17.0,260.0,2.35
Hebi,-1.4866366916232638,100824.29861111112,307.24424913194446,98969.40972222222,292.3165690104167,-2.233445909288194,130.0,37.0,72.0,31.0,12.0,260.0,2.03
Xinxiang,-1.9363486550071023,100818.97159090907,307.01376065340907,98534.77840909093,292.0803888494318,-2.0663008256392046,116.0,34.0,54.0,22.0,15.0,231.0,1.6
Jiaozuo,-1.8538675944010417,100804.25416666668,308.7593098958333,97382.5875,290.20055338541664,-0.7281941731770833,119.0,41.0,70.0,21.0,15.0,237.0,1.13
Puyang,-1.300927056206597,100778.13194444444,306.94780815972223,100202.6875,293.8103841145833,-2.990932888454861,61.0,18.0,37.0,9.0,8.0,169.0,0.9
