,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.3341356642702793,102279.0465425532,280.7212849069149,97247.97473404255,267.3429662826213,-0.9878906899310173,61.0,28.0,71.0,2.0,52.0,32.0,0.45
Tianjin,1.6177562366832383,102253.91856060606,283.2124171401515,101948.97537878789,272.7680284904711,1.7955567331025095,69.0,35.0,87.0,15.0,90.0,18.0,1.01
Shijiazhuang,0.9271070692274306,102314.71527777778,281.33973524305554,98328.90972222222,269.6401875813802,1.233000013563368,76.0,35.0,102.0,30.0,81.0,16.0,0.67
Tangshan,2.09724595811632,102250.5,282.3312717013889,100997.27083333331,274.4136250813802,1.1925811767578125,62.0,37.0,73.0,26.0,63.0,36.0,1.23
Langfang,1.424188232421875,102256.35,283.0083984375,102046.9375,269.0260925292969,1.5452178955078124,63.0,32.0,76.0,2.0,70.0,27.0,0.55
Baoding,1.213329608623798,102302.3221153846,280.5291090745192,97690.1875,269.2750408466045,0.4633706899789663,103.0,77.0,145.0,18.0,69.0,30.0,0.68
Cangzhou,-0.084820556640625,102272.90625,281.930615234375,102153.9125,272.6173522949219,1.7221954345703123,66.0,37.0,81.0,46.0,77.0,14.0,1.03
Hengshui,-1.327056884765625,102280.44791666669,281.4689127604167,101997.02083333331,271.3006693522136,0.9114939371744792,73.0,29.0,96.0,13.0,55.0,29.0,0.75
Xingtai,-0.204864501953125,102297.20643939394,281.61742424242425,99725.88446969698,270.09171457001656,-0.2727730490944602,80.0,36.0,109.0,26.0,71.0,18.0,0.53
Handan,-0.3403709674703664,102277.20905172414,282.2872440732759,98995.98060344828,269.16030252390897,-1.8270595155913252,71.0,43.0,92.0,21.0,54.0,31.0,0.65
Taiyuan,-1.4892989448879077,102290.84510869563,279.23276154891306,88222.27445652174,267.44000642195994,-0.4315165644106657,73.0,30.0,96.0,22.0,36.0,60.0,0.7
Yangquan,-0.2993120465959821,102353.3125,278.91713169642856,91011.6875,266.7398899623326,0.6255122593470982,68.0,36.0,86.0,43.0,56.0,47.0,0.64
Changzhi,-1.4204336983816963,102295.24107142857,279.523046875,89755.44464285714,267.06131853376115,-0.3215859549386161,62.0,25.0,73.0,25.0,33.0,73.0,0.9
Jincheng,-0.9418295155400817,102174.91032608696,281.9842900815217,91647.01358695651,269.25870547087294,-0.3589961839758832,51.0,12.0,52.0,26.0,45.0,54.0,1.34
Jinan,-0.8532074959047379,102185.86895161292,282.74571572580646,100417.76814516127,276.5100422520792,-1.5384152320123488,98.0,63.0,146.0,20.0,73.0,32.0,1.07
Zibo,-0.194029308500744,102185.5625,282.2593005952381,99991.1875,279.2782084147136,-1.683500017438616,63.0,40.0,75.0,23.0,52.0,63.0,1.27
Jining,-1.83538818359375,102077.171875,285.26788330078125,101141.40625,280.6280822753906,-2.1477813720703125,68.0,39.0,85.0,19.0,42.0,62.0,1.05
Dezhou,-1.584033672626202,102243.66826923077,281.9138371394231,101921.14903846152,273.1756192720853,-1.178869394155649,70.0,26.0,90.0,17.0,63.0,12.0,1.27
Liaocheng,-1.0893769440827543,102193.75694444444,283.8854166666667,101704.92824074074,271.828121609158,-1.7637176513671875,73.0,43.0,96.0,31.0,42.0,52.0,0.9
Binzhou,-0.6915543167679398,102238.97916666669,282.06987847222223,101992.81712962964,277.8810006600839,-1.126203183774595,78.0,57.0,97.0,23.0,30.0,45.0,0.97
Heze,-2.095755837180398,102071.0018939394,286.03959517045456,101462.79356060606,280.7086653275923,-2.623151836973248,90.0,56.0,130.0,31.0,39.0,56.0,1.43
Zhengzhou,-1.680206298828125,102094.78125,286.35546875,99813.27083333331,271.2292989095052,-2.003789265950521,78.0,29.0,106.0,19.0,39.0,47.0,0.92
Kaifeng,-2.3791111537388394,102050.40773809524,286.51534598214283,101233.90178571428,279.7975536528088,-3.076078142438616,61.0,20.0,72.0,15.0,31.0,51.0,1.0
Anyang,-0.3848916758661684,102208.88858695651,284.0868716032609,99821.83967391304,269.7355227263077,-2.4630213198454483,81.0,34.0,111.0,21.0,63.0,26.0,0.8
Hebi,-0.1630893283420139,102197.61805555556,284.87413194444446,100254.63194444444,267.980465359158,-3.102259318033854,66.0,23.0,81.0,37.0,44.0,41.0,1.17
Xinxiang,-1.700469970703125,102138.01704545454,285.6083984375,99749.82386363635,270.1943720037287,-2.789063887162642,62.0,27.0,74.0,29.0,44.0,47.0,0.63
Jiaozuo,-1.945163981119792,102128.62916666668,286.00169270833334,98549.25416666668,266.19904174804685,-1.3818817138671875,62.0,26.0,74.0,21.0,32.0,50.0,1.1
Puyang,-1.0636427137586806,102153.04861111112,285.12999131944446,101548.6875,273.9181823730469,-1.984312269422743,64.0,28.0,77.0,12.0,38.0,43.0,1.08
