,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.3157267469040892,101852.61037234042,282.7204070395612,96885.3045212766,276.22879612699467,-1.77791676622756,29.0,8.0,29.0,2.0,41.0,23.0,0.3
Tianjin,1.2731697776100852,101712.27462121211,286.5591338186553,101412.35416666669,278.47243430397725,-2.630065455581202,32.0,13.0,32.0,5.0,46.0,25.0,0.46
Shijiazhuang,1.3637508816189237,101911.18055555556,284.32212999131946,97988.27083333331,276.48833550347223,-1.1922251383463542,57.0,27.0,64.0,12.0,70.0,14.0,0.76
Tangshan,-0.2559594048394097,101680.84027777778,285.1293131510417,100454.15972222222,280.4264322916667,-1.9145016140407989,52.0,35.0,53.0,97.0,61.0,11.0,0.88
Langfang,1.3269073486328125,101759.6625,286.440380859375,101553.5875,276.88193359375,-2.4700897216796878,34.0,20.0,34.0,3.0,51.0,28.0,0.35
Baoding,1.2534285325270431,101896.625,283.42118013822113,97351.28365384616,275.1701847956731,-1.7187300461989183,65.0,34.0,80.0,5.0,65.0,7.0,0.58
Cangzhou,1.3417022705078123,101756.275,286.949560546875,101639.3125,277.939794921875,-1.9763153076171875,65.0,47.0,56.0,15.0,48.0,34.0,0.53
Hengshui,0.7286326090494791,101804.4375,287.1253255208333,101525.89583333331,277.400390625,-1.8064422607421875,93.0,57.0,136.0,18.0,64.0,6.0,0.9
Xingtai,1.8064912738222063,101859.91856060606,285.3579619436553,99337.96022727272,278.23876953125,-0.7203826904296875,66.0,26.0,81.0,21.0,71.0,6.0,1.27
Handan,1.990306459624192,101878.92456896552,284.8928896147629,98661.96336206896,279.0175949622845,-0.0179648563779633,77.0,32.0,104.0,21.0,80.0,5.0,1.1
Taiyuan,1.425204733143682,102206.98641304349,278.29643979279894,88263.33967391304,273.1659094769022,-0.795535543690557,68.0,26.0,85.0,11.0,67.0,4.0,0.59
Yangquan,1.8999263218470983,102074.04464285714,280.78902762276783,90900.75892857143,273.44761439732144,-0.1896907261439732,53.0,24.0,56.0,15.0,52.0,15.0,0.63
Changzhi,1.2200853620256698,102110.29107142855,279.7188267299107,89760.4875,275.39563337053573,-1.1195735386439731,52.0,26.0,54.0,14.0,53.0,13.0,0.9
Jincheng,1.161702695100204,102085.58423913045,281.56911302649456,91678.47010869563,276.2806343410326,-1.8905593208644704,59.0,25.0,67.0,13.0,68.0,17.0,0.98
Jinan,1.3010662448021673,101821.69153225806,286.2772728704637,100096.0745967742,279.31261025705646,1.274356472876764,82.0,32.0,114.0,4.0,73.0,10.0,0.45
Zibo,1.6416720435732888,101799.0625,285.04600306919644,99662.54464285714,279.0436430431548,1.3738323393322172,68.0,34.0,85.0,53.0,70.0,16.0,1.03
Jining,1.5281829833984375,101882.1640625,286.06671142578125,100969.0,281.64617919921875,1.3859405517578125,89.0,36.0,128.0,17.0,83.0,4.0,1.1
Dezhou,2.060876699594351,101782.12019230767,286.63350736177887,101466.03365384616,278.51062950721155,0.2264697735126201,64.0,31.0,77.0,20.0,60.0,30.0,0.43
Liaocheng,1.9371106183087383,101829.11805555556,286.8945583767361,101350.20601851853,279.4392180266204,0.9586899368851272,77.0,39.0,103.0,13.0,87.0,7.0,0.45
Binzhou,2.270299275716146,101734.77546296296,286.1865143952546,101495.2800925926,279.8073459201389,0.8375961868851273,59.0,32.0,67.0,18.0,62.0,24.0,0.93
Heze,1.2878774007161458,101881.91098484848,286.0770670572917,101287.89962121211,281.3258315577651,1.6275398947975852,79.0,37.0,107.0,9.0,69.0,7.0,1.1
Zhengzhou,2.405512491861979,101929.59375,286.7579752604167,99677.39583333331,279.4974772135417,-0.1657765706380208,52.0,19.0,53.0,19.0,50.0,45.0,0.8
Kaifeng,1.6610637846447172,101889.13392857143,286.5296340215774,101088.06845238096,281.1641787574405,0.7551102411179316,69.0,36.0,88.0,17.0,80.0,9.0,0.6
Anyang,1.7882736869480298,101872.84510869563,285.4680600373641,99531.99184782608,280.12353515625,0.4196054209833559,101.0,49.0,151.0,19.0,58.0,5.0,2.03
Hebi,1.5929989284939237,101862.70138888888,285.6167805989583,99956.57638888888,280.57427300347223,-0.0150875515407986,65.0,30.0,80.0,8.0,49.0,28.0,1.2
Xinxiang,1.5895760276100852,101887.71022727272,285.8719593394886,99540.27840909093,280.55464311079544,-0.0214302756569602,72.0,32.0,94.0,16.0,74.0,8.0,0.75
Jiaozuo,1.7244659423828126,101953.39583333331,285.2835774739584,98420.55416666668,279.2685872395833,-0.9281951904296876,51.0,22.0,51.0,22.0,48.0,31.0,0.9
Puyang,1.595765855577257,101854.07638888888,286.6733127170139,101262.13194444444,280.52587890625,1.4466094970703125,80.0,41.0,110.0,22.0,74.0,7.0,1.1
