,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.2641254181557513,101522.1994680851,297.7989268201463,96638.3085106383,291.37650639960106,2.1579443748961102,47.0,24.0,32.0,3.0,10.0,151.0,0.65
Tianjin,-2.056524565725616,101478.48863636365,299.2603944720644,101181.98484848483,292.1956528172349,0.491557265772964,43.0,11.0,18.0,6.0,14.0,138.0,0.74
Shijiazhuang,0.7194875081380209,101625.86805555556,295.67689344618054,97725.5,290.06293402777777,-1.930113050672743,34.0,10.0,17.0,3.0,9.0,110.0,0.34
Tangshan,-2.222407023111979,101500.76388888888,298.9252115885417,100288.41666666669,291.22173394097223,2.129755655924479,48.0,17.0,38.0,11.0,20.0,153.0,1.22
Langfang,-0.8702423095703125,101491.225,299.666064453125,101287.45,292.228125,0.1249542236328125,39.0,13.0,29.0,3.0,11.0,124.0,0.53
Baoding,0.2056966928335336,101598.58173076923,296.77672400841345,97104.55769230767,290.24718299278845,-0.1556196946364182,40.0,13.0,16.0,4.0,8.0,129.0,0.23
Cangzhou,-2.7838653564453124,101421.2625,297.60546875,101305.15,292.067333984375,-2.613375854492188,38.0,24.0,31.0,3.0,13.0,122.0,0.45
Hengshui,-1.0908966064453125,101422.51041666669,297.0160319010417,101145.83333333331,291.6302897135417,-4.123987833658855,37.0,26.0,32.0,8.0,15.0,90.0,0.55
Xingtai,-0.0341819994377367,101488.04166666669,295.1694853811553,98976.89393939394,291.31059126420456,-4.472990556196733,33.0,12.0,22.0,4.0,8.0,104.0,0.23
Handan,-0.3957693165746228,101450.8577586207,294.6066221039871,98247.8448275862,291.59939049030174,-4.9562267435008085,34.0,14.0,24.0,4.0,5.0,109.0,0.38
Taiyuan,-2.434795213782269,101799.89673913045,291.1612071161685,87999.06521739131,285.5166652513587,-0.4972116221552309,31.0,12.0,19.0,5.0,18.0,99.0,0.55
Yangquan,-1.3059496198381697,101796.82142857143,291.5182407924107,90694.5,286.95668247767856,-0.7687748500279018,35.0,14.0,19.0,6.0,12.0,111.0,0.7
Changzhi,-2.246407209123884,101675.04642857144,288.96187918526783,89430.81428571428,287.9765764508929,-2.320448957170759,32.0,3.0,10.0,9.0,9.0,103.0,0.45
Jincheng,-1.846225240956182,101521.2445652174,290.509033203125,91230.32608695651,290.00605044157606,-1.9519500732421875,33.0,10.0,33.0,4.0,21.0,76.0,1.12
Jinan,-2.8812979421307965,101133.7620967742,295.39027060231854,99423.85483870968,293.22027784778226,-4.0709016861454135,26.0,7.0,12.0,5.0,14.0,83.0,0.56
Zibo,-2.643700735909598,101138.47023809524,295.1273367745536,99021.26190476192,293.58544921875,-3.2000899541945684,28.0,6.0,4.0,4.0,14.0,89.0,0.43
Jining,2.5342254638671875,100961.796875,297.64361572265625,100062.03125,296.02520751953125,-1.9571075439453125,17.0,7.0,15.0,4.0,12.0,55.0,0.83
Dezhou,-3.7186009333683896,101269.125,296.1718186598558,100955.53846153848,292.3413837139423,-4.148614736703726,34.0,12.0,21.0,3.0,7.0,110.0,0.48
Liaocheng,-1.888476901584201,101204.69907407407,296.3063422309028,100728.87037037036,292.7938548900463,-5.765571311668113,30.0,3.0,5.0,7.0,7.0,97.0,0.4
Binzhou,-4.950579042787905,101269.24537037036,295.946533203125,101030.94444444444,293.1054868344908,-3.133735374168113,33.0,7.0,16.0,6.0,4.0,105.0,0.6
Heze,2.0045253869258994,101093.625,297.59408291903407,100504.5606060606,295.37883226799244,-4.654276067560369,26.0,6.0,9.0,5.0,8.0,83.0,0.47
Zhengzhou,-1.9960886637369792,101306.97916666669,296.0901692708333,99079.95833333331,293.7896321614583,-4.224329630533855,33.0,6.0,16.0,3.0,9.0,104.0,0.78
Kaifeng,-0.0828283400762648,101207.92261904762,297.1222214471726,100413.97619047618,294.93896484375,-6.193812052408855,32.0,8.0,20.0,4.0,7.0,102.0,0.68
Anyang,0.2401793106742527,101377.23369565218,294.78238578464675,99044.45652173914,293.0857039741848,-5.566335263459579,33.0,14.0,23.0,8.0,12.0,107.0,0.88
Hebi,0.3185543484157986,101376.43055555556,294.798095703125,99476.83333333331,293.5008138020833,-5.848217434353298,30.0,16.0,25.0,6.0,9.0,97.0,0.67
Xinxiang,-0.7896270751953125,101329.82954545454,295.08689186789775,98996.86363636365,293.36518998579544,-5.336671309037642,31.0,12.0,15.0,5.0,8.0,100.0,0.72
Jiaozuo,-1.8730906168619792,101348.275,295.3417154947917,97853.03333333334,293.38388671875,-1.0912729899088542,29.0,20.0,26.0,4.0,22.0,40.0,1.1
Puyang,0.3558807373046875,101206.43055555556,296.1832953559028,100617.77777777778,293.8683268229167,-5.915491739908855,27.0,10.0,15.0,6.0,9.0,87.0,0.42
