,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.672608071185173,102212.95079787234,277.4779961768617,97143.61835106384,264.48541779213764,-1.8749142910571808,22.0,8.0,21.0,3.0,44.0,37.0,0.34
Tianjin,3.597633130622633,102113.0928030303,282.1307114109849,101807.9375,266.86928304036456,0.0340872099905303,81.0,55.0,112.0,29.0,63.0,10.0,2.01
Shijiazhuang,2.1273566351996527,102319.52777777778,278.48475477430554,98325.65972222222,265.38653564453125,0.0233696831597222,80.0,38.0,109.0,44.0,79.0,11.0,0.75
Tangshan,2.7535773383246527,102023.55555555556,280.21733940972223,100774.90972222222,267.03041585286456,-0.8750135633680556,83.0,47.0,115.0,53.0,86.0,7.0,1.2
Langfang,2.650018310546875,102168.2,281.21103515625,101958.0375,266.6102661132812,-0.0806396484375,63.0,28.0,75.0,9.0,64.0,26.0,0.56
Baoding,1.9391033466045675,102280.0528846154,277.85877403846155,97648.45673076923,264.81693678635816,-0.9028977614182692,101.0,76.0,139.0,47.0,62.0,27.0,0.85
Cangzhou,3.297796630859375,102231.88125,281.69453125,102112.2375,266.04908447265626,1.3008544921875,58.0,35.0,65.0,29.0,67.0,42.0,0.71
Hengshui,2.296274820963541,102305.13541666669,281.2645670572917,102019.89583333331,265.06068929036456,1.8948974609375,62.0,37.0,74.0,17.0,30.0,81.0,1.28
Xingtai,2.0472661798650567,102349.47159090907,279.7409741950757,99776.14962121211,264.86081949869794,1.1449122573390151,78.0,44.0,105.0,85.0,80.0,13.0,1.73
Handan,1.941687222184806,102406.01939655172,279.29515759698273,99117.07543103448,264.51379184065195,0.8244670999461207,94.0,51.0,137.0,100.0,82.0,6.0,1.76
Taiyuan,1.7664330523947012,102621.11684782608,272.3005689538044,88365.50271739131,261.8329945439877,-0.6614247197690217,63.0,27.0,76.0,48.0,36.0,12.0,0.87
Yangquan,2.1653921944754466,102441.49107142857,274.79464285714283,91055.50892857143,262.2955758231027,0.0286167689732142,93.0,29.0,136.0,60.0,66.0,20.0,0.82
Changzhi,1.3574122837611606,102538.88392857143,273.4512555803572,89926.5375,263.3297555106027,-0.5277727399553571,86.0,57.0,122.0,48.0,67.0,19.0,2.99
Jincheng,1.430198337720788,102550.11684782608,275.4867102581522,91925.19836956522,264.248755413553,-1.381873089334239,75.0,37.0,99.0,113.0,73.0,11.0,1.7
Jinan,2.1728131694178425,102338.0383064516,280.30320690524195,100565.06653225806,267.1427415417087,0.6103870022681451,102.0,49.0,153.0,30.0,63.0,22.0,0.74
Zibo,2.5318356468563987,102287.08630952382,279.96107700892856,100089.46130952382,265.825198218936,0.5544724237351191,124.0,57.0,198.0,162.0,73.0,12.0,2.65
Jining,1.763519287109375,102415.671875,280.1409912109375,101477.1875,268.75213623046875,-0.66009521484375,95.0,56.0,140.0,57.0,82.0,10.0,0.91
Dezhou,2.508326603816106,102317.1875,280.71499399038464,101993.78365384616,266.520024226262,1.3073448768028846,104.0,50.0,157.0,14.0,49.0,45.0,0.86
Liaocheng,2.06502843786169,102394.20138888888,280.4533781828704,101902.82638888888,266.4782240125868,1.4853379991319444,106.0,80.0,142.0,27.0,104.0,11.0,1.8
Binzhou,3.4911713776765048,102238.48842592593,281.9157624421296,101992.30787037036,266.75925699869794,0.9473243995949074,61.0,40.0,72.0,41.0,26.0,31.0,0.89
Heze,1.77708388819839,102474.6231060606,278.9448094223485,101863.63446969698,268.6278057676373,1.092947295217803,114.0,86.0,169.0,26.0,78.0,18.0,1.73
Zhengzhou,1.6539408365885415,102523.90625,279.7685546875,100214.14583333331,269.02349853515625,1.1765543619791667,108.0,59.0,165.0,46.0,94.0,9.0,1.27
Kaifeng,1.7217538016183036,102530.91964285714,280.0752883184524,101703.31845238096,270.5586431594122,1.9755103701636905,120.0,67.0,190.0,37.0,56.0,50.0,2.24
Anyang,1.771018650220788,102448.62771739133,279.3964419157609,100050.0679347826,265.262427288553,1.123137100883152,121.0,65.0,192.0,85.0,92.0,6.0,2.11
Hebi,2.0045539008246527,102460.8125,279.7568359375,100504.49305555556,265.0817396375868,0.7602945963541666,74.0,54.0,91.0,34.0,55.0,43.0,1.33
Xinxiang,1.3195051713423296,102489.22159090907,279.06862571022725,100082.57386363635,268.217323996804,0.8032337535511364,119.0,90.0,159.0,67.0,80.0,22.0,1.35
Jiaozuo,1.1856302897135416,102506.9625,278.6830078125,98895.27083333331,268.19285074869794,-0.4833902994791667,87.0,56.0,123.0,46.0,52.0,54.0,1.72
Puyang,1.741424560546875,102443.42361111112,280.02821180555554,101835.65972222222,266.79604085286456,1.6738688151041667,87.0,30.0,123.0,21.0,97.0,7.0,1.28
