,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.1021316203665226,101495.40957446808,283.55855738863033,96495.0079787234,276.6403237200798,2.2931638677069484,76.0,56.0,75.0,9.0,43.0,34.0,1.11
Tianjin,1.6404580780954072,101600.13636363635,288.1583140980114,101295.98863636365,278.57026811079544,2.6808226614287407,113.0,85.0,159.0,20.0,65.0,35.0,1.28
Shijiazhuang,-0.3258751763237847,101522.10416666669,287.2377115885417,97594.81944444444,277.96739366319446,1.5609249538845489,94.0,50.0,137.0,21.0,71.0,25.0,1.11
Tangshan,1.6907535129123263,101630.6875,286.95830620659723,100386.20833333331,279.07866753472223,3.586288452148437,109.0,81.0,168.0,30.0,77.0,29.0,1.5
Langfang,1.3051361083984374,101574.3875,287.684033203125,101365.525,278.08974609375,2.3915618896484374,78.0,49.0,106.0,21.0,66.0,20.0,1.68
Baoding,0.4261697622445913,101516.6778846154,285.53340970552887,96968.7596153846,276.6452824519231,1.7752345158503606,76.0,43.0,102.0,21.0,78.0,25.0,0.98
Cangzhou,1.896542358398437,101609.025,289.860595703125,101491.275,277.644287109375,2.8630706787109377,86.0,53.0,122.0,25.0,51.0,56.0,0.8
Hengshui,1.2769215901692708,101575.67708333331,290.5625,101295.70833333331,278.1920572916667,3.084945678710937,112.0,75.0,173.0,20.0,57.0,44.0,1.05
Xingtai,0.2502473773378314,101538.52272727272,290.34279563210225,99017.95833333331,279.3303296638257,2.6984895648378315,117.0,84.0,183.0,35.0,79.0,34.0,1.53
Handan,-0.2171699260843211,101513.81896551725,291.5277731007543,98305.65948275862,279.7244241648707,2.7817524877087823,161.0,123.0,210.0,22.0,50.0,83.0,0.93
Taiyuan,2.807437399159307,101564.60869565218,285.1901430876359,87714.71195652174,274.8754033627717,-1.0343170166015625,236.0,186.0,340.0,144.0,118.0,43.0,2.57
Yangquan,1.6878509521484375,101464.5,286.4256766183036,90350.26785714286,278.2040318080357,0.0620836530412946,146.0,112.0,183.0,64.0,73.0,75.0,1.73
Changzhi,1.9642320905412949,101515.65,287.3676688058036,89258.85357142857,279.00768694196427,0.4336517333984375,131.0,100.0,141.0,19.0,31.0,156.0,2.3
Jincheng,1.95226586383322,101555.97826086955,288.2093346637228,91211.88586956522,280.3483143682065,0.4736653203549592,169.0,128.0,188.0,31.0,35.0,152.0,1.4
Jinan,0.6711076305758569,101677.1370967742,292.5357941658266,99949.10887096774,274.7515593497984,5.045446088237148,90.0,25.0,130.0,16.0,23.0,104.0,0.54
Zibo,0.8417525518508184,101735.97619047618,292.450183686756,99592.81547619047,275.23067801339283,4.957265944707961,77.0,22.0,104.0,16.0,29.0,86.0,0.82
Jining,-1.4762115478515625,101703.1640625,293.65869140625,100788.875,275.55615234375,5.1920928955078125,86.0,32.0,121.0,19.0,24.0,116.0,0.55
Dezhou,1.5934248704176683,101614.60576923077,292.40660682091345,101298.35576923077,274.8959209735577,4.180263812725361,86.0,35.0,121.0,19.0,31.0,86.0,1.07
Liaocheng,0.3704500551576967,101581.63888888888,293.0835955584491,101102.47685185184,274.8869176793981,4.698611224139178,76.0,39.0,102.0,12.0,19.0,92.0,0.8
Binzhou,1.7659940366391782,101656.75925925926,292.86412217881946,101416.92129629628,275.1689633969908,3.6675782380280673,76.0,23.0,101.0,26.0,34.0,74.0,1.0
Heze,-1.063761855616714,101603.15151515152,294.4999334161932,101009.32196969698,275.68023496685606,4.565440322413589,105.0,50.0,160.0,14.0,33.0,120.0,0.73
Zhengzhou,0.3924001057942708,101511.21875,294.0694986979167,99269.5,283.1328125,1.7375742594401042,201.0,151.0,217.0,25.0,83.0,86.0,1.46
Kaifeng,-0.466887701125372,101532.60714285714,295.0891345796131,100734.10119047618,281.60874720982144,3.501629783993676,126.0,96.0,151.0,17.0,31.0,150.0,1.1
Anyang,-0.1220802638841711,101510.06521739133,292.4375106148098,99173.05978260867,280.64535920516306,3.337498540463655,154.0,118.0,184.0,23.0,48.0,74.0,0.9
Hebi,0.2285953097873264,101508.94444444444,292.4151204427083,99601.84722222222,281.4182400173611,3.5616031222873263,126.0,96.0,180.0,18.0,56.0,81.0,1.23
Xinxiang,0.4517447731711648,101525.57954545454,292.7079412286932,99181.44318181818,281.63125887784093,2.778138594193892,157.0,120.0,214.0,29.0,56.0,110.0,1.27
Jiaozuo,0.5222585042317708,101534.16666666669,291.945068359375,98008.49166666668,282.1495768229167,0.9633392333984376,174.0,132.0,214.0,32.0,41.0,118.0,1.4
Puyang,-0.0689849853515625,101553.70833333331,293.5049641927083,100962.01388888888,276.98486328125,4.224363538953993,113.0,85.0,161.0,25.0,45.0,106.0,1.27
