,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.6620963887965425,102312.30984042551,284.8745948304521,97279.10638297872,279.23236993018617,0.4170613390334109,131.0,100.0,108.0,3.0,59.0,22.0,0.82
Tianjin,-0.1217262961647727,102321.67992424245,287.2332948626894,102016.90909090907,282.7910896070076,1.8562506473425664,135.0,103.0,111.0,10.0,80.0,17.0,1.56
Shijiazhuang,-0.9213189019097222,102233.625,286.6920572916667,98284.80555555556,282.46044921875,0.9680769178602432,106.0,80.0,107.0,12.0,47.0,56.0,1.0
Tangshan,1.0597466362847223,102360.59027777778,286.5397135416667,101111.25,281.64295789930554,1.619172837999132,119.0,90.0,129.0,9.0,82.0,24.0,1.44
Langfang,0.1998291015625,102289.45,287.6361328125,102080.55,282.4017578125,1.3035369873046876,181.0,137.0,180.0,7.0,65.0,23.0,1.1
Baoding,-0.2166935847355769,102285.41346153848,285.4816706730769,97693.23076923077,281.4172926682692,0.0800581711989182,153.0,117.0,159.0,7.0,55.0,56.0,0.88
Cangzhou,0.08916015625,102326.83125,288.06259765625,102208.425,283.48642578125,1.8681610107421875,62.0,40.0,73.0,5.0,50.0,62.0,0.53
Hengshui,-0.2485758463541666,102304.86458333331,288.2171223958333,102023.16666666669,283.9138997395833,2.546880086263021,55.0,39.0,57.0,8.0,31.0,84.0,0.67
Xingtai,0.0841508345170454,102283.69507575755,287.16694779829544,99742.36363636365,283.3088452888257,2.9875243215849907,86.0,64.0,93.0,6.0,48.0,38.0,0.93
Handan,0.3895179485452586,102316.5323275862,286.66916419719826,99072.41379310343,283.2113584321121,3.018646766399515,88.0,65.0,104.0,6.0,41.0,25.0,0.88
Taiyuan,1.9125923488451089,102304.0679347826,282.3304390285326,88368.47826086957,273.6204780910326,0.2548065185546875,94.0,70.0,104.0,24.0,83.0,46.0,1.26
Yangquan,0.1835763113839285,102214.38392857143,284.41524832589283,91026.64285714286,277.0827985491072,0.270292009626116,40.0,25.0,40.0,9.0,46.0,80.0,0.8
Changzhi,1.929628208705357,102357.89464285714,283.2412527901786,89964.68571428572,277.87080078125,1.1685062953404015,51.0,22.0,52.0,9.0,37.0,53.0,1.4
Jincheng,1.5796694548233696,102487.24184782608,283.0637950067935,91979.21739130437,280.5433721127717,0.5860310430112092,60.0,32.0,70.0,8.0,58.0,20.0,1.32
Jinan,0.3806506741431452,102437.00201612904,285.7194587953629,100684.6129032258,283.639412172379,2.0565958330708165,56.0,32.0,61.0,7.0,42.0,55.0,0.62
Zibo,0.6787167503720238,102466.4375,285.4048316592262,100296.57142857143,283.0795433407738,1.8180040631975447,61.0,36.0,71.0,15.0,48.0,52.0,0.98
Jining,-0.06927490234375,102488.765625,287.2213134765625,101558.96875,286.54998779296875,1.3063812255859375,47.0,18.0,47.0,11.0,36.0,44.0,0.8
Dezhou,0.3165658804086538,102374.96634615384,287.21766075721155,102054.57692307692,283.5281325120192,2.224195040189303,63.0,43.0,76.0,5.0,30.0,77.0,0.85
Liaocheng,0.5530192057291666,102398.12268518518,287.0109411168981,101910.44444444444,284.35053168402777,2.9310941342954284,65.0,46.0,79.0,6.0,36.0,67.0,0.63
Binzhou,0.7674650969328703,102412.17824074074,286.8893410011574,102169.29629629628,283.100025318287,1.9732309977213545,58.0,32.0,66.0,7.0,51.0,41.0,0.7
Heze,0.6344290068655303,102480.70265151517,287.3270448626894,101873.78787878789,286.61187559185606,0.973023848100142,68.0,49.0,78.0,6.0,41.0,39.0,0.77
Zhengzhou,1.3867594401041667,102522.34375,286.5277506510417,100229.58333333331,285.7166341145833,0.5786590576171875,49.0,22.0,49.0,7.0,61.0,3.0,1.03
Kaifeng,0.7898123604910714,102497.16369047618,286.89515904017856,101678.71428571428,286.5658714657738,0.3257700602213542,51.0,23.0,51.0,6.0,35.0,28.0,0.82
Anyang,0.8031324303668478,102377.08967391304,286.76250424592394,100005.60869565218,284.2126146399456,2.93767846148947,89.0,66.0,120.0,6.0,51.0,8.0,1.17
Hebi,1.1017388237847223,102386.29861111112,286.95502387152777,100446.33333333331,284.6096462673611,3.1436954074435763,138.0,105.0,121.0,3.0,60.0,5.0,1.15
Xinxiang,1.4787708629261365,102459.36931818182,286.4173029119318,100075.72727272728,284.77419211647725,1.568149913441051,55.0,38.0,60.0,6.0,40.0,21.0,0.82
Jiaozuo,1.8202067057291669,102499.8375,286.2040690104167,98912.66666666669,284.38304036458334,0.9135304768880208,59.0,42.0,55.0,4.0,43.0,7.0,0.8
Puyang,0.8082275390625,102433.86805555556,287.0451931423611,101829.16666666669,284.94439019097223,2.823003133138021,51.0,29.0,52.0,8.0,35.0,52.0,0.75
