,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,2.077697429251164,101993.39627659574,273.5990223986037,96747.03324468085,258.79409984832114,-1.9711657584981717,28.0,7.0,28.0,3.0,30.0,54.0,0.38
Tianjin,2.7327719023733428,101930.96590909093,275.08334073153407,101613.98295454546,260.50853937322444,-1.8824125347715437,47.0,26.0,47.0,17.0,61.0,26.0,1.14
Shijiazhuang,2.639778984917535,102229.51388888888,273.0878092447917,98086.90972222222,259.36496988932294,-0.7113562689887153,68.0,28.0,85.0,37.0,57.0,16.0,1.11
Tangshan,2.230572170681424,101833.03472222222,273.9372016059028,100532.24305555556,261.2330254448785,-2.1867251925998263,52.0,27.0,53.0,32.0,49.0,25.0,1.0
Langfang,2.2307403564453123,101989.0625,274.460791015625,101772.0375,260.6173461914062,-0.6583831787109375,41.0,16.0,41.0,8.0,75.0,13.0,0.83
Baoding,2.4774087759164662,102139.4375,273.0912898137019,97336.91826923077,258.7289147010216,-1.0983170729417069,49.0,27.0,49.0,26.0,60.0,25.0,0.75
Cangzhou,3.2241973876953125,102028.9,275.262060546875,101905.3875,259.92906494140624,-1.0175628662109375,66.0,48.0,69.0,53.0,69.0,6.0,1.0
Hengshui,2.651972452799479,102130.01041666669,274.7190755208333,101836.0625,260.88775634765625,-0.7473398844401041,63.0,36.0,75.0,42.0,43.0,38.0,0.65
Xingtai,2.1953370065400093,102220.33712121211,272.4824884588068,99565.4981060606,262.67289780125475,-0.5882304798473011,53.0,20.0,56.0,23.0,63.0,16.0,1.48
Handan,2.2813010380185883,102256.05603448275,272.8487759294181,98875.16163793104,262.5295767948545,-0.3655895364695581,131.0,92.0,212.0,137.0,85.0,5.0,8.9
Taiyuan,2.2147820514181387,102624.125,268.4348569123641,87907.26358695653,255.9607225501019,-1.2268019966457202,52.0,26.0,54.0,50.0,51.0,19.0,1.13
Yangquan,3.159918648856027,102434.33928571428,270.89951869419644,90618.08035714286,254.97320556640625,-0.8548257010323661,41.0,21.0,41.0,23.0,31.0,55.0,1.02
Changzhi,1.9048405238560269,102444.875,270.24700753348213,89501.26607142857,258.9150582449777,-0.6731711251395089,63.0,37.0,75.0,106.0,63.0,13.0,1.86
Jincheng,1.136402295983356,102420.95108695651,271.2141537873641,91553.61141304349,260.447730022928,-1.4563366433848506,90.0,55.0,130.0,148.0,75.0,9.0,2.84
Jinan,2.592495333763861,102142.25403225806,274.0203424269153,100311.01814516127,263.5013683688256,0.3451198454826109,84.0,46.0,118.0,48.0,65.0,15.0,1.07
Zibo,3.154570806594122,102071.76785714286,274.3971005394345,99803.4375,262.1707502092634,0.5065721784319196,72.0,39.0,94.0,73.0,67.0,12.0,1.98
Jining,2.2189483642578125,102236.796875,274.08074951171875,101269.28125,266.39947509765625,0.0109405517578125,80.0,45.0,109.0,50.0,60.0,12.0,1.05
Dezhou,2.823449941781851,102114.43269230767,274.472900390625,101778.8221153846,262.69789006159857,-0.0932464599609375,79.0,58.0,105.0,62.0,69.0,1.0,1.67
Liaocheng,2.4640429461443865,102209.39351851853,274.30449761284723,101700.8449074074,263.9105608904803,0.0426946569372106,79.0,58.0,105.0,31.0,72.0,9.0,1.4
Binzhou,3.933299311885128,102008.85648148147,275.06440791377315,101753.4375,262.42170093677663,-0.2402914541739004,91.0,68.0,119.0,103.0,58.0,7.0,1.87
Heze,2.2900635690400093,102285.02651515152,274.4652062618371,101656.71022727272,266.0430445815577,0.3988670580314867,94.0,68.0,137.0,36.0,64.0,15.0,1.35
Zhengzhou,1.4367218017578125,102387.375,274.412841796875,100023.4375,268.42258707682294,-0.1450856526692708,104.0,62.0,157.0,33.0,87.0,9.0,1.21
Kaifeng,1.8783431280226928,102350.17261904762,274.51410202752976,101504.34226190476,267.62982759021577,-0.1560487293061755,83.0,61.0,106.0,36.0,81.0,3.0,1.2
Anyang,2.492847608483356,102274.29891304349,274.0137461786685,99820.00271739133,263.62971032184106,0.2156657343325407,65.0,43.0,80.0,24.0,64.0,14.0,1.1
Hebi,2.4263186984592013,102279.54166666669,274.1597493489583,100282.88194444444,264.2791951497396,0.2573937310112847,60.0,27.0,69.0,23.0,47.0,29.0,0.87
Xinxiang,2.190794511274858,102330.43181818182,274.3347611860796,99867.48295454546,265.564736106179,0.0464463667436079,90.0,58.0,129.0,86.0,69.0,7.0,1.9
Jiaozuo,1.2722605387369792,102392.74166666668,273.50519205729165,98689.10416666669,266.6413045247396,-0.4785654703776041,73.0,47.0,96.0,35.0,58.0,14.0,1.63
Puyang,2.661833021375868,102257.27777777778,274.8651529947917,101630.10416666669,264.4011569552952,0.4811893039279514,68.0,42.0,85.0,28.0,43.0,46.0,1.25
