,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.21013949779754,101593.54388297872,294.7305622506649,96663.91489361702,286.3343012383644,-3.761843417553192,13.0,6.0,13.0,3.0,11.0,35.0,0.38
Tianjin,-1.5254470362807766,101463.44507575755,296.50288529829544,101164.45454545454,287.7040349786932,-4.405865293560606,21.0,11.0,21.0,7.0,19.0,29.0,0.76
Shijiazhuang,0.2544318305121528,101547.64583333331,297.3214518229167,97656.13888888888,286.89515516493054,-0.8933919270833334,21.0,7.0,21.0,8.0,16.0,49.0,0.37
Tangshan,-2.0710618760850696,101461.00694444444,294.1354166666667,100235.69444444444,288.4155544704861,-4.184326171875,27.0,10.0,27.0,8.0,27.0,20.0,0.63
Langfang,-1.575885009765625,101475.1875,298.13408203125,101270.2,286.939990234375,-4.168115234375,22.0,10.0,22.0,5.0,11.0,37.0,0.35
Baoding,-0.7934593787560096,101544.50480769233,297.02294921875,97040.98076923077,286.2145244891827,-1.6007737379807692,23.0,6.0,23.0,6.0,12.0,56.0,0.2
Cangzhou,-0.985406494140625,101439.25625,297.944677734375,101322.975,287.625830078125,-4.1847412109375,20.0,11.0,20.0,8.0,13.0,46.0,0.4
Hengshui,-0.1687723795572916,101477.63541666669,298.2401529947917,101200.75,287.935546875,-3.1371256510416665,17.0,9.0,17.0,8.0,15.0,51.0,0.57
Xingtai,-0.6123019131747159,101547.17234848483,297.0557380445076,99040.51515151517,287.62271395596593,-2.1733842329545454,16.0,7.0,10.0,6.0,9.0,52.0,0.25
Handan,-1.236034524851832,101568.23060344828,296.6489594558189,98369.44827586209,287.3321575296336,-2.2748855064655173,19.0,5.0,19.0,9.0,11.0,46.0,0.3
Taiyuan,-1.2084682298743206,101658.16576086955,292.4200280230978,87889.26086956522,283.7337487262228,-0.4887483016304347,58.0,23.0,66.0,11.0,27.0,63.0,0.8
Yangquan,-0.5764988490513393,101649.91964285714,293.3574916294643,90581.57142857143,284.8077915736607,-0.6936383928571429,38.0,11.0,38.0,11.0,24.0,50.0,0.6
Changzhi,-0.4091160365513392,101620.0875,293.26279296875,89410.74285714286,285.225341796875,0.0424944196428571,64.0,35.0,78.0,13.0,42.0,46.0,1.36
Jincheng,-0.0146842624830163,101576.3179347826,295.1059145720109,91294.95652173914,286.2244926120924,1.4759680706521738,70.0,42.0,90.0,13.0,41.0,71.0,1.4
Jinan,-0.1832816831527217,101409.88911290324,295.6078156502016,99691.51612903226,288.6933357484879,-4.375819052419355,37.0,16.0,37.0,9.0,19.0,32.0,0.66
Zibo,0.7288861955915179,101364.02083333331,295.07373046875,99236.47619047618,289.10108584449404,-4.016322544642857,45.0,30.0,45.0,11.0,20.0,33.0,0.8
Jining,0.293792724609375,101370.296875,297.319091796875,100462.53125,290.41815185546875,-4.150390625,46.0,20.0,46.0,8.0,16.0,49.0,1.03
Dezhou,-0.7364619328425481,101437.27403846152,297.16312349759613,101122.76923076923,288.13857797475964,-4.315617487980769,17.0,2.0,12.0,7.0,9.0,54.0,0.43
Liaocheng,-0.7534891764322916,101480.66898148147,297.1192310474537,101002.81481481482,288.61365198206016,-3.9066840277777777,20.0,8.0,20.0,7.0,13.0,51.0,0.6
Binzhou,-0.1907359935619213,101381.58564814816,296.2551540798611,101142.55555555556,289.8809407552083,-4.295319733796297,20.0,14.0,17.0,13.0,16.0,28.0,0.9
Heze,-0.2961324055989583,101438.63446969698,297.86279296875,100846.84848484848,289.90479255445075,-4.271070075757576,35.0,12.0,35.0,7.0,13.0,49.0,0.63
Zhengzhou,-2.696929931640625,101505.85416666669,298.07275390625,99271.91666666669,287.937744140625,-1.96728515625,35.0,4.0,35.0,8.0,18.0,45.0,0.75
Kaifeng,-1.943267822265625,101462.33035714286,298.0840541294643,100665.85714285714,289.48203822544644,-4.064592633928571,29.0,6.0,29.0,6.0,9.0,53.0,0.47
Anyang,-1.5202464228091033,101546.72010869563,297.39548658288044,99216.17391304349,287.30881666100544,-3.3837466032608696,27.0,5.0,27.0,8.0,12.0,50.0,0.6
Hebi,-1.9770134819878475,101535.57638888888,298.07090928819446,99636.0,286.94170464409723,-3.8160807291666665,31.0,10.0,31.0,18.0,15.0,52.0,0.97
Xinxiang,-2.28306718306108,101510.55113636365,297.8899591619318,99179.18181818182,287.4073375355114,-3.04248046875,24.0,10.0,24.0,11.0,12.0,49.0,0.65
Jiaozuo,-2.1293355305989583,101519.95416666666,298.2738606770833,98019.06666666668,286.4486490885417,0.25078125,40.0,16.0,40.0,17.0,21.0,54.0,0.8
Puyang,-0.688873291015625,101504.92361111112,297.4201931423611,100914.33333333331,288.6476508246528,-3.850857204861111,21.0,6.0,21.0,8.0,10.0,48.0,0.35
