,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.2559895616896608,101951.1409574468,264.49154468292886,96546.5930851064,253.94977033899187,-1.7977466989070812,20.0,5.0,20.0,2.0,6.0,57.0,0.14
Tianjin,2.3233452999230586,101880.16287878789,269.135947487571,101553.36742424245,255.3272284305457,-3.7335699832800655,21.0,5.0,21.0,4.0,12.0,57.0,0.32
Shijiazhuang,0.6748708089192709,101906.51388888888,268.0429077148437,97721.56944444444,256.6200442843967,-0.9252302381727432,55.0,17.0,59.0,7.0,27.0,43.0,0.37
Tangshan,2.807737562391493,101768.79166666669,268.3079359266493,100430.375,254.80428907606336,-3.959437052408854,37.0,10.0,37.0,4.0,10.0,57.0,0.2
Langfang,0.7347503662109375,101916.8375,268.6509155273437,101693.075,254.7939483642578,-2.681100463867188,19.0,3.0,17.0,6.0,16.0,60.0,0.22
Baoding,0.1603100116436298,101933.43269230767,265.9292884239784,97040.875,253.79898892916165,-1.3489227294921875,41.0,14.0,41.0,5.0,18.0,51.0,0.3
Cangzhou,0.3720062255859375,101911.5875,269.37078857421875,101785.45,255.8999542236328,-3.554391479492188,60.0,15.0,69.0,7.0,14.0,53.0,0.35
Hengshui,-0.5719553629557291,101925.77083333331,269.26336669921875,101626.66666666669,256.9750518798828,-2.2793426513671875,70.0,38.0,89.0,9.0,40.0,23.0,0.85
Xingtai,0.7165744665897253,101941.42045454546,268.8060469193892,99261.91287878789,259.7739613850911,-1.4638907692649148,47.0,11.0,47.0,5.0,7.0,58.0,0.3
Handan,1.342859202417834,101967.22844827586,269.4470698915679,98558.2974137931,261.4526161983096,-1.0265897553542565,54.0,14.0,57.0,7.0,23.0,45.0,0.48
Taiyuan,1.9090795102326763,102111.73369565218,262.6371672257133,87287.82065217392,256.4740010137143,0.9189101509425952,57.0,17.0,63.0,6.0,34.0,41.0,0.36
Yangquan,2.769376482282366,101991.08928571428,264.8923775809152,90083.98214285714,255.3191157749721,0.8108847481863839,52.0,17.0,53.0,9.0,20.0,58.0,0.57
Changzhi,1.891949026925224,102105.31071428572,266.6440795898437,89047.55357142857,258.5219896589007,0.3664232526506696,62.0,21.0,74.0,12.0,28.0,38.0,0.5
Jincheng,2.080572377080503,102124.53804347826,269.2763486115829,91159.125,259.9968440843665,-1.191229115361753,52.0,12.0,54.0,5.0,8.0,73.0,0.5
Jinan,-0.0227282124180947,101938.59274193548,269.61895358177924,100088.54435483873,262.1775232130481,-2.4689454109438005,126.0,96.0,166.0,20.0,73.0,9.0,1.29
Zibo,1.5149586995442708,101902.32738095238,270.1139642624628,99611.64880952382,262.2716362362816,-2.8335767473493303,123.0,93.0,151.0,26.0,70.0,7.0,1.29
Jining,1.0654754638671875,101927.7421875,271.5018920898437,100953.9375,264.2306671142578,-2.3724517822265625,204.0,154.0,193.0,30.0,76.0,8.0,1.54
Dezhou,-0.4771411602313702,101939.84615384616,269.2339383638822,101599.7403846154,259.62677588829627,-2.3528289794921875,103.0,58.0,156.0,15.0,63.0,11.0,0.97
Liaocheng,0.2014097990813078,101964.16203703704,270.5350228768808,101451.7175925926,261.79913499620227,-2.1224325674551503,99.0,74.0,134.0,25.0,56.0,17.0,1.24
Binzhou,1.4399804009331598,101891.88425925926,270.3142474139178,101633.27314814816,258.96515062120227,-4.080006352177373,87.0,53.0,124.0,13.0,64.0,19.0,0.88
Heze,1.2535062847715437,101988.8446969697,271.71188262014675,101357.33712121211,263.4059452866063,-1.6852449359315815,121.0,92.0,172.0,25.0,56.0,14.0,1.25
Zhengzhou,2.105697631835937,102075.40625,272.55600992838544,99717.58333333331,264.3183949788411,-0.3151092529296875,83.0,25.0,116.0,6.0,19.0,52.0,0.49
Kaifeng,2.239196050734747,102032.89880952382,273.45566813151044,101189.88690476192,263.9695529029483,-1.3751969110398066,79.0,23.0,108.0,5.0,19.0,54.0,0.37
Anyang,1.419949075450068,101981.02717391304,270.3238180409307,99509.16847826086,262.7282469376274,-0.9188106371008832,72.0,31.0,93.0,9.0,21.0,49.0,0.66
Hebi,1.2366383870442708,101977.26388888888,270.19156222873266,99971.45833333331,263.2887183295356,-0.5898081461588541,66.0,30.0,82.0,6.0,23.0,41.0,0.78
Xinxiang,1.9771243008700283,102019.09090909093,271.2126520330256,99543.85227272728,263.2705286199396,-0.6678591641512784,71.0,25.0,92.0,9.0,19.0,48.0,0.63
Jiaozuo,1.4915863037109376,102084.89166666666,270.8202514648437,98364.99166666668,263.3794301350911,-0.6464487711588541,65.0,20.0,79.0,4.0,7.0,70.0,0.24
Puyang,0.8282725016276041,101976.94444444444,271.3396742078993,101348.125,262.6191219753689,-1.9211883544921875,124.0,94.0,138.0,10.0,59.0,7.0,1.23
