,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.2521631768409242,101162.1795212766,284.108154296875,96244.93218085106,279.8225876828457,0.0419295290683178,86.0,41.0,122.0,17.0,74.0,13.0,0.57
Tianjin,0.2885339910333807,101204.25946969698,287.5575506036932,100905.09659090907,278.7292998342803,2.215029167406487,74.0,54.0,92.0,29.0,89.0,29.0,1.11
Shijiazhuang,1.6478152804904511,101165.48611111112,286.6260036892361,97289.40972222222,283.8303493923611,0.3942481146918403,159.0,121.0,266.0,18.0,95.0,4.0,1.36
Tangshan,1.0140804714626737,101244.88888888888,285.9917263454861,100019.60416666669,277.8635525173611,2.1533626980251737,85.0,44.0,119.0,29.0,103.0,13.0,0.93
Langfang,0.1677154541015625,101171.225,288.052685546875,100965.5375,279.3578125,1.8600250244140624,79.0,41.0,108.0,11.0,51.0,51.0,0.95
Baoding,1.1172872690054088,101148.04326923077,285.594970703125,96665.9375,282.4829852764423,0.1226677527794471,82.0,49.0,113.0,42.0,60.0,46.0,0.58
Cangzhou,0.3264556884765625,101205.84375,289.29140625,101089.5625,279.94482421875,2.9119781494140624,80.0,58.0,110.0,57.0,56.0,54.0,1.07
Hengshui,0.5431060791015625,101177.48958333331,290.5562337239583,100900.27083333331,285.2435709635417,2.8919830322265625,89.0,57.0,128.0,24.0,52.0,66.0,0.85
Xingtai,1.2932984323212595,101194.11553030302,289.16781338778407,98701.42992424245,286.00634765625,1.8573705499822444,223.0,173.0,278.0,19.0,67.0,27.0,1.38
Handan,1.5542018495757004,101263.33836206896,289.1566456761853,98076.7047413793,286.0621127424569,1.584833079370959,230.0,180.0,251.0,14.0,64.0,38.0,1.28
Taiyuan,0.9686962625254756,101424.41032608696,283.18857209578806,87695.83967391304,277.76645295516306,0.907337354577106,149.0,97.0,247.0,21.0,90.0,28.0,1.06
Yangquan,2.383298601422991,101309.84821428572,285.32955496651783,90286.40178571428,279.5165318080357,1.2490038190569197,184.0,139.0,231.0,17.0,56.0,41.0,1.33
Changzhi,0.9851122174944196,101496.4625,285.75162527901784,89282.50178571428,281.85272042410713,0.823069109235491,89.0,66.0,105.0,13.0,10.0,151.0,1.04
Jincheng,0.2533854608950407,101470.60597826086,287.8631644870924,91187.49184782608,283.47263502038044,0.4092904795771059,148.0,113.0,226.0,19.0,94.0,11.0,1.5
Jinan,0.0921389672064012,101401.21572580644,289.84234028477823,99680.5745967742,283.4561334425403,2.997439968970514,110.0,83.0,162.0,27.0,47.0,98.0,1.04
Zibo,0.8478633335658482,101433.91964285714,289.1466587611607,99301.04464285714,280.3750232514881,3.022697085425967,108.0,78.0,165.0,46.0,58.0,79.0,2.02
Jining,-0.3021697998046875,101485.34375,290.57623291015625,100573.46875,287.13336181640625,2.6908111572265625,95.0,64.0,140.0,32.0,31.0,87.0,0.9
Dezhou,0.5847977858323318,101275.0721153846,291.02454552283655,100960.34134615384,284.5064227764423,3.62210435133714,119.0,90.0,171.0,31.0,68.0,59.0,1.67
Liaocheng,0.4358107955367477,101309.35879629628,291.641285083912,100831.22453703704,287.21677879050924,3.635404798719618,141.0,108.0,154.0,12.0,37.0,73.0,1.15
Binzhou,0.5238460964626737,101315.78472222222,289.440257884838,101077.26157407407,277.9439923321759,3.1704525417751737,103.0,69.0,155.0,47.0,119.0,3.0,1.97
Heze,0.721269549745502,101425.5321969697,291.48617276278407,100832.61174242424,287.7991980350379,2.9570095177852744,77.0,50.0,104.0,15.0,36.0,78.0,1.33
Zhengzhou,0.6483713785807291,101373.54166666669,289.6726888020833,99147.60416666669,286.1595865885417,1.6436513264973958,101.0,59.0,152.0,17.0,116.0,5.0,0.96
Kaifeng,0.8581404913039434,101406.58630952382,291.242175874256,100609.75892857143,287.7319800967262,2.78367178780692,84.0,62.0,108.0,54.0,51.0,37.0,1.07
Anyang,1.4818161674167798,101295.71467391304,290.1288744055706,98974.97010869563,286.9982804008152,1.799703183381454,139.0,106.0,225.0,18.0,108.0,5.0,1.87
Hebi,1.873998006184896,101281.14583333331,290.2427029079861,99390.40972222222,287.1795247395833,1.6525488959418402,130.0,99.0,203.0,34.0,93.0,25.0,1.37
Xinxiang,1.524906505237926,101348.3125,289.859130859375,99022.46022727272,286.84716796875,1.468876231800426,194.0,146.0,206.0,36.0,75.0,29.0,1.73
Jiaozuo,0.7348704020182292,101377.52916666666,288.774951171875,97880.32083333332,285.98017578125,-0.2818044026692708,113.0,85.0,133.0,19.0,58.0,48.0,1.47
Puyang,0.7128651936848959,101331.64583333331,291.78089735243054,100740.6875,287.8146158854167,3.2063140869140625,71.0,52.0,89.0,21.0,26.0,79.0,0.88
