,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.704289862450133,103002.34707446808,281.86951982214094,97883.9454787234,275.7245782081117,-0.4884137092752659,72.0,49.0,93.0,3.0,32.0,45.0,0.6
Tianjin,-2.599844267874053,102970.32386363635,283.40186286695075,102658.5321969697,280.43825461647725,-0.0390514026988636,68.0,49.0,84.0,8.0,52.0,23.0,0.93
Shijiazhuang,-1.5088907877604167,102883.63194444444,283.75078667534723,98861.8125,276.1814236111111,-0.5562201605902778,63.0,30.0,75.0,5.0,38.0,40.0,0.35
Tangshan,-1.81365966796875,103022.96527777778,281.3681369357639,101742.17361111112,277.6432291666667,-1.7053629557291667,68.0,43.0,85.0,7.0,59.0,14.0,0.71
Langfang,-2.35135498046875,102949.2,283.902197265625,102735.2125,280.79609375,0.9118408203125,134.0,102.0,169.0,5.0,72.0,13.0,1.05
Baoding,-1.1452777569110577,102930.89423076923,282.975341796875,98265.0625,276.23035606971155,-0.1025484525240384,156.0,119.0,166.0,9.0,50.0,49.0,1.01
Cangzhou,-3.60557861328125,102912.825,285.599853515625,102791.7125,282.611669921875,-0.6631591796875,75.0,55.0,83.0,6.0,32.0,48.0,0.63
Hengshui,-3.5882364908854165,102857.32291666669,285.9369303385417,102569.72916666669,282.30859375,-1.6158854166666667,106.0,80.0,121.0,6.0,43.0,37.0,0.75
Xingtai,-1.2749152906013257,102816.28598484848,285.0054968631629,100235.01704545454,277.1921016808712,-1.9637673117897727,61.0,34.0,72.0,5.0,60.0,31.0,0.33
Handan,-0.7844890726023707,102772.56681034484,285.2808038119612,99483.18318965516,276.4435445851293,-2.1916798558728448,85.0,63.0,98.0,8.0,50.0,43.0,0.75
Taiyuan,-0.3313333262567934,102731.36141304349,278.80198072350544,88619.17119565218,270.2865361752717,-0.9349259086277174,61.0,28.0,71.0,12.0,53.0,30.0,0.74
Yangquan,-1.95599365234375,102867.3125,279.2215750558036,91462.99107142857,273.13595145089283,0.3390241350446428,64.0,37.0,77.0,12.0,37.0,60.0,0.75
Changzhi,-1.024241420200893,102656.77321428571,280.8909388950893,90181.7625,274.1718331473214,-0.3665422712053571,176.0,133.0,125.0,11.0,25.0,105.0,1.07
Jincheng,-0.5357745626698369,102603.14402173914,283.5314304517663,92111.73641304349,277.89531674592394,0.4103101647418478,97.0,57.0,144.0,12.0,52.0,51.0,1.18
Jinan,-1.7774402249243952,102713.51814516127,286.583740234375,100948.75604838708,283.2381079889113,-2.1210425592237905,145.0,111.0,174.0,8.0,78.0,23.0,1.09
Zibo,-2.19329833984375,102754.10416666669,286.1434500558036,100558.65773809524,284.35181826636904,-2.045857747395833,90.0,67.0,95.0,8.0,28.0,75.0,0.69
Jining,-0.76007080078125,102569.34375,289.33709716796875,101641.96875,283.7794189453125,-2.66278076171875,219.0,169.0,192.0,10.0,42.0,72.0,1.25
Dezhou,-3.003432053786057,102799.0721153846,286.9897648737981,102474.75480769233,283.43370643028845,-2.775700495793269,85.0,63.0,102.0,6.0,27.0,45.0,0.7
Liaocheng,-1.381847240306713,102699.12268518518,287.5971950954861,102209.59953703704,279.2161639178241,-3.1434416594328702,72.0,31.0,93.0,12.0,59.0,18.0,0.48
Binzhou,-3.789869520399306,102844.33564814816,286.6440700954861,102597.22916666669,283.68845847800924,-2.372065791377315,58.0,41.0,64.0,7.0,14.0,64.0,0.67
Heze,-1.0785966352982954,102568.1875,290.5159135298296,101964.86553030302,282.8494170217803,-3.331783410274621,189.0,142.0,224.0,12.0,46.0,70.0,0.9
Zhengzhou,-1.4372355143229167,102568.10416666669,289.2034505208333,100294.35416666669,282.928466796875,-1.7537434895833333,245.0,195.0,253.0,10.0,51.0,94.0,1.05
Kaifeng,-1.4525524321056549,102547.50892857143,290.6111769903274,101736.51488095238,283.99532645089283,-2.8018566313244047,294.0,244.0,253.0,10.0,45.0,87.0,1.18
Anyang,-0.718094535495924,102703.12228260867,287.26470151154894,100313.30163043478,278.80233101222825,-2.542305324388587,84.0,62.0,118.0,5.0,54.0,40.0,0.7
Hebi,-0.2765231662326389,102692.88194444444,288.0698513454861,100749.11805555556,279.4695638020833,-2.7746988932291665,181.0,137.0,210.0,7.0,73.0,35.0,0.82
Xinxiang,-1.2882468483664773,102630.97159090907,288.8001819957386,100244.15340909093,281.50386186079544,-2.7300581498579546,246.0,196.0,260.0,9.0,39.0,94.0,1.1
Jiaozuo,-1.7621134440104167,102602.02083333331,287.92918294270834,99025.82916666666,282.29547526041665,-1.0949462890625,221.0,171.0,273.0,13.0,56.0,73.0,1.15
Puyang,-1.3963148328993056,102650.34027777778,288.6948513454861,102047.17361111112,278.48236762152777,-3.0451524522569446,104.0,78.0,113.0,10.0,49.0,36.0,0.63
