,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.6902657366813497,99956.11170212766,302.81474921043883,95199.56382978724,289.0599962599734,2.332161436689661,142.0,46.0,100.0,6.0,21.0,284.0,0.67
Tianjin,0.8421265573212595,99914.2196969697,304.2251938328599,99626.25757575755,292.09903231534093,2.7910891446200283,127.0,37.0,86.0,5.0,19.0,254.0,0.64
Shijiazhuang,-1.1200341118706598,99890.97916666669,305.4603678385417,96133.63888888888,290.1446940104167,2.1262325710720487,156.0,42.0,83.0,20.0,23.0,311.0,0.81
Tangshan,1.4108361138237848,99985.75,301.9601508246528,98806.08333333331,291.5974392361111,2.771794637044271,128.0,42.0,89.0,18.0,38.0,256.0,0.78
Langfang,0.9708404541015624,99865.9375,306.008740234375,99668.6,290.80029296875,2.8193695068359377,134.0,36.0,84.0,10.0,30.0,268.0,1.07
Baoding,0.0696610670823317,99946.87980769233,303.895751953125,95584.8846153846,289.8746995192308,2.0666163517878604,162.0,46.0,78.0,15.0,20.0,323.0,0.72
Cangzhou,0.6037750244140625,99941.14375,304.9146484375,99829.0,291.187060546875,2.6484954833984373,127.0,35.0,61.0,14.0,17.0,253.0,0.4
Hengshui,-0.2084401448567708,99912.22916666669,306.311767578125,99644.95833333331,290.501220703125,3.206202189127604,121.0,34.0,66.0,10.0,14.0,242.0,0.6
Xingtai,-0.845994891542377,99925.33333333331,305.8272298177083,97504.5,289.876435250947,3.081187392726089,126.0,35.0,67.0,14.0,12.0,252.0,0.85
Handan,-0.731829939217403,99974.0775862069,305.8556960533405,96884.94827586209,288.9537479795259,3.5010960019868,125.0,37.0,92.0,6.0,12.0,249.0,0.5
Taiyuan,-0.4356006124745245,100107.26086956522,301.0841648267663,86826.80434782608,284.39510444972825,1.1133509096891985,110.0,26.0,88.0,9.0,17.0,219.0,0.6
Yangquan,-1.3714447021484375,100064.91071428572,301.64889090401783,89389.71428571429,288.18477957589283,0.5107269287109375,120.0,28.0,46.0,14.0,11.0,240.0,0.52
Changzhi,-1.1423152378627233,100169.8,300.582177734375,88349.75714285714,286.18614676339286,1.2340528215680804,126.0,37.0,53.0,10.0,17.0,252.0,0.8
Jincheng,-0.033511617909307,100209.6304347826,300.53227963654894,90214.71739130437,287.9017280910326,3.239709605341372,143.0,42.0,93.0,15.0,14.0,286.0,0.76
Jinan,1.2776858422064012,100149.40322580644,303.74578660534274,98482.82258064517,287.2603799143145,3.1034688641948085,110.0,15.0,51.0,7.0,14.0,219.0,0.32
Zibo,2.213981265113467,100179.27380952382,303.9378138950893,98114.88095238096,286.1554361979167,2.5845736549014138,111.0,23.0,52.0,12.0,14.0,221.0,0.65
Jining,0.1348724365234375,100230.46875,303.02032470703125,99346.90625,288.6454467773437,3.889083862304688,116.0,17.0,46.0,10.0,11.0,232.0,0.55
Dezhou,0.5228987473707932,100020.34615384616,305.03213266225964,99716.30769230767,288.83191856971155,2.631970919095553,122.0,27.0,74.0,7.0,20.0,243.0,0.63
Liaocheng,0.1142685501663773,100021.75925925926,306.03324833622685,99560.64814814816,288.42077184606484,3.806553028247975,114.0,20.0,62.0,5.0,11.0,227.0,0.45
Binzhou,2.035420170536748,100053.35185185184,304.7977882667824,99822.46296296296,287.8401150173611,1.7794986300998263,119.0,17.0,51.0,10.0,13.0,238.0,0.4
Heze,0.1595981482303503,100182.47727272728,303.44204989346593,99607.4696969697,289.73166725852275,3.8864963415897256,107.0,20.0,55.0,6.0,29.0,214.0,0.73
Zhengzhou,-0.3788096110026042,100122.39583333331,303.4512532552083,97951.33333333331,291.5169270833333,3.368840535481771,100.0,31.0,69.0,6.0,18.0,200.0,0.72
Kaifeng,-0.054991949172247,100171.64285714286,303.159168061756,99397.30952380953,291.23960658482144,3.5979200090680803,90.0,23.0,57.0,6.0,9.0,192.0,0.67
Anyang,-0.082042528235394,100029.03260869563,305.5672660495924,97773.84782608696,289.41208814538044,4.407041466754416,128.0,35.0,79.0,10.0,15.0,256.0,0.73
Hebi,0.2788374159071181,100022.44444444444,305.92249891493054,98186.38888888888,289.6291775173611,4.689763387044271,121.0,31.0,64.0,19.0,14.0,241.0,0.77
Xinxiang,-0.1313434947620738,100095.61363636365,304.4122203480114,97831.09090909093,289.98433061079544,4.016453136097301,124.0,40.0,75.0,20.0,16.0,247.0,0.55
Jiaozuo,-0.3013926188151041,100075.7,304.381787109375,96675.03333333334,290.0878580729167,2.8923675537109377,138.0,46.0,76.0,11.0,14.0,275.0,0.4
Puyang,0.3461117214626736,100052.40277777778,305.9125162760417,99481.66666666669,288.93397352430554,4.556082831488715,105.0,27.0,66.0,7.0,16.0,209.0,0.8
