,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.6050775406208444,101636.7380319149,277.1126371343085,96599.62765957449,274.80282235652845,-1.35867991345994,200.0,150.0,209.0,8.0,75.0,3.0,3.46
Tianjin,0.1173969615589488,101600.5625,279.7448804450757,101293.40909090907,279.1096417976148,-1.1032405044093276,268.0,218.0,277.0,20.0,92.0,3.0,3.17
Shijiazhuang,1.7998809814453125,101560.38888888888,278.30132378472223,97638.16666666669,275.56642150878906,-0.4400312635633681,423.0,314.0,523.0,40.0,115.0,5.0,4.17
Tangshan,1.1153649224175348,101581.13888888888,280.18549262152777,100322.30555555556,279.31023661295575,-1.6645050048828125,239.0,189.0,281.0,36.0,95.0,5.0,3.15
Langfang,-0.1776092529296875,101606.525,278.8470703125,101394.95,278.2860504150391,-0.6045928955078125,205.0,155.0,262.0,19.0,59.0,2.0,5.83
Baoding,1.0280961256760817,101575.34134615384,277.01919320913464,97024.82692307692,274.430416400616,-0.9150684063251202,361.0,311.0,451.0,32.0,108.0,6.0,3.33
Cangzhou,1.0953155517578126,101581.35,281.438427734375,101462.35,280.58551330566405,1.4017303466796875,231.0,181.0,277.0,14.0,74.0,5.0,3.9
Hengshui,1.2084910074869792,101553.14583333331,281.5626627604167,101269.83333333331,280.79509989420575,1.7163950602213542,153.0,117.0,190.0,15.0,74.0,8.0,2.7
Xingtai,1.2125970089074336,101528.80492424245,280.3937322443182,99009.4393939394,278.9091209642815,0.6401307077118845,296.0,246.0,353.0,39.0,114.0,6.0,3.85
Handan,1.3819964178677262,101512.5625,281.24087419181035,98298.5,279.1768235831425,1.094494523673222,221.0,171.0,343.0,20.0,69.0,5.0,2.3
Taiyuan,2.0146610425866167,101858.9429347826,276.14228091032606,87921.10869565218,271.09425354003906,-0.8932010816491168,250.0,200.0,371.0,229.0,100.0,4.0,3.31
Yangquan,2.732428414481027,101648.79464285714,278.66322544642856,90512.28571428572,271.60848345075334,0.2541264125279018,158.0,110.0,265.0,131.0,78.0,24.0,1.8
Changzhi,1.2183659144810268,101663.59821428572,277.8403738839286,89360.04285714286,274.3111620221819,-1.0420231410435268,261.0,211.0,316.0,151.0,93.0,19.0,5.38
Jincheng,0.9436267355213994,101621.02989130437,280.0321416440217,91249.97826086955,276.72035748025644,-1.7879021686056389,224.0,174.0,315.0,243.0,102.0,8.0,5.16
Jinan,0.4053024784211189,101620.90120967742,282.48988785282256,99877.43548387096,281.27324799568424,1.81286867203251,173.0,131.0,205.0,31.0,60.0,49.0,1.41
Zibo,1.5236300513857888,101643.44345238096,282.1080264136905,99484.35714285714,280.5775124686105,1.5767175583612352,231.0,181.0,262.0,92.0,82.0,13.0,3.38
Jining,-0.3317108154296875,101663.9453125,282.63134765625,100740.9375,281.8146514892578,1.7955780029296875,208.0,158.0,311.0,102.0,76.0,18.0,1.95
Dezhou,1.0168656569260817,101588.8125,283.0809795673077,101268.30769230767,282.0213869535006,1.7326742318960338,264.0,214.0,347.0,24.0,75.0,6.0,2.77
Liaocheng,0.3368275960286458,101566.72916666669,283.2093098958333,101080.35185185184,282.2429803918909,2.385579992223669,222.0,172.0,302.0,30.0,47.0,30.0,1.6
Binzhou,2.0751450150101274,101629.94212962964,282.6662688078704,101387.75925925926,281.2549161557798,1.2853557445384838,283.0,233.0,349.0,27.0,87.0,13.0,3.23
Heze,0.4563529274680398,101628.32765151517,283.56596235795456,101027.95454545454,282.781694354433,1.944551872484612,164.0,125.0,187.0,28.0,44.0,50.0,1.5
Zhengzhou,0.9821319580078124,101597.5,283.1829427083333,99336.29166666669,282.10035705566406,1.3369598388671875,269.0,219.0,336.0,29.0,112.0,5.0,2.77
Kaifeng,0.7191750662667411,101609.43154761904,284.0986328125,100802.45238095238,283.15666053408665,2.0226345970517112,248.0,198.0,236.0,24.0,58.0,27.0,1.9
Anyang,1.2824090045431389,101524.89945652174,282.2738196331522,99178.97826086955,280.7388697085173,1.8553977634595789,347.0,297.0,445.0,42.0,108.0,5.0,3.8
Hebi,1.4823354085286458,101523.22916666669,282.18891059027777,99603.16666666669,280.87528652615015,1.8734995524088545,340.0,286.0,452.0,41.0,67.0,23.0,3.8
Xinxiang,1.234540072354403,101555.39204545454,282.92631392045456,99203.95454545454,281.3897080854936,1.446490201083097,272.0,222.0,355.0,16.0,115.0,4.0,2.93
Jiaozuo,1.101996866861979,101571.7625,282.42063802083334,98038.56666666668,280.2768056233724,-0.1789093017578125,290.0,240.0,384.0,47.0,86.0,7.0,3.17
Puyang,0.6591474745008681,101566.13194444444,283.68109809027777,100965.94444444444,282.6680382622613,2.64682854546441,179.0,135.0,190.0,9.0,32.0,56.0,1.53
