,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.0753748467627993,100656.1050531915,292.7533712184176,95791.4454787234,289.5569782662899,0.5049162519739029,133.0,101.0,75.0,4.0,29.0,99.0,1.49
Tianjin,-2.483549638227983,100607.58522727272,293.4742468631629,100311.27462121211,290.9161265980114,1.2815057003136836,113.0,85.0,37.0,11.0,30.0,122.0,1.89
Shijiazhuang,-0.8721228705512153,100489.3125,294.52747938368054,96655.39583333331,290.292724609375,0.4467247856987847,64.0,42.0,78.0,10.0,29.0,132.0,0.66
Tangshan,-1.3438296847873263,100677.84027777778,291.4694281684028,99465.11805555556,290.1830783420139,0.5910390218098959,73.0,53.0,71.0,24.0,46.0,41.0,1.48
Langfang,-2.0035736083984377,100567.2875,294.544287109375,100363.9125,290.816357421875,1.4115631103515625,135.0,103.0,153.0,14.0,31.0,101.0,2.13
Baoding,-0.8483076829176682,100567.9471153846,294.199951171875,96123.73557692308,289.81338266225964,0.3692967341496394,69.0,39.0,88.0,10.0,38.0,112.0,0.63
Cangzhou,-2.2752777099609376,100536.025,294.31337890625,100420.9875,290.491357421875,2.2397125244140623,78.0,57.0,92.0,20.0,31.0,120.0,0.9
Hengshui,-2.673039754231771,100488.71875,295.5322265625,100215.60416666669,289.9615885416667,2.1107330322265625,55.0,32.0,59.0,9.0,20.0,125.0,0.6
Xingtai,-1.3975825454249526,100454.13068181818,295.03076911695075,97992.97159090907,289.81758256392044,1.717999545010653,82.0,45.0,114.0,31.0,52.0,106.0,1.1
Handan,-1.2147316768251617,100442.49353448275,295.1399094154095,97304.99353448275,289.3917951912716,1.0486960575498383,80.0,54.0,110.0,24.0,36.0,124.0,0.72
Taiyuan,0.0411423392917798,100515.39945652174,290.50357719089675,87053.71467391304,282.8945418648098,0.6571515954059103,106.0,39.0,161.0,14.0,125.0,14.0,0.99
Yangquan,-0.4595097133091518,100591.59821428572,290.6864188058036,89713.27678571429,287.5692313058036,-0.6026807512555804,73.0,33.0,96.0,17.0,68.0,36.0,0.93
Changzhi,0.8296783447265625,100621.14107142856,291.0707938058036,88620.94821428572,286.5514857700893,1.8482679094587051,102.0,60.0,84.0,8.0,14.0,204.0,0.95
Jincheng,-0.5876365329908289,100605.95380434782,292.9013353430706,90494.88858695651,287.00009553328806,1.3964518671450408,90.0,56.0,129.0,25.0,65.0,123.0,1.92
Jinan,-1.9242972097089213,100558.38508064517,292.64561019405244,98863.19153225806,289.5688082787298,-0.0039894350113407,62.0,43.0,74.0,9.0,40.0,99.0,1.01
Zibo,-1.3745255243210566,100608.95535714286,291.46348353794644,98500.63392857143,289.7064150855655,-0.3546803792317708,58.0,35.0,66.0,11.0,42.0,56.0,0.95
Jining,-2.3757781982421875,100485.171875,295.1180419921875,99591.09375,289.6600341796875,-0.3198089599609375,64.0,41.0,78.0,17.0,31.0,108.0,0.8
Dezhou,-2.5294412466195912,100531.6778846154,294.04625525841345,100221.48557692308,289.7846867487981,1.064966055063101,54.0,31.0,57.0,8.0,29.0,116.0,0.5
Liaocheng,-2.777685659903068,100467.4050925926,295.33996129918984,99998.32175925926,289.8628924334491,0.8420427110460069,63.0,40.0,76.0,9.0,33.0,126.0,0.9
Binzhou,-2.3039443404586226,100595.68287037036,292.5323079427083,100359.21064814816,290.63220666956016,0.6625360559534144,70.0,51.0,64.0,11.0,24.0,81.0,0.67
Heze,-2.5968012954249526,100418.73674242424,296.45832593513256,99838.21401515152,289.14274828361744,0.2856782855409564,81.0,42.0,112.0,10.0,66.0,100.0,0.97
Zhengzhou,-0.9092458089192708,100383.5625,297.2892252604167,98201.10416666669,288.2040201822917,1.3610585530598958,84.0,49.0,118.0,8.0,79.0,103.0,1.01
Kaifeng,-1.912518455868676,100364.41964285714,297.4977097284226,99586.34821428572,287.38814871651783,1.0896555582682292,105.0,73.0,160.0,8.0,77.0,53.0,1.53
Anyang,-0.9872204324473506,100399.47554347826,296.0406016474185,98118.41032608696,289.2020316745924,1.2826611062754756,69.0,45.0,87.0,10.0,33.0,149.0,0.9
Hebi,-0.0524614122178819,100373.92361111112,296.7599555121528,98517.95138888888,289.45005967881946,1.305692884657118,77.0,36.0,103.0,14.0,80.0,57.0,1.03
Xinxiang,-0.4159004905007102,100390.77840909093,296.5259454900568,98106.74431818182,289.06154563210225,0.8822839910333807,84.0,62.0,117.0,21.0,71.0,64.0,1.38
Jiaozuo,-0.3295013427734375,100422.44583333332,296.84832356770835,96989.92916666668,288.728662109375,-0.3119069417317708,76.0,56.0,101.0,9.0,30.0,121.0,1.07
Puyang,-2.7186397976345487,100413.50694444444,296.47425672743054,99834.39583333331,289.577880859375,1.203153822157118,74.0,45.0,98.0,26.0,43.0,104.0,1.05
