,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.3865106460895944,100226.68617021276,298.3418851811835,95412.61436170212,294.7315440076463,-0.2131701530294215,45.0,27.0,45.0,2.0,37.0,63.0,0.61
Tianjin,-1.8145201711943653,100145.63636363635,298.7774547230114,99852.76136363635,297.0797304095644,1.890882549863873,64.0,46.0,65.0,7.0,44.0,55.0,1.35
Shijiazhuang,1.3910437689887152,100179.69791666669,299.62269422743054,96382.90277777778,295.5836859809028,-0.1976369222005208,93.0,69.0,129.0,21.0,64.0,28.0,1.59
Tangshan,0.4547373453776042,100142.61805555556,297.4381781684028,98943.51388888888,295.6880696614583,1.5597686767578125,60.0,39.0,70.0,29.0,50.0,50.0,1.6
Langfang,-2.8062164306640627,100119.15,300.645361328125,99918.175,298.220361328125,-0.1675750732421875,46.0,20.0,46.0,3.0,34.0,75.0,0.52
Baoding,0.189306405874399,100198.96153846152,299.41224083533655,95802.7596153846,295.3228102463942,-0.9991818941556492,88.0,65.0,99.0,14.0,41.0,48.0,0.78
Cangzhou,-1.4195709228515625,100112.265625,301.35947265625,99998.65,298.169189453125,0.1611114501953125,56.0,40.0,62.0,15.0,32.0,54.0,0.77
Hengshui,1.1550547281901042,100060.16145833331,301.7845052083333,99789.75,298.3512369791667,1.1013946533203125,91.0,68.0,109.0,10.0,24.0,53.0,0.85
Xingtai,0.911036173502604,100144.05303030302,300.52212801846593,97704.48863636365,297.0166977391099,0.2040927771366003,92.0,66.0,133.0,30.0,48.0,47.0,1.2
Handan,1.2209320068359375,100166.41810344828,300.41678172144395,97053.33189655172,296.83449791217674,0.47692923710264,114.0,86.0,148.0,39.0,56.0,27.0,2.27
Taiyuan,0.887287305748981,100629.7554347826,294.3788319463315,87137.34239130435,291.1121666949728,-0.0884565270465353,97.0,62.0,144.0,19.0,68.0,10.0,1.7
Yangquan,2.038314819335937,100475.95535714286,296.06295340401783,89651.55357142857,292.1599818638393,0.2017887660435267,87.0,56.0,123.0,38.0,41.0,66.0,1.37
Changzhi,0.6278237479073661,100517.80714285714,296.3047781808036,88584.06785714286,292.8159249441964,-0.5648686000279017,83.0,61.0,108.0,16.0,55.0,17.0,1.3
Jincheng,0.1888328220533288,100434.2554347826,298.59868588654894,90389.34239130437,294.11318571671194,-0.8213029944378397,154.0,118.0,252.0,78.0,78.0,44.0,10.94
Jinan,0.9768858878843246,100148.14112903226,302.0674221900202,98476.09274193548,297.7454558341734,1.7124274469191028,89.0,66.0,121.0,19.0,37.0,86.0,1.32
Zibo,0.8430953252883184,100161.95238095238,302.5403064546131,98091.98214285714,297.47457449776783,0.8944505964006696,104.0,78.0,150.0,22.0,58.0,54.0,2.95
Jining,0.5136566162109375,100177.69140625,302.3548583984375,99291.78125,299.5819702148437,1.5285491943359375,135.0,62.0,220.0,17.0,50.0,24.0,1.3
Dezhou,1.0796309251051683,100093.13942307692,302.1461651141827,99786.54807692308,298.0370530348558,1.535730215219351,85.0,63.0,116.0,12.0,43.0,57.0,1.53
Liaocheng,1.0800176549840856,100097.51388888888,301.93631546585647,99632.34722222222,298.60144495081016,2.25160895453559,106.0,69.0,161.0,4.0,32.0,50.0,1.05
Binzhou,-1.32612383807147,100163.64351851853,301.72082067418984,99931.34722222222,297.994457103588,-0.0858114737051504,81.0,60.0,94.0,49.0,75.0,49.0,2.93
Heze,0.8277028401692709,100144.25,302.6360011245265,99568.0946969697,299.58203864820075,1.5708363850911458,79.0,58.0,102.0,12.0,31.0,90.0,1.23
Zhengzhou,0.5535736083984375,100146.640625,302.8782552083333,97973.29166666669,298.54736328125,0.7011260986328125,90.0,66.0,129.0,6.0,76.0,42.0,1.24
Kaifeng,0.432799566359747,100124.03571428572,303.0393763950893,99349.02976190476,299.71397181919644,1.4600662958054316,77.0,51.0,104.0,3.0,40.0,30.0,1.0
Anyang,0.893741110096807,100139.25,301.47776197350544,97873.69021739133,297.8982570482337,1.083673228388247,140.0,107.0,190.0,18.0,72.0,26.0,2.25
Hebi,0.6576724582248263,100119.875,301.9795735677083,98274.23611111112,297.9750705295139,0.8051028781467013,83.0,39.0,115.0,21.0,55.0,36.0,1.6
Xinxiang,0.6644689386541193,100143.03977272728,302.1011408025568,97873.48863636365,298.15915749289775,0.8911784778941761,81.0,59.0,111.0,25.0,69.0,30.0,1.38
Jiaozuo,0.6113616943359375,100180.00833333332,302.68308919270834,96769.39166666666,296.89112955729166,-0.0301401774088541,84.0,53.0,118.0,28.0,63.0,40.0,1.27
Puyang,0.9429914686414932,100106.54166666669,301.9955240885417,99532.18055555556,298.856689453125,2.09242926703559,73.0,51.0,96.0,5.0,32.0,61.0,1.4
