,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.8669290745511968,102120.64361702128,290.1223404255319,97161.4414893617,283.8640915890957,0.8960246633976063,37.0,9.0,37.0,3.0,25.0,46.0,0.41
Tianjin,1.7712901722301135,102141.09090909093,291.6207978219697,101839.73484848483,285.54240648674244,-0.0019494258996212,28.0,9.0,28.0,6.0,41.0,35.0,0.51
Shijiazhuang,0.1159600151909722,102261.95138888888,290.7586263020833,98320.58333333331,286.5460611979167,0.4914957682291667,54.0,38.0,57.0,5.0,31.0,64.0,0.6
Tangshan,1.44354248046875,102089.59027777778,291.52001953125,100858.27777777778,285.4627278645833,0.1765001085069444,64.0,35.0,78.0,5.0,54.0,14.0,0.61
Langfang,1.34349365234375,102164.2875,291.83681640625,101957.15,285.73291015625,0.6858642578125,41.0,12.0,41.0,27.0,43.0,36.0,0.4
Baoding,0.4665104792668269,102219.90384615384,290.23764272836536,97664.94230769233,285.15628756009613,0.7349853515625,71.0,51.0,92.0,6.0,51.0,62.0,0.44
Cangzhou,1.47396240234375,102213.6625,291.465673828125,102095.575,286.2234375,-0.1334716796875,85.0,63.0,95.0,5.0,57.0,40.0,0.72
Hengshui,0.4524943033854167,102256.48958333331,291.2350260416667,101975.125,287.2237955729167,-0.2041422526041666,81.0,60.0,63.0,10.0,22.0,95.0,0.75
Xingtai,-0.594595244436553,102295.0,289.3531605113636,99752.94696969698,287.2061730587121,-0.5194683652935606,99.0,74.0,85.0,6.0,28.0,91.0,1.63
Handan,-0.6390864931303879,102311.44827586209,288.5121901939655,99067.28448275862,287.12301320043105,-0.768499966325431,96.0,72.0,64.0,8.0,30.0,88.0,1.9
Taiyuan,1.4600485096807063,102490.06521739133,285.5089164402174,88505.29347826086,278.7007048233696,-1.4934665845788044,27.0,19.0,27.0,4.0,30.0,53.0,0.57
Yangquan,1.45989990234375,102368.33928571428,287.26478794642856,91151.46428571428,281.5336216517857,-0.9624197823660714,26.0,15.0,26.0,7.0,30.0,72.0,0.55
Changzhi,0.65609130859375,102406.11428571428,285.67767857142854,90006.19285714286,284.04461495535713,-2.2297886439732144,33.0,23.0,32.0,9.0,20.0,47.0,0.9
Jincheng,1.2234656292459238,102416.56521739133,285.6341711956522,91940.64130434782,284.2355213994565,-2.0398320737092392,41.0,26.0,41.0,4.0,27.0,59.0,0.93
Jinan,-0.1153111611643145,102229.03225806452,288.435294858871,100478.0241935484,285.9227255544355,-2.112277123235887,66.0,48.0,74.0,7.0,36.0,91.0,0.7
Zibo,0.335295177641369,102211.75,288.5687313988095,100046.05952380953,285.7178664434524,-2.2234642392113093,69.0,50.0,67.0,10.0,36.0,86.0,0.83
Jining,0.463104248046875,102087.4765625,291.9210205078125,101168.34375,286.52935791015625,-4.2989501953125,78.0,51.0,106.0,10.0,36.0,103.0,0.88
Dezhou,0.46429443359375,102256.06730769233,288.9306640625,101934.8653846154,286.708984375,-0.8506141075721154,78.0,57.0,73.0,8.0,46.0,64.0,0.9
Liaocheng,-0.2040721752025463,102274.12962962964,288.8521412037037,101786.8425925926,286.8121744791667,-2.0688883463541665,60.0,43.0,60.0,5.0,22.0,94.0,0.7
Binzhou,1.5143161349826388,102222.42592592593,289.1076388888889,101978.06481481482,286.3483434606481,-0.7793918185763888,58.0,41.0,52.0,7.0,27.0,72.0,0.7
Heze,0.2833048502604167,102159.24242424245,291.2279237689394,101558.49242424245,286.01198508522725,-4.467000325520833,64.0,46.0,69.0,8.0,21.0,138.0,0.57
Zhengzhou,1.2123006184895833,102291.69791666669,290.5355631510417,100019.875,287.25048828125,-1.6864420572916667,63.0,45.0,62.0,5.0,37.0,77.0,1.32
Kaifeng,0.5195864722842262,102214.39285714286,291.4420572916667,101405.39285714286,286.0306454613095,-3.794706798735119,74.0,54.0,54.0,5.0,21.0,110.0,1.2
Anyang,-0.270377781080163,102306.56521739133,289.353515625,99939.42391304349,286.83954653532606,-1.5832254161005437,65.0,47.0,73.0,8.0,23.0,88.0,1.8
Hebi,-0.3938869900173611,102313.41666666669,289.74522569444446,100380.58333333331,286.81651475694446,-1.4688449435763888,106.0,80.0,81.0,10.0,34.0,67.0,2.9
Xinxiang,-0.1593295010653409,102288.95454545454,290.04891690340907,99919.02272727272,286.654296875,-1.6063676313920454,100.0,75.0,80.0,5.0,36.0,71.0,1.92
Jiaozuo,1.2045939127604166,102306.98333333334,290.60143229166664,98747.85,287.2076171875,-0.4361409505208333,103.0,77.0,102.0,10.0,31.0,96.0,1.2
Puyang,0.01947021484375,102268.25,289.57660590277777,101666.86111111112,286.3492838541667,-2.855726453993056,53.0,37.0,38.0,6.0,19.0,88.0,1.03
