,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.3167296064660904,104202.24468085106,265.141436313061,98735.6954787234,254.7951715347615,-0.7541510399351729,25.0,7.0,25.0,3.0,35.0,12.0,0.42
Tianjin,-0.3833322236032197,104166.62878787878,269.18694374778056,103836.3125,259.0700974897905,-1.7575970274029356,25.0,8.0,25.0,9.0,44.0,13.0,0.74
Shijiazhuang,-0.4916517469618056,104233.76388888888,267.03009202745227,99945.64583333331,257.84761386447485,0.8526238335503472,57.0,29.0,63.0,18.0,46.0,7.0,0.54
Tangshan,0.1883884006076389,104137.96527777778,268.6649119059245,102784.09027777778,258.34452141655817,-1.8602125379774304,65.0,19.0,79.0,21.0,51.0,6.0,0.92
Langfang,-0.77379150390625,104185.975,268.3684600830078,103959.2125,257.349252319336,-0.875311279296875,21.0,12.0,17.0,4.0,42.0,18.0,0.25
Baoding,0.4138700045072115,104232.16826923077,265.97247901329627,99261.63942307692,256.0816967303936,0.3966087928185096,60.0,24.0,69.0,10.0,47.0,9.0,0.63
Cangzhou,-0.86370849609375,104203.15625,269.7267120361328,104074.1875,257.9220550537109,-1.199627685546875,40.0,20.0,40.0,11.0,51.0,10.0,0.93
Hengshui,-0.68829345703125,104241.46875,268.9821319580078,103934.0625,256.87498474121094,-0.450531005859375,48.0,25.0,48.0,8.0,37.0,11.0,0.57
Xingtai,-0.2909434925426136,104251.99242424245,268.5539536909624,101493.97916666669,258.64585506554806,-0.153045654296875,51.0,23.0,52.0,4.0,47.0,16.0,0.65
Handan,-0.3456126245959052,104253.4051724138,269.22684505068025,100735.62284482758,258.783398332267,-1.1038471090382542,45.0,21.0,45.0,5.0,40.0,16.0,0.47
Taiyuan,-0.2942823327105978,104104.23913043478,263.510197515073,89049.70380434782,253.5614975639012,0.5541129734205164,58.0,22.0,66.0,17.0,46.0,6.0,0.74
Yangquan,-0.21441650390625,104163.05357142857,264.8127681187221,92024.16964285714,254.99590410505024,0.6368538992745536,62.0,27.0,74.0,38.0,48.0,6.0,1.3
Changzhi,-0.9438807896205356,104173.69285714286,265.7595036097935,90817.88392857143,256.73770098005025,0.970894077845982,54.0,16.0,58.0,14.0,38.0,13.0,1.7
Jincheng,-0.9811454441236414,104162.41304347826,267.8292362378991,92919.05163043478,259.59928628672725,1.5443898076596467,55.0,13.0,60.0,8.0,21.0,36.0,0.56
Jinan,-0.4743396389868952,104141.12096774194,271.426026867282,102250.28024193548,259.97297963788435,-2.203889908329133,39.0,12.0,39.0,10.0,41.0,17.0,0.68
Zibo,0.496427990141369,104096.69047619047,272.3073272705078,101761.64583333331,264.17503356933594,-2.2003391810825894,49.0,23.0,49.0,25.0,44.0,12.0,0.9
Jining,-0.850555419921875,104074.5234375,273.75428771972656,103078.4375,261.09483337402344,-2.94287109375,50.0,12.0,50.0,8.0,39.0,19.0,0.3
Dezhou,-0.8996253380408654,104186.60576923077,270.4606475830078,103838.62019230767,257.0985612135667,-2.2325228177584133,38.0,9.0,38.0,13.0,30.0,23.0,0.5
Liaocheng,-0.8073346173321759,104195.95370370372,271.25531627513743,103668.94212962964,257.1366944489656,-2.238151267722801,34.0,10.0,34.0,9.0,36.0,15.0,0.5
Binzhou,0.3322414822048611,104130.98148148147,272.5173243769893,103867.75694444444,263.2509160924841,-2.450571695963541,35.0,10.0,35.0,20.0,44.0,11.0,0.8
Heze,-1.1433641838304924,104115.40151515152,274.06638266823506,103466.94886363635,258.2712693647905,-3.016060569069602,46.0,14.0,46.0,11.0,34.0,21.0,0.33
Zhengzhou,-2.3909708658854165,104144.79166666669,274.5024770100911,101711.8125,259.68805440266925,-1.500091552734375,45.0,11.0,45.0,8.0,28.0,29.0,0.65
Kaifeng,-2.0985775902157737,104123.17857142857,274.9804113478888,103253.93154761904,257.9012240455264,-2.83124505905878,45.0,8.0,45.0,8.0,30.0,25.0,0.58
Anyang,-0.69683837890625,104228.54347826086,271.3196404498556,101667.87771739133,258.9832027269446,-1.9615969450577448,45.0,18.0,45.0,12.0,41.0,17.0,0.77
Hebi,-0.8399590386284722,104229.11111111112,272.0150095621745,102141.97916666669,259.41136169433594,-2.220102945963541,54.0,20.0,57.0,7.0,41.0,15.0,0.5
Xinxiang,-1.5764548561789773,104193.07954545454,272.8676965886896,101635.26704545454,258.9071003306996,-2.0442921031605112,42.0,15.0,42.0,10.0,37.0,26.0,0.5
Jiaozuo,-2.13043212890625,104180.56666666668,272.7958689371745,100348.1125,260.3792002360026,-0.4917826334635417,48.0,22.0,48.0,8.0,29.0,26.0,0.4
Puyang,-0.7826131184895834,104189.625,272.43807813856336,103540.47916666669,257.7340613471137,-2.479217529296875,42.0,11.0,42.0,12.0,31.0,20.0,0.6
