,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.6573892146983045,101681.51462765958,291.4939692071144,96719.52659574468,278.4271837599734,-4.436096516061337,22.0,5.0,18.0,3.0,9.0,71.0,0.2
Tianjin,0.140800244880445,101552.19128787878,293.6003861860796,101252.00757575755,280.34743430397725,-6.277027014530066,25.0,6.0,15.0,4.0,10.0,79.0,0.31
Shijiazhuang,0.5374942355685763,101800.40972222222,293.5626898871528,97875.86111111112,278.11610243055554,-5.107115003797743,41.0,13.0,41.0,6.0,9.0,80.0,0.33
Tangshan,0.8878360324435763,101458.33333333331,291.7373860677083,100229.05555555556,279.48101128472223,-5.72202385796441,25.0,12.0,25.0,10.0,19.0,77.0,0.4
Langfang,-0.2899688720703125,101599.075,294.590380859375,101393.0,279.98017578125,-6.033541870117188,26.0,10.0,17.0,1.0,11.0,84.0,0.3
Baoding,0.4995856651893028,101755.92307692308,292.462646484375,97208.3846153846,278.6125300480769,-4.50412104679988,24.0,7.0,23.0,5.0,10.0,76.0,0.15
Cangzhou,-1.5873565673828125,101555.7375,294.083837890625,101438.875,280.889208984375,-7.748947143554687,28.0,12.0,22.0,9.0,12.0,88.0,0.23
Hengshui,-1.6452178955078125,101607.8125,294.807373046875,101329.58333333331,281.0044759114583,-7.35437520345052,29.0,19.0,29.0,13.0,11.0,73.0,0.25
Xingtai,-1.080110029740767,101689.82007575755,294.19514234138256,99167.94696969698,279.37992720170456,-7.298037904681581,56.0,24.0,61.0,5.0,9.0,82.0,0.48
Handan,-1.3572792842470367,101668.33836206896,294.0059014682112,98453.0775862069,279.18334119073273,-7.451343931000808,75.0,20.0,100.0,5.0,12.0,80.0,0.2
Taiyuan,-0.1673020072605298,102122.13858695651,286.59153150475544,88181.68478260869,273.8003354279891,-4.593509176503057,32.0,6.0,32.0,7.0,20.0,67.0,0.46
Yangquan,0.9359588623046876,101983.74107142857,288.5838099888393,90807.25,275.55698939732144,-4.160167149135044,25.0,15.0,25.0,7.0,16.0,70.0,0.48
Changzhi,-0.9404641287667412,101884.16964285714,288.4049874441964,89561.7642857143,274.67269810267857,-5.787022617885045,59.0,14.0,67.0,12.0,17.0,78.0,0.64
Jincheng,-0.9806087328040082,101761.02989130437,290.5440620754076,91404.81521739133,275.12548828125,-5.843254421068274,90.0,9.0,130.0,8.0,13.0,88.0,0.28
Jinan,-1.1099710772114415,101369.69153225806,292.000496156754,99643.8629032258,283.4137947328629,-7.3241148917905745,30.0,11.0,30.0,6.0,20.0,61.0,0.45
Zibo,-0.5994764055524554,101307.95535714286,291.261218843006,99168.67857142857,283.3281482514881,-7.446788242885044,57.0,13.0,63.0,14.0,18.0,80.0,0.62
Jining,-0.2411041259765625,101275.6171875,293.4737548828125,100364.4375,285.1898803710937,-7.4973602294921875,32.0,6.0,32.0,12.0,14.0,67.0,0.65
Dezhou,-1.6630871112530048,101481.4375,293.7256798377404,101165.48076923077,281.82230318509613,-7.890051034780649,39.0,3.0,39.0,5.0,12.0,81.0,0.3
Liaocheng,-1.349052711769387,101483.60879629628,294.03829390914353,101004.69444444444,282.84033203125,-7.969311184353298,37.0,10.0,37.0,6.0,17.0,70.0,0.45
Binzhou,-1.423235292787905,101416.47916666669,292.922191478588,101176.43518518518,282.0813621238426,-8.722964251482928,33.0,6.0,33.0,9.0,12.0,93.0,0.8
Heze,-1.0649289217862217,101386.82007575755,295.1889278527462,100794.15909090907,283.9775242660985,-8.025636152787643,56.0,15.0,61.0,7.0,12.0,71.0,0.33
Zhengzhou,-2.534907023111979,101534.55208333331,296.8663736979167,99302.66666666669,279.8773600260417,-5.759485880533855,65.0,23.0,79.0,7.0,17.0,67.0,0.63
Kaifeng,-2.3117159888857888,101464.89583333331,296.6164085751488,100668.29761904762,281.4519391741072,-8.343133108956474,67.0,20.0,83.0,9.0,6.0,75.0,0.47
Anyang,-1.5973291811735737,101604.71467391304,294.8629309612772,99265.81521739133,279.5985691236413,-8.161359040633492,80.0,7.0,109.0,13.0,23.0,67.0,0.8
Hebi,-2.014778984917535,101599.20138888888,295.418212890625,99695.36111111112,279.01806640625,-8.630661010742188,69.0,20.0,87.0,15.0,21.0,61.0,0.43
Xinxiang,-2.59844277121804,101562.47159090907,295.56966885653407,99222.79545454546,279.4655095880682,-7.089379050514915,56.0,20.0,61.0,19.0,27.0,51.0,0.78
Jiaozuo,-1.4949656168619792,101588.5625,296.005322265625,98078.45,278.42861328125,-4.313864135742188,59.0,28.0,68.0,10.0,12.0,90.0,0.15
Puyang,-1.2425893147786458,101493.52083333331,294.91484917534723,100902.25,282.81841362847223,-7.995841132269965,61.0,6.0,71.0,9.0,11.0,68.0,0.42
