,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.2470485606092088,102134.9840425532,268.59713160738033,96887.00132978724,263.14093894146856,0.832598422436004,263.0,213.0,210.0,2.0,74.0,3.0,2.41
Tianjin,2.389583240855824,102153.35606060606,270.28418708570075,101832.66477272728,267.5437423243667,0.719251690488873,265.0,215.0,192.0,7.0,53.0,14.0,2.09
Shijiazhuang,0.8282521565755209,102155.91666666669,272.3439398871528,98065.21527777778,266.1659901936849,0.8677385118272569,277.0,227.0,385.0,22.0,96.0,6.0,6.01
Tangshan,2.57651604546441,102104.25694444444,271.1976725260417,100793.07638888888,267.58748541937933,1.0702667236328125,300.0,250.0,302.0,8.0,75.0,12.0,2.98
Langfang,1.9020965576171875,102161.6625,269.637255859375,101941.4375,266.92181701660155,1.4378448486328126,246.0,196.0,296.0,4.0,58.0,9.0,2.6
Baoding,1.3008645864633412,102185.84134615384,270.2061485877404,97411.6875,264.5369086632362,0.427557138296274,257.0,207.0,284.0,12.0,81.0,5.0,3.12
Cangzhou,1.7378143310546874,102182.575,272.086328125,102058.6375,269.4293853759765,1.9097930908203125,218.0,168.0,238.0,11.0,30.0,42.0,1.67
Hengshui,0.8529510498046875,102182.79166666669,272.212158203125,101888.4375,270.2087148030599,2.4440460205078125,248.0,198.0,234.0,13.0,40.0,53.0,1.4
Xingtai,0.5191405325224905,102154.29545454546,273.1907921993371,99531.8768939394,269.1672626842152,2.0180502226858428,287.0,237.0,282.0,13.0,72.0,7.0,2.58
Handan,1.016352686388739,102163.61206896552,274.63639042295256,98822.73060344828,269.51412911250674,2.207978873417295,237.0,187.0,240.0,10.0,58.0,15.0,1.9
Taiyuan,3.488995759383492,102512.34782608696,268.5079292629076,87937.50271739131,260.6464730967646,-0.6866329027258832,24.0,13.0,24.0,8.0,15.0,77.0,0.46
Yangquan,3.5308423723493303,102273.58928571428,271.0924595424107,90629.15178571428,261.9693756103516,-0.5106484549386161,101.0,76.0,93.0,47.0,48.0,57.0,1.08
Changzhi,2.7089115687779017,102367.04285714286,272.146142578125,89533.79464285714,264.62319815499444,-0.6912706647600446,134.0,102.0,128.0,28.0,73.0,58.0,1.48
Jincheng,2.912951262100884,102433.05434782608,273.8363939368206,91587.9375,266.5817652163298,-1.5597222369650137,79.0,53.0,108.0,21.0,37.0,83.0,1.0
Jinan,0.7726248464276714,102257.19354838708,274.4501244329637,100433.09879032258,271.15741114462577,2.1351451258505545,204.0,154.0,192.0,20.0,45.0,68.0,1.17
Zibo,1.2585674467540922,102250.73809523808,274.1222214471726,99990.74702380953,270.1143253871373,1.6309298560732888,190.0,143.0,184.0,20.0,55.0,44.0,1.78
Jining,0.4494781494140625,102351.453125,276.5811767578125,101386.8125,272.75074768066406,2.146713256835937,187.0,141.0,139.0,11.0,27.0,91.0,1.1
Dezhou,1.093438955453726,102210.375,273.88320688100964,101876.97596153848,271.1364429180439,2.1079019399789662,273.0,223.0,270.0,14.0,48.0,37.0,1.73
Liaocheng,0.6340066415292246,102226.96296296296,275.6124041521991,101722.30787037036,272.57842508951825,2.78896247016059,201.0,151.0,190.0,6.0,33.0,74.0,1.27
Binzhou,1.564019662362558,102200.5925925926,274.5454191984954,101947.56712962964,270.1757919876664,1.7452341715494792,210.0,160.0,189.0,16.0,53.0,43.0,1.6
Heze,0.8710285533558239,102354.66666666669,277.75909238873106,101728.33143939394,273.6235837069425,2.395772760564631,171.0,130.0,194.0,10.0,27.0,65.0,1.2
Zhengzhou,2.4375457763671875,102353.75,278.4203287760417,100003.3125,270.74004618326825,1.1267445882161458,124.0,94.0,111.0,12.0,45.0,65.0,1.04
Kaifeng,0.7512664794921875,102363.61904761904,277.964111328125,101522.84226190476,273.808335803804,2.17603774297805,269.0,219.0,216.0,8.0,55.0,28.0,1.65
Anyang,0.9894628110139266,102212.89130434782,276.5453783118206,99774.9375,270.979608286982,2.726962545643682,308.0,258.0,280.0,7.0,71.0,8.0,2.87
Hebi,0.8949296739366319,102218.0,277.2167154947917,100225.9375,270.7626698811849,2.8453860812717013,247.0,197.0,216.0,9.0,66.0,8.0,2.23
Xinxiang,1.245273936878551,102272.45454545454,277.8604181463068,99826.75568181818,271.3937364058061,2.0152241099964487,196.0,147.0,201.0,14.0,58.0,27.0,1.9
Jiaozuo,2.913310750325521,102319.66666666669,278.4725748697917,98644.1375,269.4168365478516,0.4654815673828125,177.0,134.0,177.0,12.0,60.0,29.0,1.63
Puyang,0.8034583197699653,102258.38888888888,277.5644802517361,101635.21527777778,273.05184088812933,3.01747809516059,254.0,204.0,207.0,8.0,38.0,51.0,1.7
