,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.3250781120137965,100459.27925531915,299.24241086269944,95646.8789893617,294.4062396110372,0.4352053378490692,74.0,54.0,62.0,2.0,35.0,79.0,0.75
Tianjin,-0.6621061382871686,100390.50378787878,301.12403083570075,100098.32386363635,295.9298798532197,0.4363292347301136,65.0,47.0,63.0,8.0,27.0,147.0,1.17
Shijiazhuang,-0.8852013481987847,100416.38194444444,301.2704806857639,96608.85416666669,295.87445746527777,0.6208699544270834,125.0,95.0,174.0,7.0,29.0,133.0,1.36
Tangshan,0.5565846761067709,100410.36111111112,300.738525390625,99216.32638888888,294.833984375,1.1534491644965277,66.0,48.0,82.0,32.0,21.0,160.0,1.62
Langfang,-0.3532623291015625,100370.2375,301.536181640625,100169.4875,295.7248046875,0.05413818359375,88.0,65.0,101.0,9.0,21.0,142.0,1.58
Baoding,-0.5824690598707932,100454.32692307692,299.5766413762019,96044.3221153846,294.6409254807692,0.5826650766225961,105.0,79.0,114.0,11.0,23.0,140.0,0.82
Cangzhou,-0.7291168212890625,100349.6375,302.768212890625,100235.9625,297.288134765625,-0.57611083984375,80.0,59.0,90.0,26.0,22.0,150.0,0.87
Hengshui,0.0474700927734375,100327.80208333331,303.7014973958333,100057.35416666669,297.8245442708333,-0.32061767578125,140.0,107.0,112.0,10.0,21.0,105.0,1.4
Xingtai,-0.6282815644235322,100344.95075757576,303.2821747750947,97900.99053030302,297.77907492897725,0.5025283351089015,169.0,128.0,209.0,11.0,36.0,89.0,1.38
Handan,-0.4413499503300108,100319.2974137931,304.20589473329744,97209.30818965516,298.19997642780174,1.5498615133351292,133.0,101.0,141.0,5.0,12.0,124.0,1.08
Taiyuan,0.7367109215777853,100541.83152173914,299.8633130944294,87148.25271739131,294.4366295855978,0.6810063901154891,66.0,41.0,82.0,15.0,15.0,140.0,0.76
Yangquan,-0.3998652866908482,100527.82142857143,299.36966378348217,89738.97321428571,294.8233119419643,0.2612391880580357,94.0,70.0,106.0,16.0,26.0,158.0,1.73
Changzhi,0.5648808070591518,100517.76785714286,301.68280552455354,88644.71607142857,295.1660574776786,2.051710728236607,60.0,43.0,62.0,5.0,10.0,143.0,1.0
Jincheng,-0.262057760487432,100505.23369565218,303.42275602921194,90489.25271739133,296.1875636888587,2.699518618376359,91.0,68.0,108.0,8.0,9.0,146.0,1.02
Jinan,1.6032601633379535,100317.80241935483,306.25689106602823,98652.94556451614,300.0114509828629,0.8499736170614919,88.0,58.0,126.0,8.0,15.0,156.0,0.68
Zibo,1.4326077415829612,100340.35119047618,306.30079287574404,98278.87797619047,299.7529064360119,0.3019060407366071,110.0,79.0,170.0,11.0,19.0,214.0,1.8
Jining,1.9817962646484373,100309.2734375,308.17340087890625,99429.65625,299.3485717773437,3.01654052734375,58.0,31.0,65.0,10.0,11.0,123.0,0.7
Dezhou,0.481664804311899,100293.72115384616,305.07784329927887,99988.37980769233,299.77940955528845,-0.58062744140625,134.0,102.0,198.0,28.0,31.0,191.0,1.83
Liaocheng,1.1702276159215856,100258.35648148147,306.67671260127315,99795.61342592593,299.9404477719908,0.99456787109375,122.0,92.0,193.0,4.0,13.0,183.0,1.15
Binzhou,-0.2500559488932292,100308.625,304.9619411892361,100076.83564814816,299.7776873553241,-1.3819150571469907,183.0,138.0,178.0,10.0,23.0,200.0,1.47
Heze,1.5774476022431343,100265.3143939394,308.6874186197917,99693.02083333331,298.9176284327651,3.216513893821023,80.0,59.0,93.0,9.0,16.0,155.0,1.13
Zhengzhou,-0.2763010660807292,100214.28125,310.20361328125,98058.1875,297.787841796875,1.7114054361979167,117.0,68.0,158.0,5.0,26.0,233.0,1.13
Kaifeng,0.7011159261067709,100235.49404761904,309.3493419828869,99466.11607142857,298.4754696800595,3.4416939871651784,69.0,28.0,88.0,2.0,11.0,140.0,0.6
Anyang,0.4388168998386549,100280.02717391304,306.49408755095106,98016.94836956522,298.44138502038044,2.2868148140285327,89.0,66.0,110.0,4.0,8.0,105.0,1.3
Hebi,0.6832122802734375,100259.40277777778,307.48711480034723,98417.57638888888,298.18560112847223,2.576816134982639,78.0,57.0,100.0,18.0,14.0,134.0,1.33
Xinxiang,0.6619498512961648,100270.40909090907,307.8397327769886,98003.73295454546,298.4061168323864,2.2157148881392046,75.0,55.0,86.0,7.0,16.0,161.0,0.95
Jiaozuo,-0.4810455322265625,100274.69166666668,308.6470540364583,96872.42083333334,297.6263997395833,0.73929443359375,99.0,74.0,100.0,8.0,15.0,153.0,1.1
Puyang,1.560273912217882,100240.18055555556,307.4157172309028,99669.07638888888,299.40185546875,2.1609090169270835,94.0,56.0,137.0,3.0,11.0,138.0,1.35
