,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.4912200278424202,102789.0199468085,282.03869369182183,97744.53723404255,278.8977674119016,-0.605145718188996,105.0,79.0,79.0,2.0,55.0,8.0,0.95
Tianjin,-0.5279522520123106,102764.90340909093,284.82876864346593,102459.53787878789,281.6656679095644,1.1181552771366003,129.0,98.0,88.0,21.0,69.0,28.0,1.11
Shijiazhuang,0.4361911349826389,102732.68055555556,283.0568305121528,98749.75,279.32305230034723,0.2485436333550347,110.0,83.0,161.0,9.0,63.0,4.0,1.5
Tangshan,-0.6523234049479166,102800.75,285.06654188368054,101551.77777777778,282.14683702256946,-0.5318383110894097,130.0,99.0,206.0,28.0,80.0,4.0,2.52
Langfang,-0.61788330078125,102761.3625,283.460986328125,102551.2,280.021435546875,1.1780303955078124,93.0,69.0,124.0,12.0,75.0,4.0,0.83
Baoding,0.1872511643629807,102750.6153846154,282.642822265625,98147.03846153848,279.1342961237981,0.3349339411808894,138.0,105.0,171.0,19.0,72.0,4.0,1.25
Cangzhou,-0.34757080078125,102756.65625,284.036328125,102637.675,280.3080078125,2.1188751220703126,123.0,93.0,146.0,28.0,93.0,11.0,1.3
Hengshui,-0.0920613606770833,102756.46875,283.7635904947917,102472.875,278.9732259114583,2.176508585611979,65.0,47.0,75.0,33.0,71.0,11.0,0.5
Xingtai,0.2195915453361742,102724.2821969697,283.3983117305871,100166.41666666669,278.145781545928,1.347410722212358,59.0,30.0,67.0,5.0,46.0,2.0,0.88
Handan,0.253424282731681,102721.94181034484,283.6349929283405,99454.02586206896,278.68747474407326,0.7352468556371229,87.0,50.0,124.0,9.0,59.0,2.0,0.63
Taiyuan,-1.2379813816236414,102661.37771739133,279.8686417289402,88602.01086956522,277.29465650475544,0.2380550218665081,110.0,83.0,141.0,10.0,62.0,5.0,1.33
Yangquan,0.1306588309151785,102718.4375,281.10843331473217,91409.75,278.081298828125,-0.0468161446707589,95.0,71.0,118.0,18.0,45.0,11.0,1.53
Changzhi,-0.2124354771205357,102756.99821428572,280.7304478236607,90215.66428571429,277.2106236049107,0.6980220249720982,59.0,29.0,67.0,13.0,51.0,11.0,1.18
Jincheng,-1.0465751316236414,102739.50815217392,283.79068656589675,92156.27173913045,279.5348059612772,0.2803868832795516,71.0,34.0,91.0,14.0,51.0,19.0,0.92
Jinan,-0.906767814390121,102770.78024193548,284.9758773311492,101016.71774193548,281.83025926159274,0.7380700880481351,73.0,53.0,96.0,9.0,61.0,19.0,1.08
Zibo,-0.2655697777157738,102769.97916666669,284.8743838355655,100600.17857142857,281.8416689918155,0.7421068464006696,84.0,62.0,106.0,15.0,62.0,15.0,1.62
Jining,-1.777252197265625,102754.546875,285.9159545898437,101823.71875,283.923095703125,0.1802825927734375,100.0,75.0,98.0,16.0,82.0,9.0,1.3
Dezhou,-0.40972900390625,102764.35096153848,284.5287522536058,102443.25,280.7735314002404,1.5883143498347356,77.0,51.0,104.0,9.0,69.0,6.0,0.97
Liaocheng,-0.9486106589988426,102758.38657407407,284.5888762297454,102270.19444444444,280.5762713396991,1.6233175772207755,70.0,51.0,88.0,11.0,60.0,4.0,0.87
Binzhou,-0.9946176034432872,102759.70138888888,284.8173195167824,102516.30555555556,282.63783094618054,1.706072206850405,118.0,89.0,124.0,16.0,80.0,5.0,1.3
Heze,-1.7656120531486743,102731.44886363635,285.90316495028407,102124.7803030303,282.8597966974432,0.382478193803267,106.0,79.0,161.0,28.0,84.0,7.0,0.97
Zhengzhou,-0.7162882486979166,102676.19791666669,287.4917805989583,100391.04166666669,283.4469401041667,-0.8437143961588541,61.0,31.0,72.0,7.0,80.0,2.0,0.83
Kaifeng,-1.3748052687872023,102693.36011904762,285.5197521391369,101879.46428571428,282.218250093006,-1.0164962041945684,75.0,55.0,86.0,9.0,64.0,4.0,0.8
Anyang,0.1014377759850543,102713.23641304349,284.91704526154894,100332.92391304349,280.3795749830163,0.0966657555621603,70.0,33.0,89.0,8.0,54.0,4.0,0.82
Hebi,0.5943942599826388,102701.92361111112,285.8144259982639,100763.86111111112,280.6081000434028,-0.3035125732421875,53.0,33.0,55.0,4.0,43.0,20.0,0.87
Xinxiang,-0.4339211203835227,102704.01704545454,285.69497958096593,100317.75,281.6937810724432,-0.8771098743785511,88.0,41.0,126.0,11.0,58.0,3.0,0.88
Jiaozuo,-0.6082316080729167,102692.67916666668,287.933349609375,99102.35,282.16912434895835,-0.6999318440755208,61.0,38.0,72.0,19.0,50.0,22.0,1.0
Puyang,-1.3406643337673612,102741.59027777778,284.8654242621528,102138.36111111112,280.851806640625,0.7820994059244791,167.0,127.0,164.0,8.0,60.0,5.0,0.93
