,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.5679905668218085,102303.59973404255,280.8441447805851,97203.7699468085,267.0953706781915,0.9383109884059176,52.0,21.0,54.0,2.0,45.0,21.0,0.43
Tianjin,-1.5017385771780305,102338.82765151517,284.1746863162879,102030.26704545454,274.65092329545456,2.045379638671875,36.0,9.0,36.0,7.0,46.0,25.0,0.45
Shijiazhuang,0.4387749565972222,102280.70138888888,282.9718967013889,98257.92361111112,274.10411241319446,-0.6360710991753472,116.0,88.0,153.0,7.0,76.0,26.0,0.82
Tangshan,-0.5623101128472222,102402.38194444444,282.57579210069446,101137.03472222222,273.86279296875,2.57795884874132,47.0,13.0,47.0,5.0,49.0,19.0,0.57
Langfang,-1.4169921875,102298.65,284.32548828125,102087.3625,270.60205078125,1.538250732421875,47.0,16.0,47.0,8.0,45.0,34.0,0.53
Baoding,0.3326322115384615,102298.32692307692,282.0012019230769,97633.35096153848,271.4172551081731,-0.0967477651742788,75.0,43.0,100.0,9.0,72.0,9.0,0.74
Cangzhou,-1.7119140625,102295.95,285.082861328125,102176.9375,273.621484375,1.966717529296875,41.0,14.0,41.0,10.0,24.0,54.0,0.28
Hengshui,-1.631103515625,102237.69791666669,285.9820149739583,101955.0625,272.6155598958333,1.2851664225260415,49.0,17.0,49.0,13.0,51.0,38.0,0.4
Xingtai,-0.1032418915719697,102220.0928030303,285.42865175189394,99653.26704545454,276.3025568181818,0.3033401026870265,119.0,90.0,137.0,9.0,54.0,57.0,0.7
Handan,-0.4850737473060345,102206.42456896552,286.0199016702586,98937.39870689657,279.7759967672414,0.1522627205684267,177.0,134.0,169.0,8.0,46.0,71.0,0.87
Taiyuan,-0.8108547044836957,101991.20380434782,281.0274711277174,88015.8125,275.7824388586956,1.573402736497962,133.0,101.0,162.0,6.0,67.0,39.0,1.03
Yangquan,-0.566162109375,102325.52678571428,278.7600446428572,90888.09821428572,274.70396205357144,-0.2646092006138393,118.0,89.0,154.0,11.0,50.0,56.0,0.98
Changzhi,-0.4865025111607143,102181.69107142858,282.38077566964284,89718.15535714285,279.5810267857143,1.9343026297433037,94.0,70.0,80.0,8.0,23.0,92.0,0.68
Jincheng,-1.664710003396739,102189.62771739133,283.3262143342391,91680.55163043478,280.8165760869565,1.3932906441066577,120.0,91.0,145.0,6.0,25.0,143.0,0.72
Jinan,-1.7880938130040325,102320.61088709676,284.38832535282256,100572.74798387096,273.9772555443548,1.5784567556073588,74.0,33.0,97.0,10.0,85.0,17.0,1.01
Zibo,-2.042445591517857,102386.83630952382,283.1318359375,100214.47916666669,275.0619419642857,1.3397434779575892,64.0,29.0,78.0,16.0,57.0,31.0,0.57
Jining,-2.189208984375,102315.03125,286.5545654296875,101391.25,274.8124389648437,1.751617431640625,109.0,82.0,108.0,12.0,29.0,121.0,0.98
Dezhou,-1.976318359375,102278.89903846152,285.5329777644231,101959.3125,273.54642427884613,1.3691476675180287,58.0,31.0,66.0,17.0,37.0,59.0,0.55
Liaocheng,-1.7938458478009258,102225.53472222222,287.7801287615741,101741.4050925926,275.89605034722223,1.7846012821903936,160.0,122.0,183.0,17.0,52.0,78.0,1.0
Binzhou,-2.678322120949074,102363.1550925926,284.18999565972223,102119.36805555556,276.41898148148147,1.963167543764468,42.0,13.0,42.0,24.0,25.0,48.0,0.45
Heze,-2.4581779711174243,102241.13068181818,288.5478515625,101640.7518939394,279.18678977272725,1.9536715420809656,146.0,112.0,170.0,10.0,35.0,120.0,0.93
Zhengzhou,-1.7288818359375,102127.65625,288.060791015625,99863.72916666669,282.2259114583333,1.1717631022135415,150.0,115.0,161.0,8.0,25.0,110.0,1.15
Kaifeng,-2.2511509486607144,102168.99107142857,289.3516090029762,101362.57440476192,281.6528087797619,1.7894737606956843,135.0,103.0,138.0,7.0,38.0,85.0,0.9
Anyang,-0.7988387398097826,102180.61684782608,287.4428923233696,99810.42119565218,281.89852241847825,1.1219336468240488,210.0,160.0,205.0,9.0,76.0,24.0,1.26
Hebi,-0.4023166232638889,102173.00694444444,287.91265190972223,100245.70138888888,282.48936631944446,0.8946634928385416,186.0,140.0,190.0,11.0,83.0,20.0,1.32
Xinxiang,-1.1517444957386365,102174.73295454546,287.69309303977275,99802.63068181818,282.0965021306818,0.4937993829900568,194.0,146.0,208.0,10.0,43.0,75.0,0.87
Jiaozuo,-1.730029296875,102145.99583333332,286.64954427083336,98581.8125,282.6352864583333,-0.740167236328125,163.0,124.0,185.0,10.0,25.0,97.0,0.98
Puyang,-1.9191351996527777,102199.20138888888,288.88530815972223,101601.09027777778,280.1083984375,1.9151713053385415,223.0,173.0,187.0,9.0,91.0,22.0,1.63
