,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.181884116314827,100192.07579787234,302.1652104803856,95390.41489361702,291.765557471742,1.5938808359998338,83.0,34.0,56.0,4.0,12.0,186.0,0.95
Tianjin,-2.967678185665246,100123.88446969698,303.32293886126894,99833.04545454546,293.7836544152462,1.5492706298828125,91.0,29.0,48.0,10.0,17.0,193.0,0.82
Shijiazhuang,-1.2990756564670138,100108.84027777778,306.156982421875,96325.33333333331,291.807861328125,0.3803524441189236,117.0,36.0,71.0,10.0,17.0,234.0,0.59
Tangshan,-2.0045335557725696,100224.76388888888,301.3878851996528,99034.11111111112,293.367919921875,2.400371975368924,91.0,40.0,72.0,7.0,12.0,193.0,1.05
Langfang,-2.402813720703125,100053.6,305.864013671875,99854.05,293.188330078125,1.2636749267578125,78.0,50.0,83.0,9.0,20.0,182.0,0.87
Baoding,-1.0137775127704327,100126.6778846154,304.34801307091345,95738.80769230767,291.8032789963942,1.3772266094501202,99.0,28.0,64.0,8.0,11.0,199.0,0.59
Cangzhou,-1.393804931640625,100064.3,306.038818359375,99951.325,293.600146484375,-0.2904754638671875,118.0,33.0,68.0,11.0,19.0,235.0,0.68
Hengshui,-0.9213765462239584,100041.125,307.8466796875,99772.625,293.2438151041667,-1.0763804117838542,115.0,45.0,89.0,13.0,14.0,230.0,0.77
Xingtai,-0.9533552689985796,100081.58901515152,307.5694469105114,97651.89393939394,292.26057202888256,-0.602037372011127,123.0,34.0,71.0,12.0,9.0,246.0,0.63
Handan,-0.5718499545393319,100085.17887931036,307.8821979391164,96988.3275862069,292.1431926858836,0.0714284962621228,133.0,43.0,76.0,10.0,13.0,266.0,0.86
Taiyuan,1.1451270061990488,100128.67663043478,306.1323560631794,86863.97826086957,282.46164869225544,1.8013086733610737,139.0,39.0,74.0,17.0,20.0,277.0,1.19
Yangquan,-1.212188720703125,100188.50892857143,304.79300362723217,89484.5,288.390869140625,0.7803671700613839,147.0,55.0,92.0,24.0,22.0,293.0,1.15
Changzhi,0.4324680873325893,100212.97321428572,305.55089983258927,88411.5,284.82415597098213,2.292881120954241,91.0,18.0,40.0,10.0,8.0,193.0,0.47
Jincheng,-0.5701413361922555,100194.67663043478,306.276123046875,90238.23913043478,285.532470703125,3.192315806513247,118.0,29.0,66.0,14.0,11.0,235.0,0.8
Jinan,1.8826480988533263,100074.6875,307.1697092363912,98410.69354838708,294.7321304813508,1.5011040472215222,102.0,31.0,62.0,11.0,10.0,203.0,0.55
Zibo,1.5301615397135415,100130.25892857143,305.9533923921131,98065.73809523808,294.22276088169644,1.6151188441685267,102.0,20.0,44.0,14.0,11.0,204.0,0.43
Jining,2.961883544921875,100039.2734375,309.7553100585937,99161.8125,292.53082275390625,2.559310913085937,115.0,42.0,99.0,14.0,11.0,229.0,1.0
Dezhou,0.5065237192007211,100038.87980769233,307.60777869591345,99734.3846153846,294.0479454627404,-0.2295379638671875,129.0,55.0,128.0,13.0,14.0,257.0,0.88
Liaocheng,1.434783935546875,100011.08564814816,309.1816496672454,99549.57407407407,293.47691514756946,-0.0872311062282986,123.0,43.0,108.0,12.0,11.0,246.0,0.82
Binzhou,-0.081817626953125,100068.28935185184,306.0196126302083,99837.01851851853,294.2223578559028,0.5399752016420718,102.0,20.0,37.0,11.0,9.0,203.0,0.46
Heze,2.8717512650923296,99998.23295454546,311.5921741832386,99428.5,289.89178651751894,2.003224228367661,103.0,24.0,87.0,7.0,12.0,205.0,0.3
Zhengzhou,-0.555694580078125,99951.19791666669,312.2578125,97803.04166666669,286.1798502604167,2.646886189778646,122.0,29.0,74.0,8.0,12.0,243.0,0.59
Kaifeng,1.7236604236421131,99971.09226190476,312.62554640997024,99205.45238095238,286.3937058221726,2.8503308977399557,102.0,23.0,74.0,8.0,8.0,204.0,0.45
Anyang,-0.205841064453125,100060.57880434782,309.1111264436141,97805.06521739133,292.2246412194294,0.3858874777088995,136.0,35.0,89.0,11.0,18.0,272.0,0.63
Hebi,-0.5494825575086806,100046.60416666669,309.571044921875,98209.72222222222,291.9838595920139,0.4344702826605903,136.0,46.0,96.0,14.0,13.0,272.0,0.88
Xinxiang,-0.2146745161576704,100023.5625,310.58791281960225,97767.86363636365,290.73666104403407,1.174847689541903,133.0,41.0,83.0,12.0,12.0,266.0,0.74
Jiaozuo,-1.7096171061197916,99991.42083333334,311.1271647135417,96609.9,288.384814453125,1.4582550048828125,128.0,35.0,76.0,13.0,13.0,255.0,0.72
Puyang,1.7225986056857638,100011.10416666669,310.2226291232639,99441.55555555556,292.65736219618054,0.2402971055772569,133.0,41.0,99.0,7.0,16.0,266.0,0.7
