,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,3.587312089635971,102075.0159574468,279.4407361619016,96913.9069148936,265.8722884807181,-3.5971673194398277,19.0,4.0,17.0,2.0,6.0,60.0,0.22
Tianjin,4.611752596768466,102015.63636363635,283.1503388375947,101703.52651515152,266.0810398910985,-5.135299220229641,18.0,4.0,18.0,5.0,10.0,58.0,0.31
Shijiazhuang,2.763248019748264,102197.38888888888,284.767822265625,98170.48611111112,268.7867838541667,-1.768530951605903,22.0,9.0,22.0,5.0,9.0,71.0,0.29
Tangshan,4.11152818467882,101869.34027777778,281.6426052517361,100591.29166666669,266.3035481770833,-4.264136420355903,18.0,5.0,12.0,3.0,10.0,59.0,0.29
Langfang,3.585003662109375,102091.15,283.912255859375,101877.125,266.18984375,-3.789434814453125,21.0,2.0,13.0,3.0,13.0,66.0,0.28
Baoding,2.532562255859375,102185.51923076923,282.0332219050481,97486.14423076923,267.03894981971155,-2.0735544057992787,25.0,6.0,25.0,6.0,16.0,66.0,0.3
Cangzhou,2.730682373046875,102114.55625,284.947216796875,101993.7,265.797705078125,-4.404986572265625,21.0,6.0,21.0,6.0,17.0,62.0,0.4
Hengshui,1.664642333984375,102171.41666666669,286.6329752604167,101884.83333333331,266.6431477864583,-2.158477783203125,25.0,8.0,9.0,7.0,12.0,79.0,0.28
Xingtai,1.3927658543442234,102194.22727272728,286.28469016335225,99615.76893939394,268.87945371685606,-0.9252790971235796,22.0,9.0,19.0,6.0,10.0,69.0,0.4
Handan,1.0660347774110992,102213.2327586207,286.3751094423491,98925.92672413791,268.6482522898707,-0.3666455499057112,34.0,14.0,34.0,11.0,14.0,65.0,0.72
Taiyuan,2.8848465629245923,102459.58695652174,278.1082604449728,88159.28804347826,265.0888034986413,-1.7326222295346467,51.0,20.0,52.0,18.0,25.0,56.0,0.54
Yangquan,4.320717947823661,102309.71428571428,280.07906668526783,90844.08928571428,265.2889927455357,-2.579899379185268,26.0,12.0,26.0,7.0,14.0,72.0,0.42
Changzhi,2.485603550502232,102334.67857142857,281.32050083705354,89715.175,266.4912248883929,-2.431894356863839,44.0,20.0,44.0,16.0,24.0,51.0,0.63
Jincheng,2.933504850968071,102365.03260869563,283.0122176460598,91732.15760869563,267.6480765964674,-2.6530960746433423,42.0,17.0,42.0,9.0,21.0,62.0,0.74
Jinan,2.648363667149697,102143.03225806452,284.3787093623992,100357.05241935483,267.3318264868952,-3.9076666062878025,35.0,11.0,35.0,8.0,19.0,62.0,0.4
Zibo,3.8298557826450894,102062.26190476192,283.33897181919644,99846.75595238096,266.45091610863096,-4.963851202101934,30.0,10.0,30.0,10.0,19.0,65.0,0.43
Jining,2.059967041015625,102183.0,285.9307861328125,101240.96875,267.8568115234375,-2.92864990234375,36.0,10.0,36.0,8.0,15.0,68.0,0.17
Dezhou,1.8212867149939904,102151.65384615384,285.72244966947113,101825.56730769233,266.30615234375,-3.4903024526742787,29.0,9.0,29.0,9.0,16.0,73.0,0.52
Liaocheng,1.345062255859375,102204.07407407407,286.80001265914353,101710.63425925926,267.6154333043981,-1.68496251989294,29.0,10.0,29.0,11.0,12.0,73.0,0.33
Binzhou,3.6779615614149295,102067.25925925926,284.2372233072917,101818.44907407407,266.30322265625,-6.048677797670718,35.0,5.0,35.0,6.0,9.0,70.0,0.37
Heze,0.5752646706321023,102236.30303030302,287.483612985322,101625.375,267.33447265625,-1.7526938698508523,38.0,10.0,38.0,7.0,16.0,76.0,0.3
Zhengzhou,2.498667399088541,102326.66666666669,287.9913736979167,100025.875,270.9625651041667,-0.7802225748697916,53.0,20.0,55.0,12.0,20.0,61.0,0.46
Kaifeng,0.2036932082403273,102295.91666666669,287.97113327752976,101474.56547619047,269.9164109002976,-0.5694129580543155,55.0,24.0,59.0,17.0,26.0,59.0,0.56
Anyang,0.3427694569463315,102247.6195652174,287.0445715862772,99851.59239130437,269.2715480638587,0.3879195503566576,63.0,34.0,75.0,17.0,35.0,43.0,0.88
Hebi,-0.1696946885850694,102261.72222222222,287.31773546006946,100305.93055555556,269.97813585069446,1.2596266004774306,52.0,20.0,53.0,19.0,29.0,48.0,0.54
Xinxiang,0.4487110484730113,102271.61363636365,287.29507723721593,99872.32954545454,270.52614524147725,0.5982471812855114,65.0,31.0,79.0,21.0,34.0,47.0,1.0
Jiaozuo,2.824359130859375,102295.75,287.714306640625,98695.90833333334,270.84541015625,-0.4987935384114583,43.0,12.0,43.0,14.0,17.0,64.0,0.6
Puyang,0.8391486273871528,102240.19444444444,287.35484483506946,101631.04166666669,267.9055447048611,-0.7500847710503472,34.0,15.0,34.0,12.0,21.0,60.0,0.47
