,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.5086033597905585,100121.07579787234,290.50566717918883,95252.27659574468,284.971258934508,-1.05370639232879,15.0,4.0,15.0,3.0,17.0,43.0,0.34
Tianjin,0.9952337091619318,100015.64962121211,294.3134247750947,99721.90909090907,287.8290497750947,-1.7133261940696023,33.0,14.0,33.0,6.0,41.0,26.0,0.52
Shijiazhuang,2.385898166232639,100215.29861111112,294.0905219184028,96373.22222222222,284.53941514756946,-0.0943162706163194,44.0,18.0,44.0,10.0,46.0,12.0,0.53
Tangshan,0.1071438259548611,99973.65277777778,294.01841905381946,98772.72222222222,289.58531358506946,-1.0819193522135415,58.0,22.0,66.0,6.0,47.0,8.0,0.46
Langfang,0.18070068359375,100059.275,293.784033203125,99857.35,287.637255859375,-1.680633544921875,23.0,11.0,23.0,4.0,42.0,21.0,0.3
Baoding,0.9218327448918268,100161.02884615384,291.5704064002404,95707.69230769233,285.0576735276442,-0.9683438814603366,38.0,17.0,38.0,5.0,27.0,40.0,0.21
Cangzhou,2.12694091796875,100055.06875,295.4939453125,99940.5,289.003662109375,-0.413006591796875,51.0,30.0,51.0,6.0,38.0,16.0,0.33
Hengshui,3.03765869140625,100116.71875,296.912353515625,99844.875,287.5056966145833,-0.666717529296875,52.0,18.0,54.0,15.0,36.0,24.0,0.53
Xingtai,2.5559285481770835,100222.79356060606,294.74725526751894,97755.69696969698,287.4800914417614,-0.3161611845999053,28.0,9.0,28.0,6.0,39.0,15.0,0.58
Handan,2.6726895036368536,100281.83405172414,294.4635725350216,97136.79310344828,287.5675596039871,0.1156774060479525,43.0,17.0,43.0,27.0,30.0,39.0,1.77
Taiyuan,3.367296301800272,100685.66576086955,288.1230787194294,86998.21739130435,282.0732315726902,-0.004905368970788,33.0,11.0,33.0,6.0,23.0,32.0,0.51
Yangquan,3.950831821986607,100432.75892857143,290.6266392299107,89478.5,282.1458914620536,0.2560642787388393,37.0,15.0,37.0,8.0,27.0,38.0,0.52
Changzhi,3.0721487862723214,100669.9875,290.118017578125,88582.2,281.6388881138393,0.028399658203125,53.0,14.0,56.0,36.0,31.0,30.0,0.92
Jincheng,2.4086091414741846,100686.87228260867,291.78629203464675,90520.17391304349,283.9158776324728,-1.8146030591881797,60.0,24.0,69.0,7.0,38.0,15.0,1.02
Jinan,0.8587784305695565,100192.42943548386,296.3772917716734,98503.6129032258,293.68657856602823,2.038360595703125,61.0,31.0,71.0,10.0,20.0,66.0,0.71
Zibo,1.921023414248512,100180.90178571428,297.3421805245536,98090.66666666669,293.0265183221726,2.357696533203125,66.0,48.0,75.0,9.0,17.0,87.0,1.13
Jining,1.063720703125,100275.2421875,296.97900390625,99380.5625,294.1986694335937,1.8668212890625,57.0,32.0,64.0,6.0,21.0,41.0,0.78
Dezhou,1.5716036283052883,100110.11057692308,296.384033203125,99801.73076923077,292.7686485877404,1.578887939453125,57.0,20.0,63.0,9.0,24.0,40.0,0.58
Liaocheng,1.551624439380787,100180.36342592593,295.96852394386576,99712.62962962964,292.59337926793984,1.1967445656105324,68.0,33.0,86.0,10.0,44.0,11.0,0.76
Binzhou,2.355914080584491,100069.31712962964,297.63880750868054,99834.96296296296,292.399730541088,2.2631508156105324,68.0,36.0,86.0,16.0,39.0,38.0,1.57
Heze,2.376093084161932,100295.70265151517,297.21257250236744,99714.15151515152,290.1248002485796,1.1165151885061553,62.0,23.0,74.0,10.0,28.0,39.0,0.55
Zhengzhou,2.62408447265625,100465.29166666669,296.3897298177083,98269.04166666669,288.386962890625,0.1697896321614583,56.0,17.0,61.0,8.0,39.0,34.0,0.49
Kaifeng,2.8867042178199407,100376.23511904762,297.1544945126488,99594.19047619047,289.2078799293155,0.6123468308221727,64.0,23.0,78.0,9.0,36.0,23.0,0.53
Anyang,2.9339997664741846,100302.77445652174,295.8712954313859,98019.1304347826,287.2344917629076,0.1180990467900815,58.0,22.0,65.0,12.0,33.0,31.0,0.92
Hebi,2.8181898328993054,100304.4375,296.0658908420139,98450.0,286.729736328125,-0.0279371473524305,66.0,19.0,81.0,11.0,34.0,40.0,0.46
Xinxiang,2.912314675071023,100370.48295454546,296.0826305042614,98079.59090909093,288.0191539417614,-0.1922857111150568,67.0,28.0,84.0,13.0,40.0,19.0,0.85
Jiaozuo,1.919014485677084,100482.52083333331,294.6151529947917,97036.46666666666,288.417236328125,-0.588201904296875,55.0,27.0,60.0,21.0,29.0,30.0,0.97
Puyang,2.516269259982639,100232.79861111112,296.71856011284723,99655.55555555556,290.20640733506946,0.6210971408420138,73.0,37.0,95.0,11.0,44.0,6.0,0.75
