,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.4453099027593086,101570.56382978724,289.0443348986037,96587.3949468085,270.3587204953457,-2.9734208127285573,88.0,65.0,95.0,11.0,57.0,49.0,0.94
Tianjin,0.4625392104640151,101497.12121212122,291.47769442471593,101196.4071969697,279.0325964725379,-2.76531288840554,223.0,173.0,169.0,26.0,85.0,59.0,2.09
Shijiazhuang,1.1410454644097223,101509.85416666669,293.312255859375,97599.63194444444,276.94813368055554,-2.401402791341146,100.0,68.0,149.0,29.0,37.0,74.0,0.86
Tangshan,-2.316501193576389,101521.63888888888,290.1699490017361,100285.13194444444,280.2345377604167,-2.171449449327257,261.0,211.0,321.0,87.0,96.0,37.0,5.25
Langfang,0.5951416015625,101515.35,292.286767578125,101308.9375,277.094140625,-2.7290069580078127,169.0,128.0,218.0,27.0,77.0,58.0,2.0
Baoding,0.5144888070913461,101544.63942307692,290.7934006911058,96998.24519230767,275.21401742788464,-2.14358403132512,88.0,61.0,125.0,20.0,77.0,61.0,0.97
Cangzhou,0.527978515625,101474.24375,292.24482421875,101357.2625,281.177490234375,-3.1330352783203126,200.0,150.0,213.0,36.0,62.0,92.0,1.37
Hengshui,0.5659586588541666,101474.125,293.4654947916667,101195.60416666669,280.6673990885417,-3.406244913736979,169.0,128.0,217.0,39.0,64.0,76.0,1.5
Xingtai,0.6783003373579546,101472.6893939394,294.6537124171401,98962.4678030303,278.55490944602275,-3.779783769087358,179.0,135.0,223.0,33.0,60.0,107.0,1.67
Handan,0.9617330616918104,101458.00862068964,295.9007694639009,98259.64439655172,277.4049535290948,-3.38781790897764,258.0,208.0,278.0,45.0,106.0,79.0,2.4
Taiyuan,3.6754362686820654,101706.45652173914,287.7940620754076,87841.22010869565,271.8949770720109,-1.842175691024117,218.0,168.0,263.0,146.0,79.0,54.0,3.07
Yangquan,3.643955775669643,101609.78571428572,289.1969517299107,90481.65178571428,272.9577985491072,-2.4735870361328125,99.0,74.0,120.0,44.0,34.0,89.0,1.22
Changzhi,3.519876534598214,101653.70714285714,290.0365164620536,89385.20892857143,273.9211635044643,-3.027856009347098,73.0,53.0,89.0,11.0,20.0,105.0,1.02
Jincheng,3.9669189453125,101659.20652173914,291.6342454993206,91324.74184782608,275.9707243546196,-3.464161085045856,65.0,38.0,80.0,14.0,18.0,108.0,0.94
Jinan,2.329633159022177,101406.31451612904,294.2846443422379,99686.37298387096,282.54380355342744,-0.5192964615360383,108.0,81.0,152.0,37.0,33.0,118.0,1.19
Zibo,2.3895379929315474,101391.17857142857,294.4373721168155,99263.15178571428,281.25416201636904,-0.3300788516090029,134.0,102.0,154.0,69.0,45.0,125.0,2.02
Jining,2.79632568359375,101410.46875,296.3240966796875,100501.03125,283.19775390625,0.7256622314453125,69.0,40.0,87.0,15.0,20.0,129.0,0.75
Dezhou,1.4776986929086535,101423.44230769233,293.94420447716345,101107.97596153848,282.70947265625,-2.429078322190505,243.0,193.0,301.0,44.0,65.0,104.0,2.3
Liaocheng,1.6700077763310186,101415.71296296296,296.17320421006946,100937.99305555556,281.02909794560185,-3.1755907977068865,169.0,128.0,212.0,27.0,59.0,97.0,1.45
Binzhou,1.6935899522569444,101412.29629629628,293.26362666377315,101173.25231481482,282.50566044560185,-2.043320832429109,170.0,129.0,154.0,38.0,40.0,93.0,1.6
Heze,3.0464348070549243,101418.73484848483,297.52883078835225,100827.52840909093,282.7304539535985,-0.6804111365116003,77.0,49.0,104.0,17.0,31.0,90.0,1.2
Zhengzhou,4.2315673828125,101521.47916666669,297.09228515625,99287.14583333331,281.9774576822917,-1.3359324137369792,86.0,46.0,122.0,17.0,30.0,81.0,0.96
Kaifeng,3.5126778738839284,101460.64285714286,297.6893252418155,100665.29464285714,282.93040829613096,-1.0507354736328125,82.0,40.0,113.0,12.0,22.0,79.0,1.15
Anyang,1.1401951002038044,101435.3695652174,297.50933041779894,99110.08967391304,278.31235139266306,-2.762012647545856,170.0,129.0,226.0,21.0,71.0,71.0,2.95
Hebi,0.6494276258680556,101423.83333333331,298.2895236545139,99532.10416666669,278.9070638020833,-2.0822024875217013,74.0,54.0,95.0,22.0,47.0,74.0,1.2
Xinxiang,2.1365300958806817,101446.05681818182,297.52412553267044,99117.21022727272,280.49613813920456,-0.8908455588600852,63.0,39.0,75.0,20.0,34.0,76.0,1.2
Jiaozuo,4.116398111979167,101516.23333333334,296.987744140625,98014.77083333331,279.48011067708336,-1.3122589111328125,61.0,42.0,72.0,16.0,25.0,81.0,1.03
Puyang,1.4707166883680556,101417.34722222222,297.5895453559028,100828.15972222222,280.40977647569446,-3.043465508355035,94.0,70.0,112.0,31.0,49.0,102.0,1.55
